Order 0	number of articles 14
0	Aisle 10	Location 33
1	Aisle 13	Location 29
2	Aisle 0	Location 14
3	Aisle 1	Location 41
4	Aisle 14	Location 31
5	Aisle 0	Location 2
6	Aisle 1	Location 42
7	Aisle 0	Location 13
8	Aisle 1	Location 16
9	Aisle 1	Location 1
10	Aisle 6	Location 41
11	Aisle 19	Location 7
12	Aisle 0	Location 19
13	Aisle 0	Location 10
Order 1	number of articles 22
0	Aisle 0	Location 32
1	Aisle 0	Location 9
2	Aisle 18	Location 22
3	Aisle 0	Location 37
4	Aisle 0	Location 35
5	Aisle 1	Location 14
6	Aisle 1	Location 26
7	Aisle 1	Location 10
8	Aisle 1	Location 42
9	Aisle 10	Location 32
10	Aisle 14	Location 43
11	Aisle 1	Location 38
12	Aisle 6	Location 2
13	Aisle 7	Location 9
14	Aisle 1	Location 31
15	Aisle 13	Location 44
16	Aisle 9	Location 28
17	Aisle 11	Location 30
18	Aisle 0	Location 16
19	Aisle 0	Location 15
20	Aisle 19	Location 12
21	Aisle 0	Location 19
Order 2	number of articles 19
0	Aisle 0	Location 5
1	Aisle 13	Location 38
2	Aisle 1	Location 16
3	Aisle 0	Location 40
4	Aisle 0	Location 43
5	Aisle 9	Location 13
6	Aisle 19	Location 39
7	Aisle 1	Location 10
8	Aisle 10	Location 21
9	Aisle 16	Location 33
10	Aisle 1	Location 17
11	Aisle 0	Location 25
12	Aisle 11	Location 36
13	Aisle 1	Location 39
14	Aisle 0	Location 32
15	Aisle 1	Location 19
16	Aisle 0	Location 35
17	Aisle 1	Location 5
18	Aisle 15	Location 37
Order 3	number of articles 6
0	Aisle 6	Location 6
1	Aisle 0	Location 24
2	Aisle 1	Location 1
3	Aisle 18	Location 26
4	Aisle 11	Location 27
5	Aisle 1	Location 43
Order 4	number of articles 24
0	Aisle 10	Location 23
1	Aisle 0	Location 17
2	Aisle 0	Location 29
3	Aisle 8	Location 44
4	Aisle 1	Location 10
5	Aisle 13	Location 5
6	Aisle 0	Location 27
7	Aisle 19	Location 4
8	Aisle 11	Location 34
9	Aisle 13	Location 11
10	Aisle 0	Location 37
11	Aisle 8	Location 33
12	Aisle 0	Location 10
13	Aisle 0	Location 6
14	Aisle 17	Location 20
15	Aisle 14	Location 30
16	Aisle 19	Location 38
17	Aisle 1	Location 14
18	Aisle 17	Location 30
19	Aisle 18	Location 25
20	Aisle 1	Location 12
21	Aisle 1	Location 6
22	Aisle 7	Location 18
23	Aisle 10	Location 2
Order 5	number of articles 24
0	Aisle 0	Location 37
1	Aisle 1	Location 33
2	Aisle 1	Location 41
3	Aisle 18	Location 34
4	Aisle 0	Location 32
5	Aisle 0	Location 21
6	Aisle 0	Location 10
7	Aisle 0	Location 3
