Order 0	number of articles 9
0	Aisle 0	Location 18
1	Aisle 7	Location 40
2	Aisle 1	Location 30
3	Aisle 1	Location 11
4	Aisle 1	Location 20
5	Aisle 1	Location 6
6	Aisle 19	Location 44
7	Aisle 0	Location 10
8	Aisle 6	Location 8
Order 1	number of articles 7
0	Aisle 0	Location 3
1	Aisle 0	Location 26
2	Aisle 6	Location 18
3	Aisle 0	Location 10
4	Aisle 16	Location 2
5	Aisle 17	Location 38
6	Aisle 8	Location 18
Order 2	number of articles 11
0	Aisle 17	Location 22
1	Aisle 19	Location 36
2	Aisle 16	Location 2
3	Aisle 1	Location 33
4	Aisle 1	Location 35
5	Aisle 0	Location 41
6	Aisle 14	Location 10
7	Aisle 1	Location 19
8	Aisle 12	Location 23
9	Aisle 1	Location 5
10	Aisle 0	Location 23
Order 3	number of articles 6
0	Aisle 1	Location 41
1	Aisle 1	Location 13
2	Aisle 1	Location 33
3	Aisle 10	Location 2
4	Aisle 1	Location 5
5	Aisle 0	Location 39
Order 4	number of articles 8
0	Aisle 1	Location 20
1	Aisle 10	Location 31
2	Aisle 16	Location 25
3	Aisle 6	Location 20
4	Aisle 0	Location 44
5	Aisle 19	Location 43
6	Aisle 9	Location 36
7	Aisle 11	Location 1
Order 5	number of articles 10
0	Aisle 1	Location 13
1	Aisle 0	Location 34
2	Aisle 19	Location 3
3	Aisle 0	Location 23
4	Aisle 1	Location 24
5	Aisle 1	Location 20
6	Aisle 14	Location 29
7	Aisle 19	Location 28
8	Aisle 0	Location 27
9	Aisle 16	Location 18
Order 6	number of articles 18
0	Aisle 8	Location 31
1	Aisle 8	Location 39
2	Aisle 0	Location 19
3	Aisle 7	Location 35
4	Aisle 1	Location 4
5	Aisle 1	Location 0
6	Aisle 6	Location 29
7	Aisle 0	Location 17
8	Aisle 0	Location 30
9	Aisle 1	Location 20
10	Aisle 14	Location 38
11	Aisle 1	Location 34
12	Aisle 15	Location 22
13	Aisle 7	Location 41
14	Aisle 10	Location 11
15	Aisle 6	Location 14
16	Aisle 14	Location 35
17	Aisle 6	Location 2
Order 7	number of articles 18
0	Aisle 0	Location 12
1	Aisle 1	Location 36
2	Aisle 1	Location 19
3	Aisle 14	Location 32
4	Aisle 15	Location 23
5	Aisle 12	Location 29
6	Aisle 10	Location 39
7	Aisle 0	Location 41
8	Aisle 0	Location 15
9	Aisle 0	Location 3
10	Aisle 8	Location 20
11	Aisle 0	Location 4
12	Aisle 13	Location 2
13	Aisle 12	Location 25
14	Aisle 16	Location 15
15	Aisle 1	Location 24
16	Aisle 14	Location 31
17	Aisle 13	Location 4
Order 8	number of articles 9
0	Aisle 11	Location 8
1	Aisle 10	Location 16
2	Aisle 1	Location 44
3	Aisle 19	Location 18
4	Aisle 6	Location 27
5	Aisle 0	Location 26
6	Aisle 15	Location 20
7	Aisle 19	Location 14
8	Aisle 0	Location 9
Order 9	number of articles 20
0	Aisle 19	Location 4
1	Aisle 9	Location 32
2	Aisle 14	Location 5
3	Aisle 0	Location 34
4	Aisle 0	Location 41
5	Aisle 1	Location 21
6	Aisle 19	Location 25
7	Aisle 14	Location 16
8	Aisle 0	Location 35
9	Aisle 0	Location 13
10	Aisle 17	Location 26
11	Aisle 1	Location 37
