Order 0	number of articles 16
0	Aisle 0	Location 14
1	Aisle 1	Location 7
2	Aisle 14	Location 1
3	Aisle 1	Location 11
4	Aisle 16	Location 19
5	Aisle 0	Location 4
6	Aisle 1	Location 14
7	Aisle 7	Location 8
8	Aisle 1	Location 29
9	Aisle 16	Location 40
10	Aisle 1	Location 13
11	Aisle 16	Location 41
12	Aisle 6	Location 29
13	Aisle 1	Location 35
14	Aisle 15	Location 17
15	Aisle 0	Location 32
Order 1	number of articles 20
0	Aisle 0	Location 31
1	Aisle 1	Location 36
2	Aisle 17	Location 3
3	Aisle 9	Location 22
4	Aisle 8	Location 31
5	Aisle 17	Location 5
6	Aisle 1	Location 25
7	Aisle 19	Location 33
8	Aisle 7	Location 33
9	Aisle 6	Location 33
10	Aisle 0	Location 35
11	Aisle 10	Location 26
12	Aisle 17	Location 38
13	Aisle 15	Location 6
14	Aisle 19	Location 43
15	Aisle 1	Location 6
16	Aisle 1	Location 38
17	Aisle 1	Location 11
18	Aisle 1	Location 1
19	Aisle 0	Location 36
Order 2	number of articles 5
0	Aisle 17	Location 3
1	Aisle 0	Location 27
2	Aisle 0	Location 1
3	Aisle 10	Location 25
4	Aisle 0	Location 20
Order 3	number of articles 5
0	Aisle 0	Location 30
1	Aisle 18	Location 31
2	Aisle 1	Location 30
3	Aisle 15	Location 36
4	Aisle 16	Location 39
Order 4	number of articles 18
0	Aisle 1	Location 14
1	Aisle 8	Location 40
2	Aisle 17	Location 21
3	Aisle 6	Location 0
4	Aisle 14	Location 44
5	Aisle 1	Location 43
6	Aisle 12	Location 13
7	Aisle 12	Location 7
8	Aisle 1	Location 37
9	Aisle 8	Location 44
10	Aisle 0	Location 31
11	Aisle 1	Location 39
12	Aisle 7	Location 26
13	Aisle 1	Location 42
14	Aisle 9	Location 26
15	Aisle 0	Location 26
16	Aisle 0	Location 4
17	Aisle 9	Location 15
Order 5	number of articles 7
0	Aisle 0	Location 20
1	Aisle 0	Location 29
2	Aisle 18	Location 12
3	Aisle 0	Location 38
4	Aisle 1	Location 38
5	Aisle 1	Location 25
6	Aisle 0	Location 25
Order 6	number of articles 21
0	Aisle 1	Location 6
1	Aisle 6	Location 15
2	Aisle 9	Location 5
3	Aisle 17	Location 9
4	Aisle 1	Location 36
5	Aisle 1	Location 37
6	Aisle 8	Location 32
7	Aisle 7	Location 40
8	Aisle 13	Location 36
9	Aisle 18	Location 41
10	Aisle 6	Location 9
11	Aisle 13	Location 14
12	Aisle 19	Location 35
13	Aisle 1	Location 2
14	Aisle 0	Location 32
15	Aisle 13	Location 15
16	Aisle 1	Location 35
17	Aisle 1	Location 44
18	Aisle 7	Location 12
19	Aisle 13	Location 0
20	Aisle 0	Location 9
Order 7	number of articles 9
0	Aisle 1	Location 43
1	Aisle 1	Location 6
2	Aisle 13	Location 26
3	Aisle 18	Location 23
4	Aisle 7	Location 10
5	Aisle 1	Location 33
6	Aisle 0	Location 8
7	Aisle 18	Location 40
8	Aisle 1	Location 26
Order 8	number of articles 10
0	Aisle 10	Location 1
1	Aisle 19	Location 35
2	Aisle 10	Location 40
3	Aisle 14	Location 29
4	Aisle 11	Location 29
5	Aisle 1	Location 17
6	Aisle 15	Location 38
7	Aisle 0	Location 32
8	Aisle 14	Location 30
9	Aisle 1	Location 43
Order 9	number of articles 20
0	Aisle 15	Location 18
1	Aisle 0	Location 5
2	Aisle 14	Location 44
3	Aisle 6	Location 32
4	Aisle 0	Location 33
5	Aisle 1	Location 0
6	Aisle 7	Location 26
7	Aisle 10	Location 29
8	Aisle 14	Location 23
9	Aisle 0	Location 37
10	Aisle 1	Location 19
11	Aisle 0	Location 6
12	Aisle 14	Location 30
13	Aisle 13	Location 10
14	Aisle 0	Location 4
15	Aisle 1	Location 15
16	Aisle 0	Location 35
17	Aisle 1	Location 42
18	Aisle 15	Location 8
19	Aisle 1	Location 7
Order 10	number of articles 8
0	Aisle 10	Location 4
1	Aisle 1	Location 23
2	Aisle 0	Location 2
3	Aisle 17	Location 22
4	Aisle 0	Location 36
5	Aisle 14	Location 4
6	Aisle 1	Location 0
7	Aisle 15	Location 7
Order 11	number of articles 6
0	Aisle 0	Location 32
1	Aisle 8	Location 18
2	Aisle 10	Location 3
3	Aisle 0	Location 11
4	Aisle 0	Location 24
5	Aisle 10	Location 10
Order 12	number of articles 16
0	Aisle 0	Location 26
1	Aisle 6	Location 32
2	Aisle 1	Location 21
3	Aisle 6	Location 43
4	Aisle 18	Location 0
5	Aisle 17	Location 33
6	Aisle 10	Location 33
7	Aisle 1	Location 35
8	Aisle 0	Location 16
9	Aisle 1	Location 31
10	Aisle 6	Location 17
11	Aisle 1	Location 23
12	Aisle 13	Location 39
13	Aisle 9	Location 19
14	Aisle 0	Location 24
15	Aisle 10	Location 35
Order 13	number of articles 16
0	Aisle 0	Location 27
1	Aisle 12	Location 34
2	Aisle 9	Location 24
3	Aisle 7	Location 33
4	Aisle 13	Location 16
5	Aisle 10	Location 41
6	Aisle 1	Location 10
7	Aisle 1	Location 33
8	Aisle 15	Location 5
9	Aisle 7	Location 0
10	Aisle 12	Location 13
11	Aisle 0	Location 24
12	Aisle 10	Location 19
13	Aisle 1	Location 23
14	Aisle 15	Location 29
15	Aisle 0	Location 7
Order 14	number of articles 22
0	Aisle 12	Location 11
1	Aisle 0	Location 16
2	Aisle 7	Location 18
3	Aisle 1	Location 22
4	Aisle 0	Location 17
5	Aisle 12	Location 26
6	Aisle 11	Location 15
7	Aisle 15	Location 41
8	Aisle 0	Location 13
9	Aisle 0	Location 42
10	Aisle 0	Location 8
11	Aisle 0	Location 37
12	Aisle 1	Location 12
13	Aisle 14	Location 43
14	Aisle 8	Location 26
15	Aisle 0	Location 19
16	Aisle 1	Location 36
17	Aisle 11	Location 9
18	Aisle 8	Location 44
19	Aisle 9	Location 32
20	Aisle 0	Location 18
21	Aisle 1	Location 37
Order 15	number of articles 8
0	Aisle 1	Location 10
1	Aisle 11	Location 20
2	Aisle 19	Location 42
3	Aisle 1	Location 4
4	Aisle 16	Location 31
5	Aisle 1	Location 31
6	Aisle 11	Location 3
7	Aisle 11	Location 38
Order 16	number of articles 21
0	Aisle 19	Location 15
1	Aisle 13	Location 17
2	Aisle 6	Location 18
3	Aisle 0	Location 32
4	Aisle 1	Location 41
5	Aisle 13	Location 14
6	Aisle 1	Location 32
7	Aisle 1	Location 39
8	Aisle 10	Location 39
9	Aisle 0	Location 24
10	Aisle 17	Location 9
11	Aisle 1	Location 13
12	Aisle 0	Location 16
13	Aisle 1	Location 18
14	Aisle 1	Location 27
15	Aisle 1	Location 40
16	Aisle 9	Location 1
17	Aisle 6	Location 28
18	Aisle 0	Location 22
19	Aisle 1	Location 23
20	Aisle 1	Location 25
Order 17	number of articles 14
0	Aisle 6	Location 38
1	Aisle 6	Location 41
2	Aisle 6	Location 23
3	Aisle 0	Location 13
4	Aisle 13	Location 41
5	Aisle 13	Location 9
6	Aisle 1	Location 32
7	Aisle 10	Location 27
8	Aisle 19	Location 28
9	Aisle 19	Location 34
10	Aisle 0	Location 17
11	Aisle 16	Location 17
12	Aisle 0	Location 28
13	Aisle 18	Location 35
Order 18	number of articles 9
0	Aisle 0	Location 36
1	Aisle 1	Location 44
2	Aisle 18	Location 20
3	Aisle 0	Location 6
4	Aisle 11	Location 41
5	Aisle 0	Location 18
6	Aisle 1	Location 15
7	Aisle 7	Location 9
8	Aisle 19	Location 8
Order 19	number of articles 15
0	Aisle 17	Location 34
1	Aisle 18	Location 7
2	Aisle 9	Location 30
3	Aisle 1	Location 2
4	Aisle 1	Location 14
5	Aisle 12	Location 23
6	Aisle 17	Location 36
7	Aisle 0	Location 24
8	Aisle 6	Location 20
9	Aisle 0	Location 18
10	Aisle 16	Location 4
11	Aisle 1	Location 34
12	Aisle 0	Location 12
13	Aisle 13	Location 14
14	Aisle 7	Location 22
Order 20	number of articles 8
0	Aisle 12	Location 43
1	Aisle 0	Location 26
2	Aisle 0	Location 22
3	Aisle 7	Location 17
4	Aisle 1	Location 20
5	Aisle 19	Location 6
6	Aisle 1	Location 43
7	Aisle 19	Location 7
Order 21	number of articles 18
0	Aisle 19	Location 5
1	Aisle 6	Location 37
2	Aisle 1	Location 2
3	Aisle 1	Location 8
4	Aisle 1	Location 11
5	Aisle 1	Location 21
6	Aisle 1	Location 28
7	Aisle 0	Location 22
8	Aisle 0	Location 14
9	Aisle 17	Location 42
10	Aisle 1	Location 7
11	Aisle 0	Location 10
12	Aisle 6	Location 15
13	Aisle 16	Location 2
14	Aisle 1	Location 22
15	Aisle 0	Location 26
16	Aisle 18	Location 44
17	Aisle 14	Location 30
Order 22	number of articles 8
0	Aisle 14	Location 20
1	Aisle 10	Location 5
2	Aisle 0	Location 17
3	Aisle 0	Location 24
4	Aisle 0	Location 27
5	Aisle 18	Location 34
6	Aisle 17	Location 3
7	Aisle 0	Location 21
Order 23	number of articles 12
0	Aisle 19	Location 14
1	Aisle 0	Location 37
2	Aisle 0	Location 3
3	Aisle 10	Location 28
4	Aisle 1	Location 19
5	Aisle 0	Location 17
6	Aisle 6	Location 27
7	Aisle 1	Location 25
8	Aisle 1	Location 2
9	Aisle 1	Location 20
10	Aisle 10	Location 2
11	Aisle 0	Location 10
Order 24	number of articles 17
0	Aisle 7	Location 12
1	Aisle 0	Location 2
2	Aisle 0	Location 21
3	Aisle 6	Location 44
4	Aisle 1	Location 2
5	Aisle 0	Location 16
6	Aisle 15	Location 37
7	Aisle 0	Location 13
8	Aisle 11	Location 39
9	Aisle 17	Location 8
10	Aisle 17	Location 6
11	Aisle 1	Location 44
12	Aisle 12	Location 36
13	Aisle 0	Location 29
14	Aisle 16	Location 19
15	Aisle 1	Location 0
16	Aisle 0	Location 36
Order 25	number of articles 19
0	Aisle 0	Location 38
1	Aisle 16	Location 17
2	Aisle 0	Location 7
3	Aisle 9	Location 0
4	Aisle 0	Location 33
5	Aisle 18	Location 8
6	Aisle 0	Location 14
7	Aisle 6	Location 14
8	Aisle 1	Location 10
9	Aisle 17	Location 41
10	Aisle 0	Location 3
11	Aisle 19	Location 7
12	Aisle 15	Location 33
13	Aisle 0	Location 2
14	Aisle 17	Location 4
15	Aisle 15	Location 24
16	Aisle 18	Location 44
17	Aisle 0	Location 41
18	Aisle 0	Location 22
Order 26	number of articles 17
0	Aisle 1	Location 19
1	Aisle 18	Location 17
2	Aisle 0	Location 23
3	Aisle 16	Location 5
4	Aisle 6	Location 40
5	Aisle 1	Location 0
6	Aisle 0	Location 35
7	Aisle 0	Location 19
8	Aisle 16	Location 26
9	Aisle 0	Location 40
10	Aisle 19	Location 16
11	Aisle 0	Location 16
12	Aisle 0	Location 44
13	Aisle 0	Location 15
14	Aisle 6	Location 4
15	Aisle 15	Location 37
16	Aisle 1	Location 42
Order 27	number of articles 13
0	Aisle 17	Location 9
1	Aisle 8	Location 16
2	Aisle 8	Location 41
3	Aisle 10	Location 28
4	Aisle 12	Location 24
5	Aisle 0	Location 39
6	Aisle 8	Location 10
7	Aisle 0	Location 0
8	Aisle 0	Location 33
9	Aisle 15	Location 37
10	Aisle 18	Location 10
11	Aisle 0	Location 23
12	Aisle 1	Location 18
Order 28	number of articles 13
0	Aisle 17	Location 9
1	Aisle 1	Location 5
2	Aisle 1	Location 33
3	Aisle 0	Location 24
4	Aisle 1	Location 10
5	Aisle 1	Location 23
6	Aisle 0	Location 8
7	Aisle 13	Location 2
8	Aisle 10	Location 41
9	Aisle 1	Location 3
10	Aisle 0	Location 37
11	Aisle 17	Location 14
12	Aisle 1	Location 8
Order 29	number of articles 16
0	Aisle 14	Location 13
1	Aisle 1	Location 44
2	Aisle 1	Location 40
3	Aisle 0	Location 34
4	Aisle 14	Location 27
5	Aisle 16	Location 1
6	Aisle 17	Location 25
7	Aisle 14	Location 1
8	Aisle 1	Location 33
9	Aisle 1	Location 32
10	Aisle 1	Location 37
11	Aisle 10	Location 43
12	Aisle 1	Location 7
13	Aisle 0	Location 3
14	Aisle 0	Location 6
15	Aisle 0	Location 8
Order 30	number of articles 21
0	Aisle 1	Location 5
1	Aisle 1	Location 11
2	Aisle 1	Location 37
3	Aisle 11	Location 30
4	Aisle 12	Location 41
5	Aisle 7	Location 38
6	Aisle 1	Location 22
7	Aisle 1	Location 39
8	Aisle 7	Location 21
9	Aisle 18	Location 43
10	Aisle 0	Location 15
11	Aisle 17	Location 20
12	Aisle 1	Location 17
13	Aisle 18	Location 11
14	Aisle 0	Location 12
15	Aisle 0	Location 18
16	Aisle 11	Location 24
17	Aisle 16	Location 21
18	Aisle 0	Location 38
19	Aisle 8	Location 33
20	Aisle 7	Location 41
Order 31	number of articles 16
0	Aisle 0	Location 13
1	Aisle 11	Location 2
2	Aisle 0	Location 30
3	Aisle 6	Location 13
4	Aisle 9	Location 28
5	Aisle 0	Location 3
6	Aisle 1	Location 19
7	Aisle 0	Location 18
8	Aisle 0	Location 38
9	Aisle 1	Location 20
10	Aisle 19	Location 1
11	Aisle 1	Location 11
12	Aisle 1	Location 35
13	Aisle 1	Location 0
14	Aisle 15	Location 21
15	Aisle 1	Location 12
Order 32	number of articles 20
0	Aisle 0	Location 7
1	Aisle 0	Location 3
2	Aisle 0	Location 14
3	Aisle 0	Location 44
4	Aisle 0	Location 18
5	Aisle 14	Location 3
6	Aisle 1	Location 4
7	Aisle 14	Location 37
8	Aisle 1	Location 6
9	Aisle 13	Location 18
10	Aisle 1	Location 28
11	Aisle 0	Location 36
12	Aisle 1	Location 11
13	Aisle 0	Location 27
14	Aisle 10	Location 20
15	Aisle 1	Location 26
16	Aisle 17	Location 9
17	Aisle 1	Location 25
18	Aisle 11	Location 1
19	Aisle 7	Location 27
Order 33	number of articles 19
0	Aisle 1	Location 12
1	Aisle 13	Location 2
2	Aisle 1	Location 15
3	Aisle 0	Location 32
4	Aisle 1	Location 6
5	Aisle 0	Location 27
6	Aisle 18	Location 37
7	Aisle 1	Location 1
8	Aisle 1	Location 43
9	Aisle 17	Location 36
10	Aisle 15	Location 42
11	Aisle 10	Location 33
12	Aisle 9	Location 30
13	Aisle 15	Location 22
14	Aisle 1	Location 38
15	Aisle 10	Location 25
16	Aisle 16	Location 18
17	Aisle 1	Location 36
18	Aisle 0	Location 33
Order 34	number of articles 23
0	Aisle 15	Location 42
1	Aisle 8	Location 9
2	Aisle 14	Location 11
3	Aisle 0	Location 23
4	Aisle 1	Location 15
5	Aisle 1	Location 1
6	Aisle 12	Location 18
7	Aisle 1	Location 43
8	Aisle 18	Location 13
9	Aisle 7	Location 33
10	Aisle 1	Location 34
11	Aisle 0	Location 19
12	Aisle 0	Location 20
13	Aisle 1	Location 12
14	Aisle 0	Location 4
15	Aisle 0	Location 10
16	Aisle 6	Location 4
17	Aisle 0	Location 1
18	Aisle 12	Location 38
19	Aisle 1	Location 42
20	Aisle 17	Location 6
21	Aisle 19	Location 32
22	Aisle 18	Location 10
Order 35	number of articles 19
0	Aisle 1	Location 42
1	Aisle 12	Location 44
2	Aisle 1	Location 41
3	Aisle 0	Location 1
4	Aisle 8	Location 34
5	Aisle 10	Location 33
6	Aisle 0	Location 37
7	Aisle 0	Location 26
8	Aisle 13	Location 20
9	Aisle 6	Location 2
10	Aisle 14	Location 36
11	Aisle 11	Location 15
12	Aisle 0	Location 17
13	Aisle 14	Location 35
14	Aisle 0	Location 14
15	Aisle 14	Location 21
16	Aisle 15	Location 3
17	Aisle 0	Location 29
18	Aisle 13	Location 5
Order 36	number of articles 22
0	Aisle 18	Location 40
1	Aisle 16	Location 1
2	Aisle 1	Location 28
3	Aisle 0	Location 34
4	Aisle 16	Location 21
5	Aisle 0	Location 5
6	Aisle 0	Location 36
7	Aisle 0	Location 42
8	Aisle 18	Location 13
9	Aisle 1	Location 33
10	Aisle 1	Location 0
11	Aisle 16	Location 41
12	Aisle 12	Location 3
13	Aisle 10	Location 24
14	Aisle 1	Location 14
15	Aisle 0	Location 39
16	Aisle 16	Location 36
17	Aisle 11	Location 31
18	Aisle 17	Location 20
19	Aisle 1	Location 31
20	Aisle 1	Location 29
21	Aisle 0	Location 0
Order 37	number of articles 12
0	Aisle 0	Location 36
1	Aisle 9	Location 43
2	Aisle 1	Location 30
3	Aisle 9	Location 32
4	Aisle 1	Location 17
5	Aisle 1	Location 39
6	Aisle 18	Location 10
7	Aisle 14	Location 26
8	Aisle 0	Location 1
9	Aisle 0	Location 13
10	Aisle 0	Location 5
11	Aisle 18	Location 36
Order 38	number of articles 22
0	Aisle 19	Location 22
1	Aisle 9	Location 4
2	Aisle 10	Location 20
3	Aisle 18	Location 21
4	Aisle 11	Location 17
5	Aisle 0	Location 30
6	Aisle 1	Location 36
7	Aisle 0	Location 18
8	Aisle 12	Location 32
9	Aisle 0	Location 33
10	Aisle 19	Location 3
11	Aisle 1	Location 7
12	Aisle 0	Location 0
13	Aisle 13	Location 18
14	Aisle 13	Location 1
15	Aisle 19	Location 26
16	Aisle 1	Location 5
17	Aisle 0	Location 16
18	Aisle 16	Location 44
19	Aisle 0	Location 35
20	Aisle 10	Location 31
21	Aisle 1	Location 37
Order 39	number of articles 13
0	Aisle 0	Location 34
1	Aisle 1	Location 28
2	Aisle 1	Location 13
3	Aisle 0	Location 31
4	Aisle 1	Location 22
5	Aisle 1	Location 23
6	Aisle 0	Location 17
7	Aisle 1	Location 25
8	Aisle 19	Location 17
9	Aisle 11	Location 19
10	Aisle 0	Location 2
11	Aisle 1	Location 10
12	Aisle 10	Location 12
