Order 0	number of articles 11
0	Aisle 12	Location 30
1	Aisle 7	Location 8
2	Aisle 11	Location 0
3	Aisle 11	Location 24
4	Aisle 16	Location 40
5	Aisle 1	Location 13
6	Aisle 14	Location 32
7	Aisle 19	Location 27
8	Aisle 13	Location 37
9	Aisle 16	Location 22
10	Aisle 17	Location 18
Order 1	number of articles 17
0	Aisle 16	Location 12
1	Aisle 1	Location 16
2	Aisle 1	Location 25
3	Aisle 19	Location 33
4	Aisle 19	Location 26
5	Aisle 9	Location 12
6	Aisle 3	Location 5
7	Aisle 4	Location 14
8	Aisle 1	Location 21
9	Aisle 13	Location 10
10	Aisle 17	Location 36
11	Aisle 18	Location 41
12	Aisle 15	Location 44
13	Aisle 19	Location 22
14	Aisle 14	Location 24
15	Aisle 6	Location 26
16	Aisle 8	Location 34
Order 2	number of articles 16
0	Aisle 12	Location 35
1	Aisle 4	Location 6
2	Aisle 8	Location 18
3	Aisle 0	Location 20
4	Aisle 11	Location 1
5	Aisle 14	Location 10
6	Aisle 16	Location 21
7	Aisle 19	Location 22
8	Aisle 10	Location 40
9	Aisle 12	Location 39
10	Aisle 8	Location 33
11	Aisle 3	Location 36
12	Aisle 6	Location 16
13	Aisle 16	Location 42
14	Aisle 15	Location 2
15	Aisle 4	Location 16
Order 3	number of articles 15
0	Aisle 11	Location 26
1	Aisle 5	Location 13
2	Aisle 19	Location 34
3	Aisle 17	Location 41
4	Aisle 0	Location 35
5	Aisle 3	Location 37
6	Aisle 1	Location 11
7	Aisle 16	Location 34
8	Aisle 4	Location 19
9	Aisle 6	Location 12
10	Aisle 0	Location 29
11	Aisle 5	Location 36
12	Aisle 0	Location 20
13	Aisle 2	Location 41
14	Aisle 2	Location 29
Order 4	number of articles 14
0	Aisle 18	Location 24
1	Aisle 14	Location 25
2	Aisle 12	Location 31
3	Aisle 18	Location 36
4	Aisle 16	Location 19
5	Aisle 9	Location 43
6	Aisle 13	Location 14
7	Aisle 9	Location 29
8	Aisle 5	Location 35
9	Aisle 7	Location 34
10	Aisle 2	Location 26
11	Aisle 1	Location 42
12	Aisle 16	Location 10
13	Aisle 9	Location 26
Order 5	number of articles 6
0	Aisle 18	Location 2
1	Aisle 6	Location 43
2	Aisle 2	Location 6
3	Aisle 17	Location 36
4	Aisle 4	Location 23
5	Aisle 12	Location 39
Order 6	number of articles 7
0	Aisle 17	Location 22
1	Aisle 5	Location 25
2	Aisle 7	Location 44
3	Aisle 14	Location 37
4	Aisle 7	Location 31
5	Aisle 10	Location 11
6	Aisle 0	Location 8
Order 7	number of articles 14
0	Aisle 9	Location 43
1	Aisle 5	Location 6
2	Aisle 5	Location 27
3	Aisle 11	Location 33
4	Aisle 3	Location 40
5	Aisle 12	Location 29
6	Aisle 5	Location 24
7	Aisle 12	Location 16
8	Aisle 2	Location 25
9	Aisle 12	Location 15
10	Aisle 15	Location 4
11	Aisle 6	Location 34
12	Aisle 16	Location 43
13	Aisle 5	Location 25
Order 8	number of articles 19
0	Aisle 12	Location 27
1	Aisle 3	Location 17
2	Aisle 8	Location 13
3	Aisle 15	Location 18
4	Aisle 15	Location 34
5	Aisle 9	Location 1
6	Aisle 3	Location 37
7	Aisle 6	Location 18
8	Aisle 8	Location 10
9	Aisle 7	Location 35
10	Aisle 15	Location 43
11	Aisle 0	Location 17
12	Aisle 8	Location 25
13	Aisle 5	Location 4
14	Aisle 6	Location 36
15	Aisle 15	Location 9
16	Aisle 3	Location 3
17	Aisle 15	Location 24
18	Aisle 12	Location 28
Order 9	number of articles 7
0	Aisle 19	Location 37
1	Aisle 0	Location 30
2	Aisle 17	Location 1
3	Aisle 19	Location 8
4	Aisle 0	Location 15
5	Aisle 2	Location 12
6	Aisle 9	Location 2
Order 10	number of articles 18
0	Aisle 13	Location 21
1	Aisle 2	Location 31
2	Aisle 16	Location 5
3	Aisle 19	Location 25
4	Aisle 5	Location 31
5	Aisle 1	Location 4
6	Aisle 8	Location 15
7	Aisle 7	Location 43
8	Aisle 12	Location 18
9	Aisle 1	Location 13
10	Aisle 8	Location 35
11	Aisle 12	Location 3
12	Aisle 8	Location 13
13	Aisle 18	Location 31
14	Aisle 19	Location 15
15	Aisle 17	Location 26
16	Aisle 6	Location 36
17	Aisle 6	Location 33
Order 11	number of articles 17
0	Aisle 16	Location 37
1	Aisle 14	Location 3
2	Aisle 18	Location 39
3	Aisle 5	Location 3
4	Aisle 9	Location 28
