Order 0	number of articles 10
0	Aisle 1	Location 28
1	Aisle 9	Location 6
2	Aisle 2	Location 40
3	Aisle 17	Location 0
4	Aisle 2	Location 27
5	Aisle 15	Location 6
6	Aisle 16	Location 13
7	Aisle 10	Location 27
8	Aisle 17	Location 28
9	Aisle 1	Location 42
Order 1	number of articles 18
0	Aisle 3	Location 38
1	Aisle 13	Location 43
2	Aisle 9	Location 15
3	Aisle 8	Location 13
4	Aisle 19	Location 6
5	Aisle 17	Location 37
6	Aisle 7	Location 23
7	Aisle 11	Location 29
8	Aisle 4	Location 7
9	Aisle 8	Location 2
10	Aisle 0	Location 23
11	Aisle 6	Location 8
12	Aisle 5	Location 24
13	Aisle 8	Location 36
14	Aisle 8	Location 18
15	Aisle 16	Location 20
16	Aisle 13	Location 34
17	Aisle 14	Location 32
Order 2	number of articles 7
0	Aisle 8	Location 14
1	Aisle 9	Location 23
2	Aisle 6	Location 34
3	Aisle 6	Location 28
4	Aisle 11	Location 21
5	Aisle 13	Location 10
6	Aisle 7	Location 22
Order 3	number of articles 13
0	Aisle 0	Location 3
1	Aisle 4	Location 4
2	Aisle 4	Location 16
3	Aisle 7	Location 10
4	Aisle 2	Location 20
5	Aisle 14	Location 41
6	Aisle 1	Location 18
7	Aisle 2	Location 15
8	Aisle 2	Location 19
9	Aisle 7	Location 41
10	Aisle 19	Location 18
11	Aisle 7	Location 18
12	Aisle 2	Location 26
Order 4	number of articles 5
0	Aisle 1	Location 43
1	Aisle 11	Location 5
2	Aisle 2	Location 7
3	Aisle 7	Location 21
4	Aisle 8	Location 20
Order 5	number of articles 18
0	Aisle 18	Location 6
1	Aisle 11	Location 30
2	Aisle 9	Location 33
3	Aisle 7	Location 23
4	Aisle 9	Location 5
5	Aisle 13	Location 15
6	Aisle 5	Location 23
7	Aisle 5	Location 8
8	Aisle 5	Location 4
9	Aisle 3	Location 38
10	Aisle 0	Location 36
11	Aisle 2	Location 34
12	Aisle 18	Location 27
13	Aisle 4	Location 13
14	Aisle 17	Location 11
15	Aisle 11	Location 7
16	Aisle 18	Location 0
17	Aisle 9	Location 19
Order 6	number of articles 23
0	Aisle 1	Location 18
1	Aisle 18	Location 35
2	Aisle 12	Location 24
3	Aisle 3	Location 27
4	Aisle 3	Location 29
5	Aisle 1	Location 35
6	Aisle 12	Location 12
7	Aisle 13	Location 37
8	Aisle 19	Location 29
9	Aisle 8	Location 14
10	Aisle 16	Location 17
11	Aisle 18	Location 11
12	Aisle 8	Location 33
13	Aisle 10	Location 4
14	Aisle 14	Location 37
15	Aisle 8	Location 30
16	Aisle 0	Location 20
17	Aisle 9	Location 21
18	Aisle 8	Location 10
19	Aisle 0	Location 23
20	Aisle 14	Location 33
21	Aisle 18	Location 9
22	Aisle 11	Location 38
Order 7	number of articles 19
0	Aisle 19	Location 11
1	Aisle 4	Location 23
2	Aisle 14	Location 24
3	Aisle 10	Location 25
4	Aisle 18	Location 3
5	Aisle 2	Location 10
6	Aisle 19	Location 28
7	Aisle 7	Location 23
8	Aisle 7	Location 26
9	Aisle 16	Location 21
10	Aisle 5	Location 39
11	Aisle 8	Location 21
12	Aisle 1	Location 3
13	Aisle 12	Location 44
14	Aisle 1	Location 9
15	Aisle 16	Location 28
16	Aisle 11	Location 1
17	Aisle 18	Location 5
18	Aisle 15	Location 37
Order 8	number of articles 21
0	Aisle 10	Location 21
1	Aisle 10	Location 2
2	Aisle 5	Location 44
3	Aisle 13	Location 28
4	Aisle 11	Location 20
5	Aisle 9	Location 6
6	Aisle 2	Location 15
7	Aisle 5	Location 13
8	Aisle 16	Location 36
9	Aisle 17	Location 14
10	Aisle 0	Location 36
11	Aisle 3	Location 32
12	Aisle 2	Location 17
13	Aisle 16	Location 16
14	Aisle 4	Location 6
15	Aisle 6	Location 12
16	Aisle 5	Location 40
17	Aisle 8	Location 16
18	Aisle 0	Location 9
19	Aisle 15	Location 13
20	Aisle 14	Location 38
Order 9	number of articles 24
0	Aisle 8	Location 7
1	Aisle 0	Location 15
2	Aisle 17	Location 27
3	Aisle 4	Location 35
4	Aisle 19	Location 33
5	Aisle 15	Location 4
6	Aisle 10	Location 44
7	Aisle 2	Location 29
8	Aisle 18	Location 21
9	Aisle 1	Location 29
10	Aisle 16	Location 27
11	Aisle 18	Location 38
12	Aisle 6	Location 12
13	Aisle 6	Location 13
14	Aisle 5	Location 8
15	Aisle 2	Location 21
16	Aisle 0	Location 22
17	Aisle 3	Location 1
18	Aisle 16	Location 41
19	Aisle 6	Location 6
20	Aisle 12	Location 34
21	Aisle 7	Location 28
22	Aisle 18	Location 5
23	Aisle 6	Location 17
Order 10	number of articles 23
0	Aisle 19	Location 31
1	Aisle 6	Location 28
2	Aisle 1	Location 36
3	Aisle 19	Location 34
4	Aisle 9	Location 35
5	Aisle 9	Location 23
6	Aisle 4	Location 26
7	Aisle 15	Location 3
8	Aisle 6	Location 29
