Order 0	number of articles 12
0	Aisle 9	Location 35
1	Aisle 17	Location 20
2	Aisle 12	Location 10
3	Aisle 17	Location 28
4	Aisle 17	Location 5
5	Aisle 11	Location 27
6	Aisle 14	Location 16
7	Aisle 2	Location 25
8	Aisle 4	Location 9
9	Aisle 9	Location 18
10	Aisle 14	Location 5
11	Aisle 15	Location 10
Order 1	number of articles 22
0	Aisle 17	Location 7
1	Aisle 7	Location 9
2	Aisle 1	Location 23
3	Aisle 16	Location 33
4	Aisle 19	Location 24
5	Aisle 17	Location 11
6	Aisle 2	Location 19
7	Aisle 11	Location 30
8	Aisle 3	Location 0
9	Aisle 2	Location 39
10	Aisle 19	Location 4
11	Aisle 15	Location 29
12	Aisle 18	Location 22
13	Aisle 6	Location 34
14	Aisle 19	Location 6
15	Aisle 12	Location 27
16	Aisle 12	Location 13
17	Aisle 11	Location 23
18	Aisle 5	Location 43
19	Aisle 1	Location 33
20	Aisle 6	Location 39
21	Aisle 6	Location 12
Order 2	number of articles 21
0	Aisle 18	Location 41
1	Aisle 1	Location 37
2	Aisle 14	Location 34
3	Aisle 7	Location 7
4	Aisle 4	Location 40
5	Aisle 18	Location 20
6	Aisle 8	Location 20
7	Aisle 10	Location 28
8	Aisle 2	Location 16
9	Aisle 17	Location 30
10	Aisle 15	Location 9
11	Aisle 19	Location 6
12	Aisle 5	Location 29
13	Aisle 13	Location 39
14	Aisle 13	Location 7
15	Aisle 6	Location 23
16	Aisle 15	Location 13
17	Aisle 15	Location 27
18	Aisle 10	Location 18
19	Aisle 11	Location 5
20	Aisle 10	Location 26
Order 3	number of articles 23
0	Aisle 4	Location 6
1	Aisle 8	Location 6
2	Aisle 6	Location 0
3	Aisle 15	Location 39
4	Aisle 0	Location 12
5	Aisle 13	Location 43
6	Aisle 18	Location 1
7	Aisle 18	Location 19
8	Aisle 13	Location 22
9	Aisle 9	Location 2
10	Aisle 7	Location 44
11	Aisle 4	Location 40
12	Aisle 1	Location 36
13	Aisle 6	Location 15
14	Aisle 10	Location 25
15	Aisle 3	Location 41
16	Aisle 0	Location 0
17	Aisle 8	Location 22
18	Aisle 17	Location 28
19	Aisle 5	Location 33
20	Aisle 13	Location 42
21	Aisle 16	Location 29
22	Aisle 7	Location 2
Order 4	number of articles 8
0	Aisle 10	Location 24
1	Aisle 14	Location 44
2	Aisle 16	Location 43
3	Aisle 13	Location 7
4	Aisle 9	Location 35
5	Aisle 0	Location 0
6	Aisle 4	Location 12
7	Aisle 0	Location 3
Order 5	number of articles 20
0	Aisle 13	Location 39
1	Aisle 19	Location 10
2	Aisle 0	Location 5
3	Aisle 2	Location 34
4	Aisle 18	Location 19
5	Aisle 19	Location 25
6	Aisle 8	Location 3
7	Aisle 2	Location 0
8	Aisle 16	Location 41
9	Aisle 1	Location 22
10	Aisle 12	Location 5
11	Aisle 3	Location 34
12	Aisle 14	Location 29
13	Aisle 19	Location 35
14	Aisle 11	Location 26
15	Aisle 16	Location 20
16	Aisle 2	Location 10
