Order 0	number of articles 7
0	Aisle 1	Location 28
1	Aisle 10	Location 14
2	Aisle 1	Location 26
3	Aisle 13	Location 30
4	Aisle 13	Location 8
5	Aisle 7	Location 31
6	Aisle 16	Location 28
Order 1	number of articles 8
0	Aisle 16	Location 34
1	Aisle 0	Location 7
2	Aisle 0	Location 36
3	Aisle 1	Location 13
4	Aisle 1	Location 15
5	Aisle 1	Location 33
6	Aisle 15	Location 3
7	Aisle 0	Location 38
Order 2	number of articles 20
0	Aisle 1	Location 1
1	Aisle 0	Location 43
2	Aisle 8	Location 6
3	Aisle 8	Location 40
4	Aisle 6	Location 27
5	Aisle 1	Location 17
6	Aisle 14	Location 21
7	Aisle 1	Location 41
8	Aisle 10	Location 32
9	Aisle 18	Location 27
10	Aisle 0	Location 39
11	Aisle 0	Location 12
12	Aisle 1	Location 12
13	Aisle 1	Location 43
14	Aisle 0	Location 19
15	Aisle 8	Location 11
16	Aisle 1	Location 16
17	Aisle 1	Location 37
18	Aisle 12	Location 21
19	Aisle 1	Location 15
Order 3	number of articles 6
0	Aisle 1	Location 2
1	Aisle 1	Location 22
2	Aisle 8	Location 9
3	Aisle 15	Location 35
4	Aisle 6	Location 26
5	Aisle 9	Location 25
Order 4	number of articles 7
0	Aisle 1	Location 10
1	Aisle 6	Location 6
2	Aisle 13	Location 26
3	Aisle 1	Location 22
4	Aisle 6	Location 18
5	Aisle 1	Location 2
6	Aisle 1	Location 32
Order 5	number of articles 5
0	Aisle 17	Location 37
1	Aisle 7	Location 16
2	Aisle 6	Location 9
3	Aisle 9	Location 44
4	Aisle 13	Location 27
Order 6	number of articles 12
0	Aisle 16	Location 2
1	Aisle 1	Location 13
2	Aisle 1	Location 21
3	Aisle 1	Location 6
4	Aisle 1	Location 24
5	Aisle 18	Location 24
6	Aisle 1	Location 35
7	Aisle 6	Location 28
8	Aisle 11	Location 22
9	Aisle 1	Location 25
10	Aisle 0	Location 7
11	Aisle 0	Location 15
Order 7	number of articles 22
0	Aisle 0	Location 21
1	Aisle 1	Location 25
2	Aisle 1	Location 35
3	Aisle 6	Location 26
4	Aisle 1	Location 11
5	Aisle 0	Location 15
6	Aisle 11	Location 31
7	Aisle 1	Location 40
8	Aisle 6	Location 29
9	Aisle 1	Location 1
10	Aisle 1	Location 43
11	Aisle 1	Location 44
12	Aisle 0	Location 13
13	Aisle 0	Location 42
14	Aisle 0	Location 31
15	Aisle 17	Location 27
16	Aisle 6	Location 11
17	Aisle 0	Location 10
18	Aisle 1	Location 4
19	Aisle 1	Location 42
20	Aisle 0	Location 18
21	Aisle 0	Location 3
Order 8	number of articles 16
0	Aisle 16	Location 33
1	Aisle 17	Location 29
2	Aisle 8	Location 8
3	Aisle 0	Location 8
4	Aisle 0	Location 5
5	Aisle 14	Location 4
6	Aisle 17	Location 39
7	Aisle 14	Location 20
8	Aisle 15	Location 13
9	Aisle 9	Location 40
10	Aisle 1	Location 40
11	Aisle 7	Location 14
12	Aisle 1	Location 5
13	Aisle 15	Location 33
14	Aisle 6	Location 26
15	Aisle 6	Location 42
Order 9	number of articles 20
0	Aisle 1	Location 9
1	Aisle 6	Location 31
2	Aisle 1	Location 18
3	Aisle 14	Location 42
4	Aisle 18	Location 39
5	Aisle 9	Location 37
6	Aisle 6	Location 22
7	Aisle 1	Location 20
8	Aisle 0	Location 43
9	Aisle 12	Location 6
10	Aisle 1	Location 32
11	Aisle 18	Location 25
12	Aisle 13	Location 34
13	Aisle 14	Location 11
14	Aisle 15	Location 6
15	Aisle 0	Location 32
16	Aisle 0	Location 37
