Order 0	number of articles 11
0	Aisle 16	Location 2
1	Aisle 1	Location 20
2	Aisle 10	Location 12
3	Aisle 1	Location 30
4	Aisle 1	Location 6
5	Aisle 11	Location 43
6	Aisle 1	Location 10
7	Aisle 9	Location 5
8	Aisle 0	Location 10
9	Aisle 0	Location 14
10	Aisle 0	Location 27
Order 1	number of articles 21
0	Aisle 0	Location 44
1	Aisle 18	Location 4
2	Aisle 1	Location 6
3	Aisle 8	Location 36
4	Aisle 1	Location 30
5	Aisle 9	Location 34
6	Aisle 0	Location 17
7	Aisle 1	Location 13
8	Aisle 7	Location 8
9	Aisle 12	Location 17
10	Aisle 6	Location 32
11	Aisle 14	Location 3
12	Aisle 19	Location 25
13	Aisle 19	Location 35
14	Aisle 13	Location 33
15	Aisle 0	Location 8
16	Aisle 1	Location 5
17	Aisle 1	Location 14
18	Aisle 1	Location 23
19	Aisle 8	Location 29
20	Aisle 7	Location 44
Order 2	number of articles 8
0	Aisle 1	Location 36
1	Aisle 8	Location 24
2	Aisle 1	Location 14
3	Aisle 0	Location 7
4	Aisle 6	Location 24
5	Aisle 0	Location 27
6	Aisle 7	Location 22
7	Aisle 16	Location 32
Order 3	number of articles 15
0	Aisle 1	Location 33
1	Aisle 1	Location 7
2	Aisle 1	Location 15
3	Aisle 0	Location 28
4	Aisle 18	Location 24
5	Aisle 0	Location 5
6	Aisle 9	Location 15
7	Aisle 0	Location 4
8	Aisle 0	Location 15
9	Aisle 0	Location 27
10	Aisle 16	Location 33
11	Aisle 1	Location 6
12	Aisle 1	Location 9
13	Aisle 1	Location 2
14	Aisle 1	Location 38
Order 4	number of articles 5
0	Aisle 0	Location 40
1	Aisle 6	Location 35
2	Aisle 9	Location 4
3	Aisle 1	Location 37
4	Aisle 0	Location 9
Order 5	number of articles 8
0	Aisle 12	Location 22
1	Aisle 9	Location 27
2	Aisle 0	Location 25
3	Aisle 0	Location 12
4	Aisle 0	Location 6
5	Aisle 1	Location 39
6	Aisle 11	Location 1
7	Aisle 0	Location 40
Order 6	number of articles 23
