Order 0	number of articles 15
0	Aisle 9	Location 19
1	Aisle 15	Location 21
2	Aisle 1	Location 22
3	Aisle 15	Location 44
4	Aisle 0	Location 29
5	Aisle 15	Location 7
6	Aisle 0	Location 33
7	Aisle 1	Location 0
8	Aisle 0	Location 19
9	Aisle 16	Location 12
10	Aisle 13	Location 0
11	Aisle 15	Location 18
12	Aisle 1	Location 27
13	Aisle 1	Location 2
14	Aisle 19	Location 40
Order 1	number of articles 7
0	Aisle 1	Location 16
1	Aisle 18	Location 43
2	Aisle 1	Location 14
3	Aisle 14	Location 10
4	Aisle 0	Location 7
5	Aisle 9	Location 39
6	Aisle 0	Location 23
Order 2	number of articles 19
0	Aisle 9	Location 43
1	Aisle 13	Location 20
2	Aisle 1	Location 1
3	Aisle 1	Location 26
4	Aisle 0	Location 43
5	Aisle 15	Location 42
6	Aisle 0	Location 24
7	Aisle 1	Location 44
8	Aisle 14	Location 31
9	Aisle 7	Location 25
10	Aisle 1	Location 20
11	Aisle 11	Location 18
12	Aisle 0	Location 22
13	Aisle 16	Location 37
14	Aisle 0	Location 10
15	Aisle 1	Location 32
16	Aisle 1	Location 36
17	Aisle 0	Location 25
18	Aisle 0	Location 18
Order 3	number of articles 21
0	Aisle 8	Location 40
1	Aisle 0	Location 31
2	Aisle 10	Location 15
3	Aisle 7	Location 1
4	Aisle 0	Location 28
5	Aisle 1	Location 22
6	Aisle 1	Location 16
7	Aisle 19	Location 30
8	Aisle 1	Location 27
9	Aisle 0	Location 34
10	Aisle 9	Location 41
11	Aisle 15	Location 4
12	Aisle 19	Location 32
13	Aisle 8	Location 2
14	Aisle 1	Location 1
15	Aisle 1	Location 6
16	Aisle 1	Location 38
17	Aisle 1	Location 7
18	Aisle 12	Location 2
19	Aisle 0	Location 33
20	Aisle 1	Location 21
Order 4	number of articles 12
0	Aisle 15	Location 24
1	Aisle 1	Location 2
2	Aisle 1	Location 7
3	Aisle 12	Location 3
4	Aisle 19	Location 23
5	Aisle 1	Location 0
6	Aisle 9	Location 26
7	Aisle 0	Location 18
8	Aisle 1	Location 13
9	Aisle 8	Location 31
10	Aisle 13	Location 14
11	Aisle 0	Location 33
Order 5	number of articles 18
0	Aisle 0	Location 23
1	Aisle 14	Location 39
2	Aisle 0	Location 35
3	Aisle 8	Location 21
