Order 0	number of articles 12
0	Aisle 1	Location 37
1	Aisle 1	Location 17
2	Aisle 13	Location 16
3	Aisle 1	Location 22
4	Aisle 1	Location 23
5	Aisle 0	Location 6
6	Aisle 1	Location 40
7	Aisle 8	Location 41
8	Aisle 13	Location 14
9	Aisle 0	Location 1
10	Aisle 15	Location 27
11	Aisle 12	Location 0
Order 1	number of articles 24
0	Aisle 16	Location 40
1	Aisle 1	Location 33
2	Aisle 1	Location 34
3	Aisle 14	Location 31
4	Aisle 12	Location 44
5	Aisle 1	Location 32
6	Aisle 10	Location 40
7	Aisle 13	Location 18
8	Aisle 0	Location 30
9	Aisle 0	Location 25
10	Aisle 16	Location 2
11	Aisle 0	Location 42
12	Aisle 16	Location 3
13	Aisle 0	Location 19
14	Aisle 1	Location 29
15	Aisle 18	Location 19
16	Aisle 8	Location 6
17	Aisle 1	Location 37
18	Aisle 0	Location 13
19	Aisle 12	Location 27
20	Aisle 1	Location 31
21	Aisle 9	Location 38
22	Aisle 9	Location 21
23	Aisle 1	Location 41
Order 2	number of articles 18
0	Aisle 13	Location 32
1	Aisle 6	Location 29
2	Aisle 10	Location 39
3	Aisle 0	Location 0
4	Aisle 1	Location 27
5	Aisle 0	Location 6
6	Aisle 11	Location 36
7	Aisle 0	Location 29
8	Aisle 1	Location 29
9	Aisle 17	Location 1
10	Aisle 1	Location 13
11	Aisle 6	Location 14
12	Aisle 0	Location 35
13	Aisle 0	Location 4
14	Aisle 1	Location 40
15	Aisle 1	Location 36
16	Aisle 1	Location 31
17	Aisle 19	Location 13
Order 3	number of articles 16
0	Aisle 0	Location 12
1	Aisle 7	Location 25
2	Aisle 15	Location 4
3	Aisle 1	Location 33
4	Aisle 1	Location 4
5	Aisle 7	Location 38
6	Aisle 1	Location 12
7	Aisle 12	Location 13
8	Aisle 1	Location 25
9	Aisle 7	Location 37
10	Aisle 1	Location 6
11	Aisle 14	Location 44
12	Aisle 16	Location 9
13	Aisle 0	Location 38
14	Aisle 0	Location 11
15	Aisle 7	Location 36
Order 4	number of articles 10
0	Aisle 19	Location 19
1	Aisle 0	Location 33
2	Aisle 1	Location 34
3	Aisle 9	Location 15
4	Aisle 18	Location 44
5	Aisle 1	Location 38
6	Aisle 6	Location 28
7	Aisle 10	Location 39
8	Aisle 17	Location 44
9	Aisle 1	Location 12
Order 5	number of articles 21
0	Aisle 12	Location 44
1	Aisle 11	Location 38
2	Aisle 1	Location 41
3	Aisle 10	Location 11
4	Aisle 1	Location 10
5	Aisle 14	Location 23
6	Aisle 7	Location 15
7	Aisle 1	Location 3
8	Aisle 10	Location 4
9	Aisle 10	Location 21
10	Aisle 1	Location 25
11	Aisle 0	Location 22
12	Aisle 1	Location 13
13	Aisle 1	Location 40
14	Aisle 18	Location 17
15	Aisle 8	Location 36
16	Aisle 0	Location 20
17	Aisle 11	Location 10
18	Aisle 12	Location 21
19	Aisle 18	Location 7
20	Aisle 13	Location 28
Order 6	number of articles 13
0	Aisle 0	Location 43
1	Aisle 6	Location 38
2	Aisle 0	Location 11
3	Aisle 0	Location 33
