Order 0	number of articles 9
0	Aisle 1	Location 33
1	Aisle 0	Location 42
2	Aisle 0	Location 34
3	Aisle 7	Location 25
4	Aisle 13	Location 10
5	Aisle 0	Location 39
6	Aisle 19	Location 38
7	Aisle 0	Location 5
8	Aisle 7	Location 24
Order 1	number of articles 19
0	Aisle 1	Location 5
1	Aisle 16	Location 23
2	Aisle 0	Location 26
3	Aisle 0	Location 25
4	Aisle 0	Location 19
5	Aisle 16	Location 38
6	Aisle 15	Location 11
7	Aisle 16	Location 6
8	Aisle 1	Location 41
9	Aisle 6	Location 21
10	Aisle 1	Location 16
11	Aisle 1	Location 33
12	Aisle 13	Location 25
13	Aisle 0	Location 32
14	Aisle 16	Location 13
15	Aisle 10	Location 12
16	Aisle 14	Location 1
17	Aisle 1	Location 7
18	Aisle 11	Location 19
Order 2	number of articles 20
0	Aisle 17	Location 38
1	Aisle 1	Location 41
2	Aisle 6	Location 38
3	Aisle 6	Location 26
4	Aisle 0	Location 7
5	Aisle 14	Location 27
6	Aisle 1	Location 44
7	Aisle 1	Location 17
8	Aisle 8	Location 15
9	Aisle 1	Location 25
10	Aisle 9	Location 12
11	Aisle 19	Location 44
12	Aisle 8	Location 0
13	Aisle 7	Location 23
14	Aisle 18	Location 13
15	Aisle 16	Location 24
16	Aisle 12	Location 21
17	Aisle 1	Location 4
18	Aisle 10	Location 13
19	Aisle 9	Location 28
Order 3	number of articles 15
0	Aisle 16	Location 24
1	Aisle 1	Location 17
2	Aisle 1	Location 37
3	Aisle 17	Location 1
4	Aisle 0	Location 9
5	Aisle 0	Location 33
6	Aisle 0	Location 4
7	Aisle 18	Location 38
8	Aisle 0	Location 40
9	Aisle 0	Location 0
10	Aisle 18	Location 27
11	Aisle 0	Location 7
12	Aisle 18	Location 29
13	Aisle 0	Location 36
14	Aisle 19	Location 32
Order 4	number of articles 19
0	Aisle 18	Location 25
1	Aisle 8	Location 39
2	Aisle 11	Location 43
3	Aisle 1	Location 15
4	Aisle 17	Location 12
5	Aisle 6	Location 25
6	Aisle 11	Location 19
7	Aisle 0	Location 29
8	Aisle 1	Location 16
9	Aisle 1	Location 37
10	Aisle 17	Location 8
11	Aisle 0	Location 2
12	Aisle 0	Location 12
13	Aisle 14	Location 6
14	Aisle 1	Location 9
15	Aisle 0	Location 9
16	Aisle 0	Location 25
17	Aisle 15	Location 34
18	Aisle 0	Location 22
Order 5	number of articles 21
0	Aisle 13	Location 29
1	Aisle 10	Location 38
2	Aisle 1	Location 33
3	Aisle 11	Location 29
4	Aisle 1	Location 7
5	Aisle 13	Location 7
6	Aisle 13	Location 37
7	Aisle 9	Location 19
8	Aisle 12	Location 20
9	Aisle 12	Location 10
10	Aisle 18	Location 40
11	Aisle 10	Location 25
12	Aisle 18	Location 32
13	Aisle 0	Location 39
14	Aisle 1	Location 4
15	Aisle 1	Location 12
16	Aisle 17	Location 4
17	Aisle 0	Location 24
18	Aisle 16	Location 3
19	Aisle 17	Location 6
20	Aisle 15	Location 0
Order 6	number of articles 22
0	Aisle 0	Location 34
1	Aisle 0	Location 30
2	Aisle 0	Location 18
3	Aisle 1	Location 39
4	Aisle 0	Location 42
5	Aisle 17	Location 43
6	Aisle 9	Location 2
7	Aisle 10	Location 42
8	Aisle 1	Location 4
9	Aisle 0	Location 33
10	Aisle 19	Location 19
11	Aisle 10	Location 28
12	Aisle 0	Location 1
13	Aisle 1	Location 13
14	Aisle 0	Location 14
15	Aisle 7	Location 6
16	Aisle 17	Location 22
17	Aisle 16	Location 37
18	Aisle 0	Location 2
19	Aisle 8	Location 4
20	Aisle 1	Location 21
21	Aisle 1	Location 15
Order 7	number of articles 20
0	Aisle 1	Location 42
1	Aisle 1	Location 17
2	Aisle 1	Location 26
3	Aisle 0	Location 29
4	Aisle 7	Location 13
5	Aisle 6	Location 0
6	Aisle 9	Location 14
7	Aisle 1	Location 19
8	Aisle 10	Location 25
9	Aisle 1	Location 32
10	Aisle 12	Location 44
11	Aisle 0	Location 26
12	Aisle 18	Location 4
13	Aisle 10	Location 33
14	Aisle 0	Location 20
15	Aisle 18	Location 3
16	Aisle 1	Location 41
17	Aisle 0	Location 32
18	Aisle 16	Location 16
19	Aisle 12	Location 31
Order 8	number of articles 11
0	Aisle 0	Location 32
1	Aisle 10	Location 25
2	Aisle 1	Location 17
3	Aisle 1	Location 43
4	Aisle 18	Location 12
5	Aisle 11	Location 12
6	Aisle 15	Location 35
7	Aisle 13	Location 20
8	Aisle 1	Location 26
9	Aisle 0	Location 21
10	Aisle 1	Location 9
Order 9	number of articles 15
0	Aisle 0	Location 10
1	Aisle 0	Location 24
2	Aisle 15	Location 9
3	Aisle 9	Location 40
4	Aisle 8	Location 40
5	Aisle 1	Location 28
6	Aisle 14	Location 13
7	Aisle 16	Location 8
8	Aisle 13	Location 29
9	Aisle 14	Location 3
