Order 0	number of articles 21
0	Aisle 15	Location 20
1	Aisle 15	Location 6
2	Aisle 16	Location 8
3	Aisle 9	Location 27
4	Aisle 8	Location 13
5	Aisle 18	Location 14
6	Aisle 13	Location 25
7	Aisle 0	Location 43
8	Aisle 9	Location 0
9	Aisle 8	Location 4
10	Aisle 9	Location 36
11	Aisle 9	Location 40
12	Aisle 15	Location 23
13	Aisle 0	Location 21
14	Aisle 1	Location 25
15	Aisle 15	Location 11
16	Aisle 16	Location 3
17	Aisle 14	Location 21
18	Aisle 0	Location 44
19	Aisle 0	Location 4
20	Aisle 1	Location 40
Order 1	number of articles 17
0	Aisle 0	Location 44
1	Aisle 0	Location 39
2	Aisle 0	Location 40
3	Aisle 19	Location 16
4	Aisle 15	Location 34
5	Aisle 14	Location 43
6	Aisle 1	Location 40
7	Aisle 8	Location 27
8	Aisle 19	Location 43
9	Aisle 1	Location 22
10	Aisle 1	Location 19
11	Aisle 0	Location 3
12	Aisle 0	Location 2
13	Aisle 7	Location 7
14	Aisle 8	Location 1
15	Aisle 0	Location 18
16	Aisle 13	Location 12
Order 2	number of articles 23
0	Aisle 1	Location 0
1	Aisle 0	Location 40
2	Aisle 12	Location 40
3	Aisle 14	Location 37
4	Aisle 1	Location 36
5	Aisle 17	Location 14
6	Aisle 15	Location 42
7	Aisle 0	Location 34
8	Aisle 0	Location 25
9	Aisle 13	Location 13
10	Aisle 17	Location 4
11	Aisle 1	Location 25
12	Aisle 14	Location 7
13	Aisle 0	Location 31
14	Aisle 1	Location 26
15	Aisle 1	Location 35
16	Aisle 8	Location 42
17	Aisle 9	Location 38
18	Aisle 19	Location 23
19	Aisle 1	Location 16
20	Aisle 11	Location 37
21	Aisle 17	Location 2
22	Aisle 19	Location 37
Order 3	number of articles 21
0	Aisle 1	Location 41
1	Aisle 13	Location 2
2	Aisle 1	Location 36
3	Aisle 0	Location 19
4	Aisle 0	Location 30
5	Aisle 10	Location 22
6	Aisle 0	Location 11
7	Aisle 6	Location 30
8	Aisle 0	Location 42
9	Aisle 16	Location 17
10	Aisle 1	Location 39
11	Aisle 0	Location 40
12	Aisle 6	Location 14
13	Aisle 11	Location 11
14	Aisle 1	Location 28
15	Aisle 11	Location 24
16	Aisle 1	Location 44
17	Aisle 1	Location 31
18	Aisle 7	Location 32
19	Aisle 0	Location 22
20	Aisle 11	Location 40
Order 4	number of articles 7
0	Aisle 0	Location 41
1	Aisle 17	Location 0
2	Aisle 1	Location 41
3	Aisle 16	Location 24
4	Aisle 0	Location 20
5	Aisle 1	Location 13
6	Aisle 12	Location 6
Order 5	number of articles 17
0	Aisle 1	Location 18
1	Aisle 1	Location 30
2	Aisle 6	Location 13
3	Aisle 0	Location 21
4	Aisle 18	Location 8
5	Aisle 8	Location 7
6	Aisle 1	Location 23
7	Aisle 0	Location 38
8	Aisle 0	Location 16
9	Aisle 18	Location 18
10	Aisle 18	Location 42
11	Aisle 1	Location 42
12	Aisle 18	Location 11
13	Aisle 11	Location 41
14	Aisle 1	Location 25
15	Aisle 19	Location 44
16	Aisle 1	Location 37
Order 6	number of articles 10
0	Aisle 19	Location 4
1	Aisle 1	Location 23
2	Aisle 13	Location 13
3	Aisle 1	Location 16
4	Aisle 9	Location 1
5	Aisle 0	Location 37
6	Aisle 1	Location 28
7	Aisle 0	Location 36
8	Aisle 0	Location 41
9	Aisle 0	Location 29
Order 7	number of articles 18
0	Aisle 1	Location 10
1	Aisle 1	Location 30
2	Aisle 0	Location 25
3	Aisle 13	Location 20
4	Aisle 16	Location 13
5	Aisle 1	Location 0
6	Aisle 8	Location 5
7	Aisle 8	Location 7
8	Aisle 0	Location 14
9	Aisle 13	Location 12
10	Aisle 0	Location 29
11	Aisle 15	Location 33
12	Aisle 0	Location 10
13	Aisle 1	Location 41
14	Aisle 1	Location 14
15	Aisle 19	Location 5
16	Aisle 1	Location 26
17	Aisle 13	Location 14
Order 8	number of articles 23
0	Aisle 17	Location 16
1	Aisle 0	Location 23
2	Aisle 1	Location 17
3	Aisle 0	Location 42
4	Aisle 19	Location 16
5	Aisle 1	Location 33
6	Aisle 1	Location 34
7	Aisle 1	Location 37
8	Aisle 13	Location 44
9	Aisle 19	Location 42
10	Aisle 13	Location 6
11	Aisle 1	Location 16
12	Aisle 19	Location 20
13	Aisle 13	Location 5
14	Aisle 12	Location 7
15	Aisle 16	Location 24
16	Aisle 19	Location 33
17	Aisle 1	Location 5
18	Aisle 0	Location 31
19	Aisle 12	Location 24
20	Aisle 7	Location 36
21	Aisle 0	Location 27
22	Aisle 13	Location 25
Order 9	number of articles 16
0	Aisle 0	Location 15
1	Aisle 19	Location 0
2	Aisle 10	Location 7
3	Aisle 14	Location 0
4	Aisle 10	Location 22
5	Aisle 8	Location 18
6	Aisle 1	Location 30
7	Aisle 1	Location 23
8	Aisle 0	Location 18
9	Aisle 1	Location 21
10	Aisle 9	Location 42
11	Aisle 0	Location 5
12	Aisle 8	Location 20
13	Aisle 13	Location 26
14	Aisle 1	Location 7
15	Aisle 6	Location 19
Order 10	number of articles 14
0	Aisle 0	Location 31
1	Aisle 16	Location 13
2	Aisle 1	Location 30
3	Aisle 1	Location 9
4	Aisle 1	Location 40
5	Aisle 1	Location 1
6	Aisle 10	Location 9
7	Aisle 0	Location 2
8	Aisle 17	Location 15
9	Aisle 0	Location 1
10	Aisle 8	Location 25
11	Aisle 1	Location 13
12	Aisle 0	Location 5
13	Aisle 12	Location 19
Order 11	number of articles 14
0	Aisle 13	Location 1
1	Aisle 1	Location 7
2	Aisle 1	Location 8
3	Aisle 0	Location 31
4	Aisle 12	Location 15
5	Aisle 0	Location 36
6	Aisle 17	Location 18
7	Aisle 7	Location 36
8	Aisle 0	Location 9
9	Aisle 1	Location 42
10	Aisle 1	Location 22
11	Aisle 0	Location 25
12	Aisle 1	Location 44
13	Aisle 18	Location 24
Order 12	number of articles 6
0	Aisle 15	Location 30
1	Aisle 11	Location 36
2	Aisle 16	Location 16
3	Aisle 1	Location 16
4	Aisle 13	Location 39
5	Aisle 1	Location 7
Order 13	number of articles 19
0	Aisle 1	Location 0
1	Aisle 19	Location 15
2	Aisle 12	Location 22
3	Aisle 15	Location 24
4	Aisle 1	Location 12
5	Aisle 17	Location 21
6	Aisle 0	Location 24
7	Aisle 0	Location 18
8	Aisle 15	Location 38
9	Aisle 0	Location 33
10	Aisle 14	Location 5
11	Aisle 0	Location 6
12	Aisle 0	Location 19
13	Aisle 19	Location 39
14	Aisle 1	Location 39
15	Aisle 1	Location 24
16	Aisle 1	Location 1
17	Aisle 0	Location 35
18	Aisle 7	Location 38
Order 14	number of articles 11
0	Aisle 18	Location 10
1	Aisle 8	Location 2
2	Aisle 14	Location 3
3	Aisle 16	Location 15
4	Aisle 1	Location 2
5	Aisle 18	Location 15
6	Aisle 15	Location 30
7	Aisle 19	Location 12
8	Aisle 7	Location 39
9	Aisle 0	Location 12
10	Aisle 11	Location 13
Order 15	number of articles 20
0	Aisle 15	Location 34
1	Aisle 0	Location 30
2	Aisle 1	Location 35
3	Aisle 1	Location 26
4	Aisle 1	Location 28
5	Aisle 19	Location 20
6	Aisle 1	Location 25
7	Aisle 1	Location 36
8	Aisle 18	Location 28
9	Aisle 10	Location 8
10	Aisle 1	Location 41
11	Aisle 15	Location 37
12	Aisle 0	Location 36
13	Aisle 0	Location 1
14	Aisle 0	Location 43
15	Aisle 0	Location 14
16	Aisle 9	Location 0
17	Aisle 0	Location 19
18	Aisle 1	Location 11
19	Aisle 11	Location 25
Order 16	number of articles 24
0	Aisle 0	Location 17
1	Aisle 14	Location 31
2	Aisle 16	Location 42
3	Aisle 15	Location 43
4	Aisle 1	Location 21
5	Aisle 19	Location 23
6	Aisle 0	Location 37
7	Aisle 0	Location 7
8	Aisle 19	Location 35
9	Aisle 1	Location 32
10	Aisle 14	Location 26
11	Aisle 17	Location 38
12	Aisle 16	Location 13
13	Aisle 0	Location 30
14	Aisle 12	Location 37
15	Aisle 17	Location 29
16	Aisle 12	Location 32
17	Aisle 13	Location 26
18	Aisle 8	Location 8
19	Aisle 13	Location 1
20	Aisle 0	Location 24
