Order 0	number of articles 13
0	Aisle 0	Location 16
1	Aisle 16	Location 2
2	Aisle 1	Location 3
3	Aisle 1	Location 43
4	Aisle 7	Location 8
5	Aisle 19	Location 43
6	Aisle 16	Location 4
7	Aisle 0	Location 11
8	Aisle 1	Location 44
9	Aisle 7	Location 4
10	Aisle 7	Location 10
11	Aisle 1	Location 42
12	Aisle 1	Location 14
Order 1	number of articles 8
0	Aisle 0	Location 3
1	Aisle 0	Location 28
2	Aisle 1	Location 4
3	Aisle 1	Location 43
4	Aisle 16	Location 11
5	Aisle 17	Location 44
6	Aisle 7	Location 9
7	Aisle 1	Location 22
Order 2	number of articles 11
0	Aisle 0	Location 7
1	Aisle 0	Location 43
2	Aisle 6	Location 15
3	Aisle 1	Location 15
4	Aisle 12	Location 34
5	Aisle 1	Location 1
6	Aisle 0	Location 0
7	Aisle 0	Location 29
8	Aisle 0	Location 31
9	Aisle 15	Location 41
10	Aisle 1	Location 9
Order 3	number of articles 12
0	Aisle 9	Location 9
1	Aisle 18	Location 29
2	Aisle 1	Location 26
3	Aisle 11	Location 28
4	Aisle 1	Location 24
5	Aisle 10	Location 21
6	Aisle 0	Location 28
7	Aisle 1	Location 19
8	Aisle 1	Location 40
9	Aisle 1	Location 6
10	Aisle 0	Location 2
11	Aisle 0	Location 16
Order 4	number of articles 9
0	Aisle 6	Location 13
1	Aisle 14	Location 5
2	Aisle 0	Location 27
3	Aisle 14	Location 42
4	Aisle 14	Location 13
5	Aisle 13	Location 21
6	Aisle 1	Location 39
7	Aisle 13	Location 10
8	Aisle 1	Location 2
Order 5	number of articles 11
0	Aisle 18	Location 21
1	Aisle 9	Location 6
2	Aisle 19	Location 20
3	Aisle 8	Location 27
4	Aisle 19	Location 21
5	Aisle 1	Location 29
6	Aisle 16	Location 36
7	Aisle 15	Location 36
8	Aisle 1	Location 33
9	Aisle 12	Location 18
10	Aisle 19	Location 32
Order 6	number of articles 14
0	Aisle 0	Location 7
1	Aisle 1	Location 39
2	Aisle 0	Location 23
3	Aisle 0	Location 24
4	Aisle 18	Location 35
5	Aisle 11	Location 17
6	Aisle 19	Location 4
7	Aisle 10	Location 18
8	Aisle 0	Location 30
9	Aisle 15	Location 0
10	Aisle 7	Location 16
11	Aisle 10	Location 17
12	Aisle 1	Location 3
13	Aisle 17	Location 23
Order 7	number of articles 21
0	Aisle 11	Location 20
1	Aisle 0	Location 10
2	Aisle 9	Location 3
3	Aisle 6	Location 3
4	Aisle 1	Location 40
5	Aisle 0	Location 7
6	Aisle 1	Location 14
7	Aisle 1	Location 25
8	Aisle 0	Location 20
9	Aisle 7	Location 35
10	Aisle 6	Location 15
11	Aisle 10	Location 19
12	Aisle 0	Location 13
13	Aisle 0	Location 39
14	Aisle 19	Location 35
15	Aisle 9	Location 26
16	Aisle 1	Location 31
17	Aisle 9	Location 30
18	Aisle 0	Location 19
19	Aisle 19	Location 15
20	Aisle 0	Location 37
Order 8	number of articles 14
0	Aisle 1	Location 21
1	Aisle 6	Location 34
2	Aisle 1	Location 15
3	Aisle 0	Location 11
4	Aisle 6	Location 32
5	Aisle 0	Location 2
6	Aisle 0	Location 10
7	Aisle 11	Location 23
8	Aisle 17	Location 33
9	Aisle 19	Location 38
10	Aisle 0	Location 26
11	Aisle 0	Location 24
12	Aisle 1	Location 28
13	Aisle 11	Location 42
Order 9	number of articles 13
0	Aisle 16	Location 43
1	Aisle 9	Location 29
2	Aisle 15	Location 36
3	Aisle 0	Location 6
4	Aisle 8	Location 27
5	Aisle 0	Location 42
6	Aisle 1	Location 30
7	Aisle 9	Location 34
8	Aisle 1	Location 3
9	Aisle 1	Location 5
10	Aisle 15	Location 0
11	Aisle 10	Location 0
12	Aisle 8	Location 36
Order 10	number of articles 20
0	Aisle 7	Location 4
1	Aisle 0	Location 38
2	Aisle 1	Location 40
3	Aisle 0	Location 39
4	Aisle 1	Location 12
5	Aisle 17	Location 8
6	Aisle 17	Location 3
7	Aisle 0	Location 5
8	Aisle 1	Location 29
9	Aisle 0	Location 19
10	Aisle 17	Location 1
11	Aisle 0	Location 32
12	Aisle 11	Location 13
13	Aisle 15	Location 3
14	Aisle 19	Location 10
15	Aisle 1	Location 30
16	Aisle 1	Location 32
17	Aisle 1	Location 43
18	Aisle 1	Location 41
19	Aisle 0	Location 31
Order 11	number of articles 20
0	Aisle 8	Location 20
1	Aisle 9	Location 22
2	Aisle 13	Location 11
3	Aisle 0	Location 14
4	Aisle 17	Location 27
5	Aisle 18	Location 44
6	Aisle 1	Location 8
7	Aisle 17	Location 30
