Order 0	number of articles 8
0	Aisle 1	Location 21
1	Aisle 10	Location 36
2	Aisle 1	Location 16
3	Aisle 1	Location 17
4	Aisle 0	Location 24
5	Aisle 0	Location 25
6	Aisle 0	Location 4
7	Aisle 1	Location 20
Order 1	number of articles 6
0	Aisle 0	Location 28
1	Aisle 12	Location 16
2	Aisle 0	Location 15
3	Aisle 1	Location 21
4	Aisle 16	Location 36
5	Aisle 9	Location 4
Order 2	number of articles 16
0	Aisle 1	Location 43
1	Aisle 9	Location 33
2	Aisle 1	Location 39
3	Aisle 1	Location 27
4	Aisle 0	Location 8
5	Aisle 10	Location 5
6	Aisle 17	Location 29
7	Aisle 14	Location 40
8	Aisle 8	Location 14
9	Aisle 0	Location 10
10	Aisle 0	Location 43
11	Aisle 6	Location 30
12	Aisle 1	Location 2
13	Aisle 14	Location 15
14	Aisle 18	Location 13
15	Aisle 14	Location 5
Order 3	number of articles 21
0	Aisle 13	Location 20
1	Aisle 14	Location 44
2	Aisle 1	Location 14
3	Aisle 0	Location 22
4	Aisle 6	Location 43
5	Aisle 0	Location 36
6	Aisle 8	Location 27
7	Aisle 12	Location 27
8	Aisle 0	Location 8
9	Aisle 7	Location 31
10	Aisle 0	Location 20
11	Aisle 18	Location 22
12	Aisle 0	Location 23
13	Aisle 1	Location 3
14	Aisle 1	Location 40
15	Aisle 8	Location 23
16	Aisle 11	Location 6
17	Aisle 0	Location 7
18	Aisle 8	Location 44
19	Aisle 19	Location 28
20	Aisle 1	Location 32
Order 4	number of articles 6
0	Aisle 0	Location 40
1	Aisle 0	Location 14
2	Aisle 17	Location 7
3	Aisle 18	Location 14
4	Aisle 14	Location 16
5	Aisle 12	Location 33
Order 5	number of articles 11
0	Aisle 0	Location 20
1	Aisle 10	Location 42
2	Aisle 7	Location 33
3	Aisle 0	Location 39
4	Aisle 0	Location 42
5	Aisle 0	Location 34
6	Aisle 10	Location 24
7	Aisle 1	Location 27
8	Aisle 0	Location 23
9	Aisle 8	Location 38
10	Aisle 10	Location 21
Order 6	number of articles 11
0	Aisle 1	Location 22
1	Aisle 0	Location 24
2	Aisle 9	Location 29
3	Aisle 1	Location 17
4	Aisle 14	Location 17
5	Aisle 19	Location 19
6	Aisle 0	Location 27
7	Aisle 0	Location 31
8	Aisle 12	Location 42
9	Aisle 0	Location 1
10	Aisle 0	Location 8
Order 7	number of articles 19
0	Aisle 12	Location 11
1	Aisle 1	Location 36
2	Aisle 0	Location 17
3	Aisle 7	Location 19
4	Aisle 0	Location 30
5	Aisle 0	Location 18
6	Aisle 0	Location 39
7	Aisle 1	Location 23
8	Aisle 9	Location 28
9	Aisle 8	Location 25
10	Aisle 1	Location 15
11	Aisle 14	Location 10
12	Aisle 1	Location 24
13	Aisle 0	Location 25
14	Aisle 11	Location 22
15	Aisle 19	Location 12
16	Aisle 16	Location 32
17	Aisle 15	Location 23
18	Aisle 18	Location 0
Order 8	number of articles 12
0	Aisle 0	Location 25
1	Aisle 1	Location 37
2	Aisle 17	Location 33
3	Aisle 0	Location 14
4	Aisle 0	Location 21
5	Aisle 1	Location 26
6	Aisle 0	Location 4
7	Aisle 1	Location 21
8	Aisle 8	Location 43
9	Aisle 1	Location 0
10	Aisle 7	Location 40
11	Aisle 1	Location 34
Order 9	number of articles 6
0	Aisle 1	Location 35
1	Aisle 0	Location 23
2	Aisle 1	Location 40
3	Aisle 0	Location 5
4	Aisle 0	Location 34
5	Aisle 6	Location 39
Order 10	number of articles 10
0	Aisle 0	Location 38
1	Aisle 0	Location 14
2	Aisle 18	Location 2
3	Aisle 9	Location 16
4	Aisle 19	Location 11
5	Aisle 16	Location 36
6	Aisle 1	Location 42
7	Aisle 0	Location 16
8	Aisle 1	Location 25
9	Aisle 0	Location 21
Order 11	number of articles 19
0	Aisle 1	Location 42
1	Aisle 16	Location 9
2	Aisle 1	Location 20
3	Aisle 13	Location 11
4	Aisle 0	Location 5
5	Aisle 1	Location 27
6	Aisle 16	Location 4
7	Aisle 6	Location 32
8	Aisle 0	Location 22
9	Aisle 9	Location 2
10	Aisle 18	Location 22
11	Aisle 1	Location 41
12	Aisle 12	Location 43
13	Aisle 0	Location 39
14	Aisle 6	Location 34
15	Aisle 1	Location 40
16	Aisle 1	Location 15
17	Aisle 10	Location 21
18	Aisle 0	Location 16
Order 12	number of articles 6
0	Aisle 0	Location 20
1	Aisle 13	Location 31
2	Aisle 1	Location 29
3	Aisle 0	Location 23
4	Aisle 8	Location 18
5	Aisle 9	Location 39
Order 13	number of articles 19
0	Aisle 1	Location 27
1	Aisle 11	Location 38
2	Aisle 10	Location 34
3	Aisle 1	Location 24
4	Aisle 6	Location 27
5	Aisle 0	Location 7
6	Aisle 0	Location 24
7	Aisle 1	Location 37
8	Aisle 9	Location 33
9	Aisle 16	Location 26
10	Aisle 10	Location 39
11	Aisle 0	Location 35
12	Aisle 14	Location 27
13	Aisle 1	Location 30
14	Aisle 0	Location 19
15	Aisle 1	Location 17
16	Aisle 17	Location 11
17	Aisle 13	Location 41
18	Aisle 15	Location 1
Order 14	number of articles 14
0	Aisle 18	Location 32
1	Aisle 14	Location 27
2	Aisle 1	Location 22
3	Aisle 12	Location 35
4	Aisle 16	Location 13
5	Aisle 1	Location 44
6	Aisle 1	Location 14
7	Aisle 7	Location 7
8	Aisle 12	Location 26
9	Aisle 18	Location 29
10	Aisle 0	Location 24
11	Aisle 0	Location 25
12	Aisle 12	Location 37
13	Aisle 1	Location 12
Order 15	number of articles 7
0	Aisle 7	Location 9
1	Aisle 15	Location 17
2	Aisle 0	Location 23
3	Aisle 11	Location 33
4	Aisle 1	Location 3
5	Aisle 0	Location 10
6	Aisle 9	Location 40
Order 16	number of articles 8
0	Aisle 17	Location 41
1	Aisle 0	Location 5
2	Aisle 0	Location 21
3	Aisle 17	Location 16
4	Aisle 19	Location 23
5	Aisle 17	Location 37
6	Aisle 0	Location 30
7	Aisle 0	Location 33
Order 17	number of articles 22
0	Aisle 1	Location 24
1	Aisle 7	Location 0
2	Aisle 8	Location 43
3	Aisle 6	Location 21
4	Aisle 1	Location 41
5	Aisle 17	Location 29
6	Aisle 1	Location 30
7	Aisle 1	Location 26
8	Aisle 0	Location 9
9	Aisle 17	Location 42
10	Aisle 12	Location 24
11	Aisle 12	Location 43
12	Aisle 15	Location 14
13	Aisle 10	Location 27
14	Aisle 0	Location 10
15	Aisle 9	Location 8
16	Aisle 1	Location 29
17	Aisle 1	Location 27
18	Aisle 0	Location 13
19	Aisle 19	Location 18
20	Aisle 9	Location 34
21	Aisle 1	Location 38
Order 18	number of articles 22
0	Aisle 1	Location 30
1	Aisle 1	Location 39
2	Aisle 1	Location 0
3	Aisle 10	Location 36
4	Aisle 1	Location 44
5	Aisle 0	Location 20
6	Aisle 18	Location 27
7	Aisle 13	Location 11
8	Aisle 1	Location 1
9	Aisle 15	Location 6
10	Aisle 18	Location 1
11	Aisle 10	Location 19
12	Aisle 7	Location 30
13	Aisle 0	Location 33
14	Aisle 18	Location 7
15	Aisle 0	Location 19
16	Aisle 14	Location 16
17	Aisle 19	Location 8
18	Aisle 0	Location 14
19	Aisle 7	Location 19
20	Aisle 1	Location 8
21	Aisle 0	Location 3
Order 19	number of articles 5
0	Aisle 18	Location 13
1	Aisle 15	Location 22
2	Aisle 0	Location 1
3	Aisle 10	Location 5
4	Aisle 11	Location 43
