Order 0	number of articles 14
0	Aisle 11	Location 37
1	Aisle 0	Location 22
2	Aisle 6	Location 17
3	Aisle 9	Location 15
4	Aisle 18	Location 1
5	Aisle 1	Location 9
6	Aisle 18	Location 19
7	Aisle 12	Location 12
8	Aisle 1	Location 13
9	Aisle 0	Location 16
10	Aisle 0	Location 31
11	Aisle 9	Location 6
12	Aisle 0	Location 28
13	Aisle 0	Location 2
Order 1	number of articles 20
0	Aisle 15	Location 42
1	Aisle 12	Location 36
2	Aisle 1	Location 3
3	Aisle 0	Location 10
4	Aisle 18	Location 32
5	Aisle 0	Location 3
6	Aisle 1	Location 27
7	Aisle 11	Location 2
8	Aisle 7	Location 30
9	Aisle 17	Location 40
10	Aisle 0	Location 28
11	Aisle 8	Location 0
12	Aisle 13	Location 20
13	Aisle 10	Location 8
14	Aisle 1	Location 1
15	Aisle 1	Location 30
16	Aisle 6	Location 26
17	Aisle 1	Location 19
18	Aisle 15	Location 20
19	Aisle 15	Location 5
Order 2	number of articles 16
0	Aisle 18	Location 5
1	Aisle 0	Location 27
2	Aisle 16	Location 17
3	Aisle 0	Location 6
4	Aisle 0	Location 28
5	Aisle 1	Location 12
6	Aisle 0	Location 31
7	Aisle 14	Location 35
8	Aisle 0	Location 42
9	Aisle 1	Location 13
10	Aisle 15	Location 22
11	Aisle 16	Location 29
12	Aisle 0	Location 25
13	Aisle 19	Location 4
14	Aisle 19	Location 17
15	Aisle 0	Location 35
Order 3	number of articles 7
0	Aisle 17	Location 10
1	Aisle 0	Location 31
2	Aisle 0	Location 2
3	Aisle 17	Location 14
4	Aisle 1	Location 4
5	Aisle 0	Location 10
6	Aisle 1	Location 42
Order 4	number of articles 12
0	Aisle 0	Location 31
1	Aisle 12	Location 28
2	Aisle 6	Location 35
3	Aisle 11	Location 36
4	Aisle 1	Location 12
5	Aisle 16	Location 25
6	Aisle 1	Location 37
7	Aisle 18	Location 43
8	Aisle 9	Location 33
9	Aisle 0	Location 28
10	Aisle 6	Location 2
11	Aisle 8	Location 10
Order 5	number of articles 5
0	Aisle 0	Location 17
1	Aisle 0	Location 19
2	Aisle 18	Location 2
3	Aisle 7	Location 15
4	Aisle 1	Location 31
Order 6	number of articles 9
0	Aisle 13	Location 44
1	Aisle 1	Location 34
2	Aisle 1	Location 14
3	Aisle 16	Location 31
4	Aisle 0	Location 37
5	Aisle 1	Location 24
6	Aisle 1	Location 9
7	Aisle 8	Location 13
8	Aisle 17	Location 29
Order 7	number of articles 18
0	Aisle 0	Location 20
1	Aisle 1	Location 24
2	Aisle 17	Location 42
3	Aisle 7	Location 0
4	Aisle 18	Location 3
5	Aisle 0	Location 41
6	Aisle 0	Location 27
7	Aisle 1	Location 20
8	Aisle 0	Location 18
9	Aisle 0	Location 30
10	Aisle 13	Location 42
11	Aisle 15	Location 35
12	Aisle 17	Location 1
13	Aisle 13	Location 2
14	Aisle 0	Location 33
15	Aisle 7	Location 8
16	Aisle 10	Location 12
17	Aisle 1	Location 16
Order 8	number of articles 7
0	Aisle 0	Location 6
1	Aisle 1	Location 25
2	Aisle 8	Location 21
3	Aisle 1	Location 6
4	Aisle 0	Location 19
5	Aisle 11	Location 4
6	Aisle 1	Location 41
Order 9	number of articles 18
0	Aisle 1	Location 30
1	Aisle 13	Location 36
2	Aisle 1	Location 12
3	Aisle 13	Location 10
4	Aisle 8	Location 25
5	Aisle 1	Location 34
6	Aisle 7	Location 29
7	Aisle 14	Location 4
8	Aisle 1	Location 43
9	Aisle 1	Location 25
10	Aisle 1	Location 39
11	Aisle 0	Location 40
12	Aisle 12	Location 9
13	Aisle 0	Location 38
14	Aisle 0	Location 32
15	Aisle 9	Location 19
16	Aisle 14	Location 18
17	Aisle 16	Location 24
Order 10	number of articles 15
0	Aisle 19	Location 26
1	Aisle 1	Location 35
2	Aisle 13	Location 29
3	Aisle 10	Location 19
4	Aisle 10	Location 40
5	Aisle 16	Location 10
6	Aisle 9	Location 19
7	Aisle 0	Location 5
8	Aisle 0	Location 24
9	Aisle 0	Location 12
