Order 0	number of articles 23
0	Aisle 9	Location 13
1	Aisle 11	Location 2
2	Aisle 5	Location 16
3	Aisle 4	Location 44
4	Aisle 4	Location 10
5	Aisle 2	Location 13
6	Aisle 3	Location 23
7	Aisle 3	Location 43
8	Aisle 18	Location 0
9	Aisle 6	Location 6
10	Aisle 14	Location 2
11	Aisle 15	Location 0
12	Aisle 2	Location 31
13	Aisle 14	Location 8
14	Aisle 13	Location 7
15	Aisle 19	Location 12
16	Aisle 11	Location 35
17	Aisle 12	Location 13
18	Aisle 12	Location 15
19	Aisle 5	Location 11
20	Aisle 14	Location 41
21	Aisle 9	Location 14
22	Aisle 6	Location 22
Order 1	number of articles 13
0	Aisle 8	Location 22
1	Aisle 13	Location 42
2	Aisle 10	Location 44
3	Aisle 1	Location 36
4	Aisle 11	Location 31
5	Aisle 6	Location 37
6	Aisle 18	Location 12
7	Aisle 2	Location 35
8	Aisle 8	Location 36
9	Aisle 5	Location 2
10	Aisle 15	Location 31
11	Aisle 18	Location 13
12	Aisle 3	Location 44
Order 2	number of articles 15
0	Aisle 17	Location 18
1	Aisle 13	Location 18
2	Aisle 15	Location 22
3	Aisle 0	Location 29
4	Aisle 12	Location 32
5	Aisle 8	Location 2
6	Aisle 19	Location 11
7	Aisle 13	Location 34
8	Aisle 18	Location 11
9	Aisle 1	Location 37
10	Aisle 4	Location 4
11	Aisle 9	Location 38
12	Aisle 8	Location 26
13	Aisle 10	Location 8
14	Aisle 14	Location 0
Order 3	number of articles 16
0	Aisle 18	Location 30
1	Aisle 10	Location 21
2	Aisle 10	Location 6
3	Aisle 16	Location 17
4	Aisle 11	Location 32
5	Aisle 0	Location 22
6	Aisle 19	Location 11
7	Aisle 12	Location 8
8	Aisle 3	Location 3
9	Aisle 18	Location 27
10	Aisle 5	Location 20
11	Aisle 19	Location 21
12	Aisle 15	Location 8
13	Aisle 13	Location 7
14	Aisle 4	Location 29
15	Aisle 13	Location 8
Order 4	number of articles 10
0	Aisle 5	Location 39
1	Aisle 1	Location 4
2	Aisle 9	Location 35
3	Aisle 13	Location 6
4	Aisle 6	Location 23
5	Aisle 18	Location 0
6	Aisle 13	Location 31
7	Aisle 12	Location 39
8	Aisle 16	Location 23
9	Aisle 9	Location 30
Order 5	number of articles 6
0	Aisle 10	Location 18
1	Aisle 8	Location 39
2	Aisle 0	Location 14
3	Aisle 13	Location 24
4	Aisle 1	Location 17
5	Aisle 13	Location 30
Order 6	number of articles 16
0	Aisle 18	Location 42
1	Aisle 17	Location 21
2	Aisle 8	Location 6
3	Aisle 0	Location 38
4	Aisle 7	Location 16
5	Aisle 2	Location 29
6	Aisle 7	Location 0
7	Aisle 6	Location 19
8	Aisle 4	Location 34
9	Aisle 15	Location 35
10	Aisle 1	Location 22
11	Aisle 13	Location 6
12	Aisle 9	Location 17
13	Aisle 14	Location 23
14	Aisle 10	Location 13
15	Aisle 6	Location 33
Order 7	number of articles 17
0	Aisle 5	Location 29
1	Aisle 13	Location 38
2	Aisle 1	Location 42
3	Aisle 1	Location 40
4	Aisle 14	Location 8
5	Aisle 0	Location 10
6	Aisle 14	Location 37
7	Aisle 1	Location 12
8	Aisle 19	Location 35
9	Aisle 15	Location 5
10	Aisle 6	Location 33
11	Aisle 15	Location 18
12	Aisle 7	Location 17
13	Aisle 15	Location 41
14	Aisle 13	Location 30
15	Aisle 6	Location 16
16	Aisle 14	Location 30
Order 8	number of articles 22
0	Aisle 19	Location 42
1	Aisle 10	Location 19
2	Aisle 4	Location 35
3	Aisle 14	Location 35
4	Aisle 18	Location 15
5	Aisle 12	Location 2
6	Aisle 6	Location 6
7	Aisle 15	Location 8
8	Aisle 12	Location 19
9	Aisle 4	Location 33
10	Aisle 15	Location 11
11	Aisle 17	Location 31
12	Aisle 3	Location 8
13	Aisle 14	Location 27
14	Aisle 8	Location 6
15	Aisle 18	Location 35
16	Aisle 4	Location 42
17	Aisle 3	Location 37
18	Aisle 8	Location 12
19	Aisle 4	Location 26
20	Aisle 11	Location 26
21	Aisle 2	Location 39
Order 9	number of articles 17
0	Aisle 9	Location 37
1	Aisle 12	Location 23
2	Aisle 4	Location 19
3	Aisle 16	Location 43
4	Aisle 19	Location 33
5	Aisle 10	Location 36
6	Aisle 17	Location 40
7	Aisle 0	Location 22
8	Aisle 13	Location 37
9	Aisle 5	Location 33
10	Aisle 9	Location 29
11	Aisle 18	Location 14
12	Aisle 3	Location 16
13	Aisle 7	Location 20
14	Aisle 8	Location 6
15	Aisle 5	Location 30
16	Aisle 11	Location 20
Order 10	number of articles 20
0	Aisle 17	Location 8
1	Aisle 1	Location 14
2	Aisle 17	Location 15
3	Aisle 8	Location 19
4	Aisle 17	Location 27
5	Aisle 8	Location 26
6	Aisle 16	Location 20
7	Aisle 8	Location 0
8	Aisle 11	Location 38
9	Aisle 12	Location 37
10	Aisle 11	Location 32
11	Aisle 16	Location 16
12	Aisle 13	Location 5
13	Aisle 8	Location 43
14	Aisle 1	Location 11
15	Aisle 14	Location 13
16	Aisle 14	Location 29
17	Aisle 4	Location 44
18	Aisle 15	Location 26
19	Aisle 19	Location 27
Order 11	number of articles 9
0	Aisle 13	Location 27
1	Aisle 16	Location 33
2	Aisle 1	Location 40
3	Aisle 11	Location 1
4	Aisle 17	Location 16
5	Aisle 18	Location 42
6	Aisle 2	Location 8
7	Aisle 3	Location 1
8	Aisle 7	Location 25
Order 12	number of articles 11
0	Aisle 18	Location 39
1	Aisle 4	Location 20
2	Aisle 8	Location 25
3	Aisle 9	Location 11
4	Aisle 5	Location 34
5	Aisle 16	Location 42
6	Aisle 15	Location 41
7	Aisle 8	Location 10
8	Aisle 16	Location 40
9	Aisle 6	Location 0
10	Aisle 17	Location 20
Order 13	number of articles 21
0	Aisle 15	Location 42
1	Aisle 5	Location 19
2	Aisle 7	Location 12
3	Aisle 12	Location 13
4	Aisle 6	Location 28
5	Aisle 0	Location 9
6	Aisle 1	Location 30
7	Aisle 12	Location 44
8	Aisle 7	Location 21
9	Aisle 8	Location 36
10	Aisle 5	Location 10
11	Aisle 18	Location 40
12	Aisle 12	Location 23
13	Aisle 8	Location 29
14	Aisle 14	Location 14
15	Aisle 1	Location 31
16	Aisle 7	Location 9
17	Aisle 12	Location 32
18	Aisle 19	Location 21
19	Aisle 8	Location 8
20	Aisle 19	Location 16
Order 14	number of articles 17
0	Aisle 10	Location 17
1	Aisle 15	Location 23
2	Aisle 0	Location 29
3	Aisle 13	Location 10
4	Aisle 19	Location 3
5	Aisle 5	Location 30
6	Aisle 2	Location 18
7	Aisle 9	Location 42
8	Aisle 14	Location 41
9	Aisle 5	Location 10
10	Aisle 10	Location 41
11	Aisle 15	Location 25
12	Aisle 16	Location 3
13	Aisle 1	Location 7
14	Aisle 9	Location 32
15	Aisle 7	Location 20
16	Aisle 5	Location 27
Order 15	number of articles 9
0	Aisle 11	Location 31
1	Aisle 18	Location 33
2	Aisle 13	Location 1
3	Aisle 13	Location 9
4	Aisle 10	Location 21
5	Aisle 14	Location 29
6	Aisle 10	Location 19
7	Aisle 11	Location 24
8	Aisle 7	Location 10
Order 16	number of articles 11
0	Aisle 19	Location 43
1	Aisle 4	Location 36
2	Aisle 19	Location 0
3	Aisle 1	Location 0
4	Aisle 5	Location 28
5	Aisle 15	Location 35
6	Aisle 3	Location 35
7	Aisle 7	Location 14
8	Aisle 8	Location 40
9	Aisle 12	Location 29
10	Aisle 2	Location 43
Order 17	number of articles 23
0	Aisle 4	Location 34
1	Aisle 0	Location 43
2	Aisle 1	Location 6
3	Aisle 7	Location 22
4	Aisle 5	Location 28
5	Aisle 12	Location 44
6	Aisle 10	Location 40
7	Aisle 12	Location 22
8	Aisle 0	Location 9
9	Aisle 5	Location 6
10	Aisle 3	Location 2
11	Aisle 14	Location 13
12	Aisle 14	Location 18
13	Aisle 15	Location 36
14	Aisle 9	Location 24
15	Aisle 3	Location 4
16	Aisle 4	Location 38
17	Aisle 0	Location 34
18	Aisle 6	Location 25
19	Aisle 3	Location 44
20	Aisle 6	Location 42
21	Aisle 0	Location 25
22	Aisle 3	Location 10
Order 18	number of articles 13
0	Aisle 14	Location 0
1	Aisle 7	Location 18
2	Aisle 9	Location 27
3	Aisle 0	Location 27
4	Aisle 13	Location 26
5	Aisle 9	Location 11
6	Aisle 12	Location 18
7	Aisle 17	Location 43
8	Aisle 2	Location 29
9	Aisle 8	Location 15
10	Aisle 12	Location 26
11	Aisle 6	Location 0
12	Aisle 16	Location 43
Order 19	number of articles 9
0	Aisle 6	Location 44
1	Aisle 6	Location 23
2	Aisle 4	Location 0
3	Aisle 3	Location 10
4	Aisle 18	Location 35
5	Aisle 10	Location 36
6	Aisle 0	Location 19
7	Aisle 11	Location 15
8	Aisle 5	Location 44
