Order 0	number of articles 16
0	Aisle 15	Location 30
1	Aisle 2	Location 7
2	Aisle 0	Location 20
3	Aisle 9	Location 38
4	Aisle 9	Location 36
5	Aisle 16	Location 30
6	Aisle 2	Location 34
7	Aisle 9	Location 0
8	Aisle 5	Location 41
9	Aisle 9	Location 35
10	Aisle 15	Location 31
11	Aisle 18	Location 29
12	Aisle 12	Location 16
13	Aisle 2	Location 1
14	Aisle 3	Location 6
15	Aisle 2	Location 14
Order 1	number of articles 9
0	Aisle 12	Location 25
1	Aisle 11	Location 17
2	Aisle 11	Location 14
3	Aisle 4	Location 28
4	Aisle 12	Location 0
5	Aisle 10	Location 40
6	Aisle 10	Location 31
7	Aisle 7	Location 41
8	Aisle 6	Location 14
Order 2	number of articles 7
0	Aisle 5	Location 26
1	Aisle 5	Location 25
2	Aisle 4	Location 11
3	Aisle 3	Location 0
4	Aisle 16	Location 1
5	Aisle 7	Location 17
6	Aisle 8	Location 17
Order 3	number of articles 22
0	Aisle 14	Location 42
1	Aisle 7	Location 32
2	Aisle 5	Location 38
3	Aisle 10	Location 40
4	Aisle 18	Location 25
5	Aisle 2	Location 36
6	Aisle 16	Location 6
7	Aisle 14	Location 23
8	Aisle 15	Location 27
9	Aisle 16	Location 15
10	Aisle 8	Location 41
11	Aisle 6	Location 13
12	Aisle 10	Location 7
13	Aisle 10	Location 26
14	Aisle 10	Location 19
15	Aisle 3	Location 28
16	Aisle 4	Location 8
17	Aisle 18	Location 5
18	Aisle 13	Location 27
19	Aisle 18	Location 43
20	Aisle 4	Location 26
21	Aisle 7	Location 3
Order 4	number of articles 11
0	Aisle 8	Location 40
1	Aisle 11	Location 39
2	Aisle 18	Location 33
3	Aisle 5	Location 0
4	Aisle 13	Location 29
5	Aisle 15	Location 24
6	Aisle 19	Location 11
7	Aisle 12	Location 1
8	Aisle 17	Location 36
9	Aisle 10	Location 23
10	Aisle 10	Location 31
Order 5	number of articles 23
0	Aisle 4	Location 12
1	Aisle 1	Location 40
2	Aisle 6	Location 33
3	Aisle 19	Location 42
4	Aisle 4	Location 42
5	Aisle 15	Location 4
6	Aisle 9	Location 40
7	Aisle 19	Location 15
8	Aisle 9	Location 28
9	Aisle 14	Location 31
10	Aisle 8	Location 4
11	Aisle 10	Location 20
12	Aisle 16	Location 31
13	Aisle 15	Location 31
14	Aisle 19	Location 35
15	Aisle 12	Location 10
16	Aisle 11	Location 17
17	Aisle 10	Location 10
18	Aisle 16	Location 39
19	Aisle 3	Location 42
20	Aisle 0	Location 12
21	Aisle 1	Location 33
22	Aisle 6	Location 21
Order 6	number of articles 9
0	Aisle 18	Location 6
1	Aisle 6	Location 18
2	Aisle 15	Location 32
3	Aisle 6	Location 6
4	Aisle 10	Location 21
5	Aisle 8	Location 44
6	Aisle 19	Location 10
7	Aisle 0	Location 38
8	Aisle 14	Location 29
Order 7	number of articles 6
0	Aisle 17	Location 24
1	Aisle 7	Location 20
2	Aisle 10	Location 40
3	Aisle 6	Location 16
4	Aisle 7	Location 44
5	Aisle 11	Location 13
Order 8	number of articles 22
0	Aisle 14	Location 32
1	Aisle 9	Location 4
2	Aisle 4	Location 10
3	Aisle 9	Location 3
4	Aisle 12	Location 9
5	Aisle 12	Location 12
6	Aisle 6	Location 3
7	Aisle 11	Location 4
8	Aisle 1	Location 37
9	Aisle 0	Location 31
10	Aisle 8	Location 30
11	Aisle 18	Location 17
12	Aisle 3	Location 16
13	Aisle 15	Location 8
14	Aisle 7	Location 29
15	Aisle 7	Location 28
16	Aisle 0	Location 8
17	Aisle 2	Location 25
18	Aisle 1	Location 44
19	Aisle 15	Location 34
20	Aisle 4	Location 36
21	Aisle 16	Location 30
Order 9	number of articles 18
0	Aisle 3	Location 39
1	Aisle 4	Location 41
2	Aisle 14	Location 35
3	Aisle 15	Location 36
4	Aisle 18	Location 13
5	Aisle 11	Location 44
6	Aisle 7	Location 35
7	Aisle 15	Location 6
8	Aisle 7	Location 20
9	Aisle 10	Location 33
10	Aisle 16	Location 26
11	Aisle 6	Location 36
12	Aisle 16	Location 15
13	Aisle 3	Location 7
14	Aisle 16	Location 36
15	Aisle 10	Location 9
16	Aisle 11	Location 43
17	Aisle 11	Location 11
Order 10	number of articles 5
0	Aisle 5	Location 26
1	Aisle 5	Location 8
2	Aisle 4	Location 5
3	Aisle 15	Location 19
