Order 0	number of articles 15
0	Aisle 0	Location 16
1	Aisle 18	Location 39
2	Aisle 15	Location 14
3	Aisle 17	Location 39
4	Aisle 17	Location 40
5	Aisle 0	Location 11
6	Aisle 1	Location 15
7	Aisle 9	Location 5
8	Aisle 8	Location 0
9	Aisle 18	Location 10
10	Aisle 8	Location 13
11	Aisle 0	Location 20
12	Aisle 5	Location 39
13	Aisle 6	Location 28
14	Aisle 14	Location 24
Order 1	number of articles 6
0	Aisle 4	Location 13
1	Aisle 18	Location 2
2	Aisle 2	Location 7
3	Aisle 0	Location 30
4	Aisle 2	Location 0
5	Aisle 7	Location 41
Order 2	number of articles 7
0	Aisle 16	Location 33
1	Aisle 12	Location 39
2	Aisle 2	Location 22
3	Aisle 16	Location 19
4	Aisle 18	Location 31
5	Aisle 8	Location 7
6	Aisle 7	Location 25
Order 3	number of articles 12
0	Aisle 6	Location 33
1	Aisle 12	Location 18
2	Aisle 9	Location 6
3	Aisle 10	Location 5
4	Aisle 11	Location 0
5	Aisle 8	Location 13
6	Aisle 14	Location 7
7	Aisle 12	Location 41
8	Aisle 10	Location 43
9	Aisle 1	Location 20
10	Aisle 5	Location 2
11	Aisle 6	Location 20
Order 4	number of articles 22
0	Aisle 1	Location 27
1	Aisle 18	Location 11
2	Aisle 19	Location 37
3	Aisle 16	Location 43
4	Aisle 4	Location 8
5	Aisle 10	Location 17
6	Aisle 13	Location 16
7	Aisle 3	Location 21
8	Aisle 1	Location 31
9	Aisle 9	Location 4
10	Aisle 7	Location 24
11	Aisle 18	Location 22
12	Aisle 8	Location 20
13	Aisle 9	Location 1
14	Aisle 2	Location 0
15	Aisle 12	Location 16
16	Aisle 15	Location 25
17	Aisle 9	Location 3
18	Aisle 13	Location 10
19	Aisle 14	Location 36
20	Aisle 13	Location 36
21	Aisle 12	Location 33
Order 5	number of articles 17
0	Aisle 19	Location 36
1	Aisle 16	Location 0
2	Aisle 1	Location 28
3	Aisle 15	Location 39
4	Aisle 11	Location 2
5	Aisle 1	Location 38
6	Aisle 4	Location 26
7	Aisle 7	Location 27
8	Aisle 12	Location 15
9	Aisle 10	Location 34
10	Aisle 12	Location 24
11	Aisle 1	Location 22
12	Aisle 13	Location 42
13	Aisle 5	Location 1
14	Aisle 7	Location 8
15	Aisle 8	Location 15
16	Aisle 5	Location 20
Order 6	number of articles 20
0	Aisle 13	Location 0
1	Aisle 4	Location 14
2	Aisle 9	Location 35
3	Aisle 12	Location 14
4	Aisle 7	Location 42
5	Aisle 19	Location 30
6	Aisle 1	Location 2
7	Aisle 6	Location 34
8	Aisle 19	Location 35
9	Aisle 12	Location 41
10	Aisle 0	Location 32
11	Aisle 8	Location 16
12	Aisle 13	Location 16
13	Aisle 11	Location 13
14	Aisle 4	Location 15
15	Aisle 8	Location 10
16	Aisle 14	Location 15
17	Aisle 0	Location 19
18	Aisle 6	Location 39
19	Aisle 18	Location 27
Order 7	number of articles 22
0	Aisle 12	Location 1
