Order 0	number of articles 21
0	Aisle 8	Location 17
1	Aisle 19	Location 6
2	Aisle 16	Location 43
3	Aisle 8	Location 9
4	Aisle 0	Location 34
5	Aisle 11	Location 2
6	Aisle 3	Location 33
7	Aisle 13	Location 3
8	Aisle 5	Location 6
9	Aisle 1	Location 25
10	Aisle 6	Location 25
11	Aisle 6	Location 11
12	Aisle 12	Location 33
13	Aisle 13	Location 20
14	Aisle 1	Location 11
15	Aisle 9	Location 1
16	Aisle 8	Location 22
17	Aisle 3	Location 21
18	Aisle 16	Location 38
19	Aisle 0	Location 14
20	Aisle 6	Location 31
Order 1	number of articles 6
0	Aisle 0	Location 25
1	Aisle 0	Location 37
2	Aisle 7	Location 2
3	Aisle 9	Location 4
4	Aisle 19	Location 32
5	Aisle 14	Location 34
Order 2	number of articles 5
0	Aisle 9	Location 38
1	Aisle 15	Location 21
2	Aisle 3	Location 41
3	Aisle 5	Location 43
4	Aisle 0	Location 15
Order 3	number of articles 12
0	Aisle 11	Location 25
1	Aisle 0	Location 10
2	Aisle 15	Location 5
3	Aisle 18	Location 29
4	Aisle 4	Location 33
5	Aisle 6	Location 40
6	Aisle 1	Location 0
7	Aisle 9	Location 44
8	Aisle 7	Location 17
9	Aisle 2	Location 39
10	Aisle 1	Location 19
11	Aisle 19	Location 31
Order 4	number of articles 21
0	Aisle 9	Location 24
1	Aisle 9	Location 39
2	Aisle 17	Location 26
3	Aisle 9	Location 5
4	Aisle 5	Location 22
5	Aisle 16	Location 32
6	Aisle 18	Location 37
7	Aisle 14	Location 37
8	Aisle 2	Location 5
9	Aisle 14	Location 29
10	Aisle 10	Location 21
11	Aisle 12	Location 38
12	Aisle 19	Location 43
13	Aisle 17	Location 13
14	Aisle 12	Location 30
15	Aisle 5	Location 8
16	Aisle 5	Location 4
17	Aisle 3	Location 8
18	Aisle 0	Location 15
19	Aisle 5	Location 7
20	Aisle 9	Location 41
Order 5	number of articles 10
0	Aisle 19	Location 36
1	Aisle 8	Location 26
2	Aisle 5	Location 10
3	Aisle 10	Location 2
4	Aisle 10	Location 37
5	Aisle 5	Location 18
6	Aisle 16	Location 17
7	Aisle 15	Location 25
8	Aisle 0	Location 10
9	Aisle 18	Location 24
Order 6	number of articles 10
0	Aisle 6	Location 39
1	Aisle 7	Location 14
2	Aisle 15	Location 29
3	Aisle 5	Location 19
4	Aisle 13	Location 17
5	Aisle 4	Location 14
6	Aisle 2	Location 27
7	Aisle 6	Location 17
8	Aisle 17	Location 8
9	Aisle 16	Location 8
Order 7	number of articles 6
0	Aisle 7	Location 14
1	Aisle 13	Location 11
2	Aisle 4	Location 0
3	Aisle 3	Location 42
4	Aisle 8	Location 10
5	Aisle 3	Location 19
Order 8	number of articles 17
0	Aisle 10	Location 44
1	Aisle 2	Location 13
2	Aisle 1	Location 41
3	Aisle 3	Location 21
4	Aisle 1	Location 12
5	Aisle 7	Location 25
6	Aisle 12	Location 31
7	Aisle 2	Location 3
8	Aisle 11	Location 23
9	Aisle 2	Location 43
10	Aisle 18	Location 40
11	Aisle 16	Location 17
12	Aisle 1	Location 26
13	Aisle 9	Location 13
14	Aisle 11	Location 43
15	Aisle 11	Location 34
16	Aisle 7	Location 28
Order 9	number of articles 8
0	Aisle 1	Location 28
1	Aisle 4	Location 43
2	Aisle 15	Location 27
3	Aisle 5	Location 4
4	Aisle 10	Location 21
5	Aisle 6	Location 5
6	Aisle 19	Location 13
7	Aisle 17	Location 28
Order 10	number of articles 13
0	Aisle 9	Location 42
1	Aisle 19	Location 12
2	Aisle 2	Location 33
3	Aisle 1	Location 10
4	Aisle 6	Location 18
5	Aisle 19	Location 34
6	Aisle 12	Location 12
7	Aisle 16	Location 29
8	Aisle 5	Location 37
9	Aisle 4	Location 41
10	Aisle 12	Location 8
11	Aisle 8	Location 24
12	Aisle 10	Location 9
Order 11	number of articles 14
0	Aisle 12	Location 32
1	Aisle 18	Location 25
2	Aisle 7	Location 18
3	Aisle 12	Location 37
4	Aisle 2	Location 4
5	Aisle 16	Location 4
6	Aisle 8	Location 18
7	Aisle 5	Location 11
8	Aisle 2	Location 39
9	Aisle 16	Location 11
10	Aisle 19	Location 22
11	Aisle 8	Location 9
12	Aisle 8	Location 3
13	Aisle 6	Location 20
Order 12	number of articles 17
0	Aisle 13	Location 3
1	Aisle 9	Location 35
2	Aisle 10	Location 33
3	Aisle 10	Location 10
4	Aisle 7	Location 6
5	Aisle 19	Location 2
6	Aisle 18	Location 43
7	Aisle 6	Location 30
8	Aisle 6	Location 5
9	Aisle 16	Location 14
10	Aisle 16	Location 8
11	Aisle 8	Location 33
12	Aisle 13	Location 21
13	Aisle 8	Location 38
14	Aisle 7	Location 35
15	Aisle 18	Location 30
16	Aisle 12	Location 26
Order 13	number of articles 16
0	Aisle 3	Location 36
1	Aisle 1	Location 37
2	Aisle 9	Location 28
3	Aisle 7	Location 28
4	Aisle 19	Location 13
5	Aisle 6	Location 14
6	Aisle 0	Location 38
7	Aisle 4	Location 23
8	Aisle 12	Location 26
9	Aisle 7	Location 21
10	Aisle 7	Location 7
11	Aisle 15	Location 26
12	Aisle 16	Location 21
13	Aisle 12	Location 38
14	Aisle 17	Location 37
15	Aisle 12	Location 36
Order 14	number of articles 17
0	Aisle 11	Location 24
1	Aisle 1	Location 29
2	Aisle 8	Location 22
3	Aisle 14	Location 13
4	Aisle 12	Location 11
5	Aisle 9	Location 28
6	Aisle 18	Location 14
7	Aisle 5	Location 9
8	Aisle 2	Location 9
9	Aisle 15	Location 14
10	Aisle 19	Location 32
11	Aisle 7	Location 29
12	Aisle 3	Location 33
13	Aisle 18	Location 4
14	Aisle 13	Location 13
15	Aisle 6	Location 42
16	Aisle 3	Location 39
Order 15	number of articles 6
0	Aisle 13	Location 38
1	Aisle 6	Location 38
2	Aisle 2	Location 38
3	Aisle 6	Location 22
4	Aisle 3	Location 10
5	Aisle 6	Location 30
Order 16	number of articles 6
0	Aisle 2	Location 11
1	Aisle 8	Location 38
2	Aisle 19	Location 6
3	Aisle 1	Location 4
4	Aisle 0	Location 6
5	Aisle 11	Location 43
Order 17	number of articles 22
0	Aisle 4	Location 21
1	Aisle 19	Location 42
2	Aisle 1	Location 36
3	Aisle 3	Location 12
4	Aisle 1	Location 3
5	Aisle 19	Location 14
6	Aisle 5	Location 31
7	Aisle 8	Location 39
8	Aisle 14	Location 21
9	Aisle 18	Location 5
10	Aisle 19	Location 1
11	Aisle 16	Location 25
12	Aisle 1	Location 5
13	Aisle 2	Location 28
14	Aisle 4	Location 11
15	Aisle 12	Location 20
16	Aisle 11	Location 5
17	Aisle 0	Location 0
18	Aisle 18	Location 44
19	Aisle 16	Location 6
20	Aisle 14	Location 11
21	Aisle 16	Location 28
Order 18	number of articles 21
0	Aisle 3	Location 26
1	Aisle 3	Location 44
2	Aisle 16	Location 20
3	Aisle 17	Location 26
4	Aisle 19	Location 5
5	Aisle 16	Location 37
6	Aisle 12	Location 18
7	Aisle 4	Location 4
8	Aisle 1	Location 40
9	Aisle 11	Location 42
10	Aisle 0	Location 25
11	Aisle 9	Location 15
12	Aisle 12	Location 22
13	Aisle 5	Location 1
14	Aisle 14	Location 6
15	Aisle 10	Location 36
16	Aisle 0	Location 34
17	Aisle 7	Location 28
18	Aisle 3	Location 22
19	Aisle 9	Location 39
20	Aisle 5	Location 35
