Order 0	number of articles 9
0	Aisle 1	Location 7
1	Aisle 14	Location 23
2	Aisle 2	Location 11
3	Aisle 8	Location 6
4	Aisle 1	Location 42
5	Aisle 19	Location 25
6	Aisle 10	Location 32
7	Aisle 2	Location 17
8	Aisle 2	Location 33
Order 1	number of articles 21
0	Aisle 16	Location 42
1	Aisle 1	Location 14
2	Aisle 13	Location 30
3	Aisle 11	Location 19
4	Aisle 14	Location 31
5	Aisle 4	Location 41
6	Aisle 13	Location 44
7	Aisle 8	Location 42
8	Aisle 13	Location 36
9	Aisle 2	Location 25
10	Aisle 7	Location 43
11	Aisle 5	Location 5
12	Aisle 0	Location 25
13	Aisle 13	Location 15
14	Aisle 14	Location 39
15	Aisle 10	Location 3
16	Aisle 0	Location 3
17	Aisle 16	Location 20
18	Aisle 9	Location 44
19	Aisle 10	Location 4
20	Aisle 13	Location 28
Order 2	number of articles 16
0	Aisle 1	Location 27
1	Aisle 4	Location 1
2	Aisle 7	Location 3
3	Aisle 7	Location 29
4	Aisle 10	Location 20
5	Aisle 18	Location 8
6	Aisle 11	Location 21
7	Aisle 2	Location 32
8	Aisle 18	Location 43
9	Aisle 12	Location 36
10	Aisle 19	Location 44
11	Aisle 5	Location 6
12	Aisle 17	Location 13
13	Aisle 19	Location 33
14	Aisle 15	Location 43
15	Aisle 15	Location 42
Order 3	number of articles 15
0	Aisle 0	Location 33
1	Aisle 10	Location 41
2	Aisle 13	Location 27
3	Aisle 8	Location 7
4	Aisle 19	Location 27
5	Aisle 10	Location 1
6	Aisle 6	Location 24
7	Aisle 12	Location 16
8	Aisle 5	Location 7
9	Aisle 4	Location 35
10	Aisle 0	Location 37
11	Aisle 14	Location 1
12	Aisle 7	Location 36
13	Aisle 15	Location 14
14	Aisle 6	Location 12
Order 4	number of articles 23
0	Aisle 19	Location 3
1	Aisle 18	Location 38
2	Aisle 16	Location 28
3	Aisle 11	Location 44
4	Aisle 4	Location 10
5	Aisle 14	Location 35
6	Aisle 5	Location 28
7	Aisle 18	Location 40
8	Aisle 8	Location 35
9	Aisle 14	Location 19
10	Aisle 8	Location 25
11	Aisle 19	Location 35
12	Aisle 2	Location 2
13	Aisle 19	Location 9
14	Aisle 8	Location 36
15	Aisle 19	Location 28
16	Aisle 6	Location 0
17	Aisle 5	Location 43
18	Aisle 6	Location 6
19	Aisle 11	Location 5
20	Aisle 10	Location 41
21	Aisle 10	Location 39
22	Aisle 17	Location 21
Order 5	number of articles 6
