Order 0	number of articles 14
0	Aisle 16	Location 13
1	Aisle 1	Location 41
2	Aisle 12	Location 44
3	Aisle 6	Location 9
4	Aisle 6	Location 4
5	Aisle 3	Location 1
6	Aisle 10	Location 41
7	Aisle 1	Location 9
8	Aisle 8	Location 0
9	Aisle 6	Location 30
10	Aisle 19	Location 4
11	Aisle 19	Location 19
12	Aisle 18	Location 9
13	Aisle 6	Location 25
Order 1	number of articles 15
0	Aisle 12	Location 2
1	Aisle 3	Location 22
2	Aisle 7	Location 12
3	Aisle 4	Location 8
4	Aisle 19	Location 11
5	Aisle 9	Location 10
6	Aisle 10	Location 23
7	Aisle 10	Location 5
8	Aisle 13	Location 1
9	Aisle 5	Location 21
10	Aisle 15	Location 39
11	Aisle 11	Location 17
12	Aisle 1	Location 5
13	Aisle 18	Location 18
14	Aisle 17	Location 25
Order 2	number of articles 10
0	Aisle 12	Location 9
1	Aisle 0	Location 30
2	Aisle 8	Location 18
3	Aisle 16	Location 18
4	Aisle 10	Location 37
5	Aisle 10	Location 40
6	Aisle 6	Location 37
7	Aisle 7	Location 8
8	Aisle 8	Location 28
9	Aisle 6	Location 16
Order 3	number of articles 19
0	Aisle 8	Location 15
1	Aisle 11	Location 41
2	Aisle 14	Location 32
3	Aisle 5	Location 25
4	Aisle 9	Location 37
5	Aisle 18	Location 39
6	Aisle 1	Location 7
7	Aisle 4	Location 2
8	Aisle 11	Location 4
9	Aisle 3	Location 23
10	Aisle 18	Location 27
11	Aisle 15	Location 10
12	Aisle 3	Location 39
13	Aisle 16	Location 0
14	Aisle 12	Location 35
15	Aisle 15	Location 8
16	Aisle 12	Location 25
17	Aisle 14	Location 29
18	Aisle 14	Location 25
Order 4	number of articles 9
0	Aisle 2	Location 5
1	Aisle 15	Location 40
2	Aisle 12	Location 31
3	Aisle 0	Location 11
4	Aisle 1	Location 7
5	Aisle 2	Location 22
6	Aisle 1	Location 26
7	Aisle 8	Location 13
8	Aisle 0	Location 26
Order 5	number of articles 23
0	Aisle 19	Location 30
1	Aisle 9	Location 17
2	Aisle 8	Location 26
3	Aisle 4	Location 41
4	Aisle 19	Location 19
5	Aisle 0	Location 37
6	Aisle 7	Location 30
7	Aisle 5	Location 27
8	Aisle 16	Location 13
9	Aisle 7	Location 34
10	Aisle 2	Location 4
11	Aisle 0	Location 7
12	Aisle 18	Location 26
13	Aisle 8	Location 6
14	Aisle 16	Location 32
