Order 0	number of articles 16
0	Aisle 0	Location 9
1	Aisle 0	Location 37
2	Aisle 1	Location 26
3	Aisle 4	Location 44
4	Aisle 18	Location 13
5	Aisle 10	Location 0
6	Aisle 7	Location 22
7	Aisle 11	Location 15
8	Aisle 17	Location 12
9	Aisle 18	Location 11
10	Aisle 13	Location 18
11	Aisle 18	Location 38
12	Aisle 6	Location 13
13	Aisle 6	Location 6
14	Aisle 13	Location 7
15	Aisle 19	Location 15
Order 1	number of articles 14
0	Aisle 16	Location 17
1	Aisle 3	Location 4
2	Aisle 8	Location 3
3	Aisle 19	Location 28
4	Aisle 12	Location 0
5	Aisle 5	Location 27
6	Aisle 10	Location 15
7	Aisle 9	Location 36
8	Aisle 17	Location 21
9	Aisle 12	Location 38
10	Aisle 0	Location 9
11	Aisle 16	Location 41
12	Aisle 1	Location 7
13	Aisle 0	Location 2
Order 2	number of articles 21
0	Aisle 10	Location 20
1	Aisle 18	Location 11
2	Aisle 13	Location 16
3	Aisle 0	Location 18
4	Aisle 8	Location 42
5	Aisle 12	Location 2
6	Aisle 0	Location 10
7	Aisle 12	Location 12
8	Aisle 6	Location 4
9	Aisle 4	Location 16
10	Aisle 4	Location 29
11	Aisle 12	Location 34
12	Aisle 10	Location 44
13	Aisle 8	Location 44
14	Aisle 6	Location 33
15	Aisle 12	Location 15
16	Aisle 15	Location 42
17	Aisle 2	Location 21
18	Aisle 9	Location 37
19	Aisle 13	Location 8
20	Aisle 2	Location 15
Order 3	number of articles 6
0	Aisle 5	Location 17
1	Aisle 1	Location 12
2	Aisle 14	Location 4
3	Aisle 6	Location 33
4	Aisle 11	Location 43
5	Aisle 5	Location 35
Order 4	number of articles 20
0	Aisle 11	Location 7
1	Aisle 11	Location 34
2	Aisle 2	Location 27
3	Aisle 18	Location 19
4	Aisle 18	Location 44
5	Aisle 2	Location 43
6	Aisle 5	Location 16
7	Aisle 15	Location 40
8	Aisle 16	Location 38
9	Aisle 5	Location 33
10	Aisle 6	Location 22
11	Aisle 10	Location 7
12	Aisle 2	Location 22
13	Aisle 16	Location 18
14	Aisle 3	Location 8
15	Aisle 18	Location 23
16	Aisle 18	Location 37
17	Aisle 9	Location 8
18	Aisle 15	Location 11
19	Aisle 17	Location 42
Order 5	number of articles 21
0	Aisle 7	Location 19
1	Aisle 4	Location 44
2	Aisle 10	Location 29
3	Aisle 14	Location 6
4	Aisle 2	Location 8
5	Aisle 14	Location 41
6	Aisle 12	Location 27
7	Aisle 1	Location 34
8	Aisle 2	Location 33
9	Aisle 13	Location 31
10	Aisle 3	Location 35
11	Aisle 3	Location 40
12	Aisle 12	Location 23
13	Aisle 16	Location 43
14	Aisle 0	Location 24
15	Aisle 10	Location 24
16	Aisle 6	Location 27
17	Aisle 4	Location 11
18	Aisle 12	Location 32
19	Aisle 7	Location 32
20	Aisle 12	Location 41
Order 6	number of articles 7
0	Aisle 6	Location 43
1	Aisle 16	Location 20
2	Aisle 6	Location 23
3	Aisle 13	Location 7
4	Aisle 13	Location 17
5	Aisle 3	Location 1
6	Aisle 4	Location 3
Order 7	number of articles 21
0	Aisle 3	Location 41
1	Aisle 15	Location 39
2	Aisle 14	Location 41
3	Aisle 0	Location 25
