Order 0	number of articles 19
0	Aisle 12	Location 20
1	Aisle 2	Location 3
2	Aisle 16	Location 24
3	Aisle 8	Location 23
4	Aisle 15	Location 6
5	Aisle 11	Location 5
6	Aisle 6	Location 12
7	Aisle 1	Location 26
8	Aisle 12	Location 6
9	Aisle 0	Location 14
10	Aisle 2	Location 0
11	Aisle 9	Location 30
12	Aisle 9	Location 36
13	Aisle 4	Location 21
14	Aisle 10	Location 4
15	Aisle 19	Location 5
16	Aisle 15	Location 21
17	Aisle 6	Location 6
18	Aisle 13	Location 3
Order 1	number of articles 7
0	Aisle 3	Location 33
1	Aisle 11	Location 7
2	Aisle 2	Location 3
3	Aisle 3	Location 13
4	Aisle 3	Location 36
5	Aisle 2	Location 42
6	Aisle 2	Location 16
Order 2	number of articles 15
0	Aisle 15	Location 13
1	Aisle 5	Location 13
2	Aisle 8	Location 42
3	Aisle 10	Location 3
4	Aisle 19	Location 33
5	Aisle 6	Location 39
6	Aisle 7	Location 2
7	Aisle 12	Location 34
8	Aisle 12	Location 33
9	Aisle 16	Location 29
10	Aisle 2	Location 19
11	Aisle 5	Location 27
12	Aisle 2	Location 36
13	Aisle 15	Location 43
14	Aisle 6	Location 18
Order 3	number of articles 10
0	Aisle 19	Location 34
1	Aisle 19	Location 25
2	Aisle 11	Location 31
3	Aisle 19	Location 5
4	Aisle 10	Location 44
5	Aisle 3	Location 41
6	Aisle 12	Location 18
7	Aisle 8	Location 23
8	Aisle 1	Location 24
9	Aisle 3	Location 18
Order 4	number of articles 6
0	Aisle 6	Location 40
1	Aisle 3	Location 29
2	Aisle 18	Location 1
3	Aisle 3	Location 28
4	Aisle 1	Location 3
5	Aisle 6	Location 23
Order 5	number of articles 14
0	Aisle 3	Location 1
1	Aisle 5	Location 5
2	Aisle 18	Location 10
3	Aisle 7	Location 41
4	Aisle 5	Location 1
5	Aisle 4	Location 20
6	Aisle 18	Location 19
7	Aisle 19	Location 41
8	Aisle 17	Location 38
9	Aisle 8	Location 5
10	Aisle 8	Location 25
11	Aisle 16	Location 31
12	Aisle 1	Location 7
13	Aisle 12	Location 11
Order 6	number of articles 8
0	Aisle 15	Location 4
1	Aisle 4	Location 41
2	Aisle 16	Location 6
3	Aisle 14	Location 9
4	Aisle 19	Location 15
5	Aisle 18	Location 35
6	Aisle 7	Location 37
7	Aisle 11	Location 25
Order 7	number of articles 17
0	Aisle 3	Location 16
1	Aisle 18	Location 25
2	Aisle 9	Location 38
3	Aisle 7	Location 37
4	Aisle 10	Location 23
5	Aisle 2	Location 44
6	Aisle 3	Location 37
7	Aisle 11	Location 5
8	Aisle 6	Location 40
9	Aisle 18	Location 1
10	Aisle 16	Location 31
11	Aisle 5	Location 32
12	Aisle 0	Location 2
13	Aisle 1	Location 30
14	Aisle 17	Location 10
15	Aisle 4	Location 26
16	Aisle 4	Location 10
Order 8	number of articles 19
0	Aisle 18	Location 27
1	Aisle 12	Location 31
2	Aisle 10	Location 23
3	Aisle 1	Location 25
4	Aisle 6	Location 9
5	Aisle 18	Location 9
6	Aisle 14	Location 19
7	Aisle 4	Location 18
8	Aisle 5	Location 1
9	Aisle 0	Location 30
10	Aisle 15	Location 16
11	Aisle 0	Location 14
12	Aisle 10	Location 22
13	Aisle 12	Location 38
14	Aisle 13	Location 41
15	Aisle 16	Location 33
16	Aisle 7	Location 25
17	Aisle 8	Location 7
18	Aisle 9	Location 8
Order 9	number of articles 20
0	Aisle 16	Location 33
1	Aisle 6	Location 43
2	Aisle 4	Location 24
3	Aisle 3	Location 20
4	Aisle 10	Location 8
5	Aisle 9	Location 2
6	Aisle 8	Location 1
7	Aisle 5	Location 19
8	Aisle 2	Location 32
9	Aisle 19	Location 22
10	Aisle 5	Location 9
11	Aisle 12	Location 1
12	Aisle 0	Location 10
13	Aisle 10	Location 26
14	Aisle 16	Location 42
15	Aisle 15	Location 35
16	Aisle 6	Location 4
17	Aisle 17	Location 27
18	Aisle 17	Location 19
19	Aisle 12	Location 7
Order 10	number of articles 20
0	Aisle 14	Location 0
1	Aisle 12	Location 39
2	Aisle 12	Location 1
3	Aisle 7	Location 12
4	Aisle 2	Location 38
5	Aisle 15	Location 44
6	Aisle 18	Location 0
7	Aisle 8	Location 25
8	Aisle 10	Location 28
9	Aisle 0	Location 15
10	Aisle 3	Location 34
11	Aisle 10	Location 15
12	Aisle 12	Location 23
13	Aisle 5	Location 23
14	Aisle 19	Location 27
15	Aisle 8	Location 16
16	Aisle 12	Location 2
17	Aisle 18	Location 13
18	Aisle 13	Location 22
19	Aisle 0	Location 31
Order 11	number of articles 20
0	Aisle 18	Location 30
1	Aisle 10	Location 21
2	Aisle 10	Location 31
3	Aisle 5	Location 10
4	Aisle 14	Location 19
5	Aisle 0	Location 4
6	Aisle 11	Location 38
7	Aisle 3	Location 5
8	Aisle 15	Location 2
9	Aisle 13	Location 5
10	Aisle 12	Location 38
11	Aisle 12	Location 1
12	Aisle 16	Location 26
13	Aisle 19	Location 42
14	Aisle 16	Location 13
15	Aisle 19	Location 16
16	Aisle 11	Location 30
17	Aisle 6	Location 39
18	Aisle 15	Location 0
19	Aisle 19	Location 11
Order 12	number of articles 14
0	Aisle 9	Location 27
1	Aisle 17	Location 24
2	Aisle 11	Location 33
3	Aisle 19	Location 38
4	Aisle 14	Location 20
5	Aisle 5	Location 41
6	Aisle 10	Location 11
7	Aisle 1	Location 44
8	Aisle 9	Location 4
9	Aisle 16	Location 25
10	Aisle 9	Location 16
11	Aisle 14	Location 22
12	Aisle 16	Location 22
13	Aisle 11	Location 39
Order 13	number of articles 14
0	Aisle 9	Location 32
1	Aisle 0	Location 30
2	Aisle 12	Location 15
3	Aisle 0	Location 31
4	Aisle 7	Location 31
5	Aisle 10	Location 40
6	Aisle 14	Location 35
7	Aisle 19	Location 29
8	Aisle 14	Location 41
9	Aisle 7	Location 15
10	Aisle 5	Location 41
11	Aisle 15	Location 42
12	Aisle 7	Location 12
13	Aisle 5	Location 33
Order 14	number of articles 7
0	Aisle 19	Location 43
1	Aisle 16	Location 9
2	Aisle 16	Location 30
3	Aisle 2	Location 25
4	Aisle 16	Location 2
5	Aisle 1	Location 25
6	Aisle 17	Location 8
Order 15	number of articles 13
0	Aisle 1	Location 6
1	Aisle 11	Location 8
2	Aisle 7	Location 32
3	Aisle 3	Location 18
4	Aisle 13	Location 39
5	Aisle 16	Location 38
6	Aisle 16	Location 15
7	Aisle 0	Location 24
8	Aisle 14	Location 11
9	Aisle 7	Location 14
10	Aisle 15	Location 11
11	Aisle 4	Location 39
12	Aisle 5	Location 38
Order 16	number of articles 19
0	Aisle 9	Location 17
1	Aisle 0	Location 25
2	Aisle 17	Location 14
3	Aisle 7	Location 0
4	Aisle 0	Location 35
5	Aisle 11	Location 43
6	Aisle 2	Location 39
7	Aisle 17	Location 38
8	Aisle 12	Location 30
9	Aisle 5	Location 26
10	Aisle 11	Location 6
11	Aisle 4	Location 9
12	Aisle 6	Location 2
13	Aisle 13	Location 21
14	Aisle 19	Location 36
15	Aisle 17	Location 29
16	Aisle 18	Location 7
17	Aisle 2	Location 20
18	Aisle 17	Location 35
Order 17	number of articles 16
0	Aisle 3	Location 17
1	Aisle 6	Location 17
2	Aisle 12	Location 20
3	Aisle 16	Location 13
4	Aisle 6	Location 1
5	Aisle 1	Location 34
6	Aisle 18	Location 9
7	Aisle 0	Location 4
8	Aisle 14	Location 14
9	Aisle 2	Location 37
10	Aisle 7	Location 39
11	Aisle 15	Location 37
12	Aisle 19	Location 11
13	Aisle 7	Location 3
14	Aisle 2	Location 20
15	Aisle 11	Location 34
Order 18	number of articles 21
0	Aisle 4	Location 27
1	Aisle 0	Location 40
2	Aisle 14	Location 20
3	Aisle 12	Location 28
4	Aisle 2	Location 11
5	Aisle 6	Location 20
6	Aisle 17	Location 2
7	Aisle 16	Location 34
8	Aisle 4	Location 18
9	Aisle 8	Location 9
10	Aisle 0	Location 2
11	Aisle 12	Location 26
12	Aisle 19	Location 4
13	Aisle 11	Location 9
14	Aisle 0	Location 1
15	Aisle 5	Location 1
16	Aisle 11	Location 29
17	Aisle 5	Location 10
18	Aisle 19	Location 8
19	Aisle 9	Location 39
20	Aisle 15	Location 0
Order 19	number of articles 17
0	Aisle 18	Location 41
1	Aisle 7	Location 39
2	Aisle 14	Location 33
3	Aisle 17	Location 29
4	Aisle 8	Location 16
5	Aisle 14	Location 3
6	Aisle 1	Location 32
7	Aisle 11	Location 33
8	Aisle 0	Location 15
9	Aisle 10	Location 2
10	Aisle 5	Location 19
11	Aisle 2	Location 0
12	Aisle 0	Location 4
13	Aisle 3	Location 23
14	Aisle 0	Location 21
15	Aisle 3	Location 5
16	Aisle 15	Location 40
