Order 0	number of articles 19
0	Aisle 12	Location 13
1	Aisle 15	Location 31
2	Aisle 7	Location 21
3	Aisle 11	Location 43
4	Aisle 5	Location 44
5	Aisle 18	Location 26
6	Aisle 9	Location 12
7	Aisle 5	Location 13
8	Aisle 0	Location 42
9	Aisle 8	Location 27
10	Aisle 19	Location 15
11	Aisle 3	Location 44
12	Aisle 3	Location 6
13	Aisle 14	Location 15
14	Aisle 12	Location 2
15	Aisle 2	Location 35
16	Aisle 17	Location 7
17	Aisle 18	Location 9
18	Aisle 4	Location 40
Order 1	number of articles 20
0	Aisle 13	Location 31
1	Aisle 7	Location 35
2	Aisle 1	Location 24
3	Aisle 6	Location 30
4	Aisle 3	Location 24
5	Aisle 14	Location 2
6	Aisle 0	Location 14
7	Aisle 17	Location 41
8	Aisle 15	Location 11
9	Aisle 18	Location 18
10	Aisle 2	Location 38
11	Aisle 14	Location 36
12	Aisle 6	Location 12
13	Aisle 5	Location 39
14	Aisle 13	Location 44
15	Aisle 15	Location 8
16	Aisle 4	Location 38
17	Aisle 12	Location 34
18	Aisle 13	Location 13
19	Aisle 0	Location 44
Order 2	number of articles 13
0	Aisle 16	Location 6
1	Aisle 8	Location 19
2	Aisle 18	Location 3
3	Aisle 17	Location 1
4	Aisle 8	Location 25
5	Aisle 1	Location 44
6	Aisle 17	Location 33
7	Aisle 16	Location 1
8	Aisle 11	Location 21
9	Aisle 3	Location 14
10	Aisle 3	Location 44
11	Aisle 6	Location 43
12	Aisle 19	Location 19
Order 3	number of articles 15
0	Aisle 3	Location 42
1	Aisle 10	Location 17
2	Aisle 5	Location 29
3	Aisle 18	Location 38
4	Aisle 12	Location 44
5	Aisle 1	Location 35
6	Aisle 8	Location 37
7	Aisle 12	Location 4
8	Aisle 5	Location 35
9	Aisle 6	Location 38
10	Aisle 11	Location 1
11	Aisle 1	Location 5
12	Aisle 7	Location 18
13	Aisle 13	Location 30
14	Aisle 1	Location 21
Order 4	number of articles 15
0	Aisle 3	Location 0
1	Aisle 17	Location 31
2	Aisle 2	Location 13
3	Aisle 9	Location 37
4	Aisle 14	Location 29
5	Aisle 11	Location 3
6	Aisle 8	Location 15
7	Aisle 12	Location 23
8	Aisle 4	Location 25
9	Aisle 1	Location 26
10	Aisle 19	Location 23
11	Aisle 0	Location 12
12	Aisle 11	Location 41
13	Aisle 8	Location 36
14	Aisle 11	Location 38
Order 5	number of articles 16
0	Aisle 13	Location 4
1	Aisle 13	Location 19
2	Aisle 0	Location 11
3	Aisle 8	Location 26
4	Aisle 4	Location 7
5	Aisle 12	Location 5
6	Aisle 8	Location 23
7	Aisle 5	Location 12
8	Aisle 0	Location 20
9	Aisle 3	Location 4
10	Aisle 18	Location 29
11	Aisle 5	Location 0
12	Aisle 10	Location 37
13	Aisle 7	Location 30
14	Aisle 1	Location 15
15	Aisle 0	Location 37
Order 6	number of articles 19
0	Aisle 18	Location 35
1	Aisle 16	Location 1
2	Aisle 8	Location 38
3	Aisle 8	Location 11
4	Aisle 7	Location 41
5	Aisle 13	Location 32
6	Aisle 17	Location 5
7	Aisle 14	Location 38
8	Aisle 17	Location 42
9	Aisle 2	Location 29
10	Aisle 17	Location 6
11	Aisle 1	Location 25
12	Aisle 11	Location 30
13	Aisle 11	Location 40
14	Aisle 2	Location 30
15	Aisle 9	Location 19
16	Aisle 2	Location 11
17	Aisle 10	Location 11
18	Aisle 19	Location 14
Order 7	number of articles 10
0	Aisle 10	Location 22
1	Aisle 8	Location 38
2	Aisle 14	Location 20
3	Aisle 10	Location 10
4	Aisle 12	Location 33
5	Aisle 18	Location 6
6	Aisle 19	Location 31
7	Aisle 5	Location 22
8	Aisle 3	Location 26
9	Aisle 18	Location 25
Order 8	number of articles 21
0	Aisle 12	Location 17
1	Aisle 5	Location 38
2	Aisle 0	Location 32
3	Aisle 13	Location 35
4	Aisle 13	Location 7
5	Aisle 8	Location 34
6	Aisle 6	Location 0
7	Aisle 18	Location 20
8	Aisle 4	Location 15
9	Aisle 2	Location 17
10	Aisle 0	Location 37
11	Aisle 16	Location 10
12	Aisle 17	Location 11
13	Aisle 11	Location 15
14	Aisle 2	Location 21
15	Aisle 4	Location 17
16	Aisle 18	Location 35
17	Aisle 19	Location 19
18	Aisle 0	Location 14
19	Aisle 17	Location 26
20	Aisle 10	Location 9
Order 9	number of articles 22
0	Aisle 11	Location 38
1	Aisle 0	Location 23
2	Aisle 5	Location 32
3	Aisle 16	Location 39
4	Aisle 14	Location 16
5	Aisle 10	Location 2
6	Aisle 19	Location 10
7	Aisle 19	Location 8
8	Aisle 8	Location 21
9	Aisle 0	Location 29
10	Aisle 3	Location 13
11	Aisle 12	Location 33
12	Aisle 9	Location 23
13	Aisle 0	Location 9
14	Aisle 4	Location 14
15	Aisle 10	Location 41
16	Aisle 17	Location 24
17	Aisle 12	Location 16
18	Aisle 9	Location 8
19	Aisle 6	Location 21
20	Aisle 14	Location 5
21	Aisle 2	Location 25
Order 10	number of articles 9
0	Aisle 0	Location 19
1	Aisle 9	Location 31
2	Aisle 4	Location 29
3	Aisle 8	Location 29
4	Aisle 14	Location 38
5	Aisle 7	Location 40
6	Aisle 11	Location 43
7	Aisle 11	Location 0
8	Aisle 9	Location 27
Order 11	number of articles 17
0	Aisle 2	Location 23
1	Aisle 19	Location 15
2	Aisle 8	Location 38
3	Aisle 14	Location 5
4	Aisle 11	Location 6
5	Aisle 7	Location 5
6	Aisle 8	Location 34
7	Aisle 4	Location 34
8	Aisle 5	Location 35
9	Aisle 4	Location 40
10	Aisle 0	Location 0
11	Aisle 10	Location 0
12	Aisle 7	Location 1
13	Aisle 3	Location 26
14	Aisle 8	Location 17
15	Aisle 4	Location 27
16	Aisle 19	Location 21
Order 12	number of articles 15
0	Aisle 17	Location 34
1	Aisle 11	Location 40
2	Aisle 4	Location 5
3	Aisle 17	Location 36
4	Aisle 14	Location 43
5	Aisle 7	Location 9
6	Aisle 18	Location 17
7	Aisle 10	Location 3
8	Aisle 8	Location 11
9	Aisle 7	Location 20
10	Aisle 15	Location 2
11	Aisle 0	Location 32
12	Aisle 2	Location 14
13	Aisle 1	Location 34
14	Aisle 11	Location 16
Order 13	number of articles 11
0	Aisle 7	Location 18
1	Aisle 2	Location 11
2	Aisle 1	Location 25
3	Aisle 4	Location 35
4	Aisle 6	Location 1
5	Aisle 10	Location 24
6	Aisle 0	Location 25
7	Aisle 17	Location 44
8	Aisle 6	Location 29
9	Aisle 19	Location 13
