Order 0	number of articles 9
0	Aisle 1	Location 44
1	Aisle 1	Location 43
2	Aisle 0	Location 40
3	Aisle 18	Location 12
4	Aisle 1	Location 22
5	Aisle 0	Location 33
6	Aisle 15	Location 34
7	Aisle 0	Location 42
8	Aisle 12	Location 7
Order 1	number of articles 18
0	Aisle 10	Location 25
1	Aisle 0	Location 26
2	Aisle 1	Location 14
3	Aisle 0	Location 44
4	Aisle 13	Location 13
5	Aisle 1	Location 33
6	Aisle 1	Location 18
7	Aisle 0	Location 20
8	Aisle 19	Location 15
9	Aisle 0	Location 9
10	Aisle 12	Location 12
11	Aisle 18	Location 1
12	Aisle 13	Location 16
13	Aisle 6	Location 12
14	Aisle 18	Location 9
15	Aisle 18	Location 37
16	Aisle 1	Location 3
17	Aisle 1	Location 8
Order 2	number of articles 21
0	Aisle 14	Location 4
1	Aisle 9	Location 11
2	Aisle 1	Location 39
3	Aisle 8	Location 33
4	Aisle 14	Location 6
5	Aisle 1	Location 13
6	Aisle 12	Location 8
7	Aisle 10	Location 42
8	Aisle 0	Location 24
9	Aisle 0	Location 26
10	Aisle 1	Location 5
11	Aisle 6	Location 39
12	Aisle 0	Location 27
13	Aisle 1	Location 17
14	Aisle 18	Location 16
15	Aisle 7	Location 42
16	Aisle 9	Location 32
17	Aisle 12	Location 17
18	Aisle 1	Location 28
19	Aisle 1	Location 32
20	Aisle 7	Location 27
Order 3	number of articles 22
0	Aisle 1	Location 33
1	Aisle 1	Location 40
2	Aisle 0	Location 11
3	Aisle 10	Location 24
4	Aisle 0	Location 22
5	Aisle 7	Location 15
6	Aisle 14	Location 4
7	Aisle 9	Location 26
8	Aisle 0	Location 39
9	Aisle 1	Location 13
10	Aisle 0	Location 34
11	Aisle 1	Location 15
12	Aisle 18	Location 29
13	Aisle 13	Location 36
14	Aisle 1	Location 26
15	Aisle 1	Location 29
16	Aisle 6	Location 25
17	Aisle 14	Location 6
18	Aisle 1	Location 10
19	Aisle 1	Location 27
20	Aisle 12	Location 36
21	Aisle 17	Location 41
Order 4	number of articles 10
0	Aisle 0	Location 29
1	Aisle 7	Location 11
2	Aisle 13	Location 6
3	Aisle 0	Location 2
4	Aisle 1	Location 31
5	Aisle 1	Location 9
6	Aisle 0	Location 39
7	Aisle 0	Location 7
8	Aisle 0	Location 11
9	Aisle 0	Location 27
Order 5	number of articles 19
0	Aisle 0	Location 17
1	Aisle 10	Location 27
2	Aisle 18	Location 5
3	Aisle 6	Location 25
4	Aisle 0	Location 23
5	Aisle 18	Location 40
6	Aisle 1	Location 40
7	Aisle 12	Location 36
8	Aisle 0	Location 36
9	Aisle 1	Location 5
10	Aisle 6	Location 15
11	Aisle 0	Location 13
12	Aisle 1	Location 26
