Order 0	number of articles 7
0	Aisle 9	Location 7
1	Aisle 0	Location 4
2	Aisle 0	Location 27
3	Aisle 1	Location 27
4	Aisle 1	Location 28
5	Aisle 8	Location 27
6	Aisle 0	Location 19
Order 1	number of articles 21
0	Aisle 8	Location 6
1	Aisle 0	Location 1
2	Aisle 18	Location 29
3	Aisle 17	Location 5
4	Aisle 15	Location 5
5	Aisle 19	Location 6
6	Aisle 1	Location 8
7	Aisle 0	Location 2
8	Aisle 0	Location 26
9	Aisle 1	Location 21
10	Aisle 11	Location 41
11	Aisle 11	Location 27
12	Aisle 0	Location 35
13	Aisle 15	Location 40
14	Aisle 14	Location 14
15	Aisle 1	Location 18
16	Aisle 14	Location 28
17	Aisle 18	Location 41
18	Aisle 15	Location 21
19	Aisle 0	Location 23
20	Aisle 17	Location 25
Order 2	number of articles 17
0	Aisle 9	Location 7
1	Aisle 15	Location 36
2	Aisle 13	Location 35
3	Aisle 1	Location 29
4	Aisle 9	Location 22
5	Aisle 1	Location 9
6	Aisle 18	Location 31
7	Aisle 0	Location 22
8	Aisle 6	Location 14
9	Aisle 7	Location 9
10	Aisle 15	Location 10
11	Aisle 14	Location 13
12	Aisle 0	Location 14
13	Aisle 1	Location 37
14	Aisle 0	Location 1
15	Aisle 1	Location 35
16	Aisle 1	Location 33
Order 3	number of articles 19
0	Aisle 11	Location 41
1	Aisle 17	Location 2
2	Aisle 0	Location 17
3	Aisle 7	Location 21
4	Aisle 7	Location 6
5	Aisle 17	Location 40
6	Aisle 16	Location 32
7	Aisle 0	Location 29
8	Aisle 13	Location 5
9	Aisle 8	Location 43
10	Aisle 17	Location 36
11	Aisle 0	Location 30
12	Aisle 0	Location 12
13	Aisle 1	Location 6
14	Aisle 17	Location 33
15	Aisle 1	Location 29
16	Aisle 0	Location 7
17	Aisle 1	Location 39
18	Aisle 7	Location 43
Order 4	number of articles 8
0	Aisle 7	Location 34
1	Aisle 7	Location 12
2	Aisle 1	Location 21
3	Aisle 19	Location 14
4	Aisle 16	Location 20
5	Aisle 7	Location 35
6	Aisle 6	Location 18
7	Aisle 14	Location 9
Order 5	number of articles 11
0	Aisle 18	Location 19
1	Aisle 13	Location 38
2	Aisle 18	Location 28
3	Aisle 13	Location 23
4	Aisle 9	Location 13
5	Aisle 17	Location 31
6	Aisle 1	Location 34
7	Aisle 1	Location 20
8	Aisle 0	Location 12
9	Aisle 14	Location 9
10	Aisle 1	Location 7
Order 6	number of articles 5
0	Aisle 6	Location 36
1	Aisle 1	Location 5
2	Aisle 1	Location 17
3	Aisle 18	Location 15
4	Aisle 12	Location 29
Order 7	number of articles 7
0	Aisle 18	Location 25
1	Aisle 0	Location 42
2	Aisle 1	Location 18
3	Aisle 12	Location 6
4	Aisle 18	Location 6
5	Aisle 0	Location 22
6	Aisle 0	Location 16
Order 8	number of articles 15
0	Aisle 19	Location 43
1	Aisle 19	Location 16
2	Aisle 0	Location 7
3	Aisle 18	Location 18
4	Aisle 12	Location 14
5	Aisle 14	Location 34
6	Aisle 19	Location 36
7	Aisle 0	Location 43
8	Aisle 0	Location 8
9	Aisle 14	Location 40
10	Aisle 0	Location 36
11	Aisle 0	Location 23
12	Aisle 0	Location 13
13	Aisle 0	Location 12
14	Aisle 14	Location 43
Order 9	number of articles 21
0	Aisle 0	Location 12
1	Aisle 0	Location 39
2	Aisle 1	Location 30
3	Aisle 8	Location 12
4	Aisle 1	Location 41
5	Aisle 16	Location 0
6	Aisle 0	Location 43
7	Aisle 1	Location 19
8	Aisle 1	Location 40
9	Aisle 0	Location 23
10	Aisle 1	Location 17
11	Aisle 10	Location 15
12	Aisle 15	Location 28
13	Aisle 0	Location 9
14	Aisle 19	Location 29
15	Aisle 0	Location 37
16	Aisle 16	Location 21
17	Aisle 9	Location 4
18	Aisle 1	Location 18
19	Aisle 1	Location 9
20	Aisle 0	Location 44
Order 10	number of articles 7
0	Aisle 0	Location 10
1	Aisle 17	Location 7
2	Aisle 14	Location 19
3	Aisle 19	Location 26
4	Aisle 0	Location 0
5	Aisle 1	Location 23
6	Aisle 12	Location 12
Order 11	number of articles 17
0	Aisle 0	Location 25
1	Aisle 0	Location 16
2	Aisle 13	Location 3
