Order 0	number of articles 11
0	Aisle 14	Location 31
1	Aisle 6	Location 18
2	Aisle 1	Location 44
3	Aisle 18	Location 43
4	Aisle 19	Location 15
5	Aisle 0	Location 34
6	Aisle 1	Location 5
7	Aisle 15	Location 7
8	Aisle 9	Location 15
9	Aisle 1	Location 27
10	Aisle 1	Location 28
Order 1	number of articles 13
0	Aisle 16	Location 34
1	Aisle 18	Location 37
2	Aisle 12	Location 34
3	Aisle 16	Location 5
4	Aisle 1	Location 28
5	Aisle 14	Location 29
6	Aisle 0	Location 22
7	Aisle 19	Location 5
8	Aisle 0	Location 23
9	Aisle 18	Location 29
10	Aisle 17	Location 27
11	Aisle 1	Location 0
12	Aisle 18	Location 28
Order 2	number of articles 21
0	Aisle 0	Location 25
1	Aisle 18	Location 25
2	Aisle 10	Location 40
3	Aisle 1	Location 9
4	Aisle 0	Location 42
5	Aisle 0	Location 7
6	Aisle 1	Location 16
7	Aisle 7	Location 27
8	Aisle 9	Location 41
9	Aisle 1	Location 32
10	Aisle 0	Location 21
11	Aisle 0	Location 35
12	Aisle 16	Location 28
13	Aisle 17	Location 6
14	Aisle 0	Location 28
15	Aisle 18	Location 7
16	Aisle 8	Location 22
17	Aisle 1	Location 31
18	Aisle 1	Location 7
19	Aisle 0	Location 11
20	Aisle 1	Location 1
Order 3	number of articles 12
0	Aisle 0	Location 21
1	Aisle 1	Location 18
2	Aisle 17	Location 4
3	Aisle 15	Location 19
4	Aisle 0	Location 44
5	Aisle 0	Location 27
6	Aisle 1	Location 36
7	Aisle 1	Location 19
8	Aisle 16	Location 19
9	Aisle 14	Location 9
10	Aisle 1	Location 10
11	Aisle 7	Location 41
Order 4	number of articles 7
0	Aisle 0	Location 26
1	Aisle 16	Location 27
2	Aisle 14	Location 15
3	Aisle 1	Location 14
4	Aisle 15	Location 13
5	Aisle 14	Location 43
6	Aisle 18	Location 17
Order 5	number of articles 10
0	Aisle 13	Location 16
1	Aisle 1	Location 35
2	Aisle 19	Location 8
3	Aisle 0	Location 28
4	Aisle 6	Location 0
5	Aisle 0	Location 19
6	Aisle 1	Location 8
7	Aisle 19	Location 30
8	Aisle 1	Location 28
9	Aisle 12	Location 3
Order 6	number of articles 5
0	Aisle 1	Location 36
1	Aisle 19	Location 8
2	Aisle 0	Location 32
3	Aisle 6	Location 26
4	Aisle 10	Location 2
Order 7	number of articles 8
0	Aisle 1	Location 19
1	Aisle 19	Location 25
2	Aisle 10	Location 3
3	Aisle 1	Location 22
4	Aisle 10	Location 35
5	Aisle 0	Location 31
6	Aisle 8	Location 2
7	Aisle 0	Location 2
Order 8	number of articles 11
0	Aisle 10	Location 35
1	Aisle 0	Location 7
2	Aisle 0	Location 44
3	Aisle 1	Location 2
4	Aisle 6	Location 6
5	Aisle 0	Location 38
6	Aisle 1	Location 0
7	Aisle 0	Location 11
8	Aisle 0	Location 21
9	Aisle 1	Location 17
10	Aisle 0	Location 1
Order 9	number of articles 23
0	Aisle 13	Location 34
1	Aisle 0	Location 10
2	Aisle 13	Location 40
3	Aisle 11	Location 7
4	Aisle 0	Location 9
5	Aisle 17	Location 1
6	Aisle 0	Location 8
7	Aisle 7	Location 18
8	Aisle 1	Location 20
9	Aisle 6	Location 42
10	Aisle 0	Location 25
11	Aisle 6	Location 21
12	Aisle 8	Location 13
13	Aisle 16	Location 22
14	Aisle 0	Location 27
15	Aisle 0	Location 23
16	Aisle 1	Location 36
17	Aisle 12	Location 22
18	Aisle 7	Location 29
19	Aisle 9	Location 26
20	Aisle 11	Location 20
21	Aisle 19	Location 14
22	Aisle 18	Location 25
Order 10	number of articles 14
0	Aisle 1	Location 6
1	Aisle 0	Location 33
2	Aisle 0	Location 1
3	Aisle 1	Location 4
4	Aisle 0	Location 20
5	Aisle 7	Location 1
6	Aisle 0	Location 36
7	Aisle 0	Location 5
8	Aisle 13	Location 44
9	Aisle 0	Location 32
10	Aisle 0	Location 10
11	Aisle 8	Location 38
12	Aisle 1	Location 35
13	Aisle 17	Location 8
Order 11	number of articles 14
0	Aisle 1	Location 1
1	Aisle 1	Location 26
2	Aisle 13	Location 0
3	Aisle 15	Location 32
4	Aisle 1	Location 31
5	Aisle 0	Location 35
6	Aisle 0	Location 10
7	Aisle 0	Location 42
8	Aisle 1	Location 18
9	Aisle 1	Location 6
10	Aisle 13	Location 21
11	Aisle 17	Location 31
12	Aisle 9	Location 2
13	Aisle 8	Location 23
Order 12	number of articles 18
0	Aisle 11	Location 19
1	Aisle 1	Location 11
2	Aisle 0	Location 17
3	Aisle 1	Location 35
4	Aisle 16	Location 1
5	Aisle 10	Location 30
6	Aisle 0	Location 7
7	Aisle 10	Location 38
8	Aisle 1	Location 20
