Order 0	number of articles 16
0	Aisle 0	Location 12
1	Aisle 14	Location 5
2	Aisle 8	Location 22
3	Aisle 12	Location 41
4	Aisle 7	Location 25
5	Aisle 1	Location 20
6	Aisle 17	Location 31
7	Aisle 15	Location 31
8	Aisle 1	Location 24
9	Aisle 1	Location 13
10	Aisle 17	Location 10
11	Aisle 1	Location 40
12	Aisle 13	Location 22
13	Aisle 15	Location 15
14	Aisle 1	Location 22
15	Aisle 1	Location 17
Order 1	number of articles 6
0	Aisle 1	Location 7
1	Aisle 9	Location 28
2	Aisle 6	Location 5
3	Aisle 14	Location 27
4	Aisle 17	Location 43
5	Aisle 7	Location 4
Order 2	number of articles 14
0	Aisle 0	Location 24
1	Aisle 13	Location 36
2	Aisle 0	Location 34
3	Aisle 0	Location 30
4	Aisle 13	Location 12
5	Aisle 13	Location 40
6	Aisle 0	Location 37
7	Aisle 1	Location 37
8	Aisle 0	Location 2
9	Aisle 9	Location 37
10	Aisle 16	Location 35
11	Aisle 6	Location 7
12	Aisle 1	Location 9
13	Aisle 1	Location 35
Order 3	number of articles 20
0	Aisle 10	Location 28
1	Aisle 0	Location 21
2	Aisle 16	Location 30
3	Aisle 1	Location 6
4	Aisle 0	Location 31
5	Aisle 1	Location 34
6	Aisle 15	Location 4
7	Aisle 16	Location 41
8	Aisle 1	Location 7
9	Aisle 1	Location 10
10	Aisle 1	Location 11
11	Aisle 0	Location 41
12	Aisle 9	Location 42
13	Aisle 14	Location 0
14	Aisle 10	Location 40
15	Aisle 0	Location 4
16	Aisle 19	Location 34
17	Aisle 0	Location 28
18	Aisle 1	Location 5
19	Aisle 17	Location 29
Order 4	number of articles 5
0	Aisle 15	Location 32
1	Aisle 0	Location 14
2	Aisle 11	Location 35
3	Aisle 12	Location 17
4	Aisle 1	Location 15
Order 5	number of articles 5
0	Aisle 1	Location 39
1	Aisle 7	Location 5
2	Aisle 15	Location 33
3	Aisle 1	Location 31
4	Aisle 1	Location 33
Order 6	number of articles 20
0	Aisle 0	Location 28
1	Aisle 18	Location 20
2	Aisle 1	Location 20
3	Aisle 11	Location 36
4	Aisle 0	Location 35
5	Aisle 11	Location 6
6	Aisle 10	Location 40
7	Aisle 1	Location 31
8	Aisle 12	Location 7
9	Aisle 14	Location 12
10	Aisle 0	Location 16
11	Aisle 13	Location 15
12	Aisle 6	Location 2
13	Aisle 18	Location 35
14	Aisle 0	Location 41
15	Aisle 13	Location 20
16	Aisle 12	Location 30
17	Aisle 19	Location 25
18	Aisle 16	Location 36
19	Aisle 17	Location 3
Order 7	number of articles 20
0	Aisle 13	Location 24
1	Aisle 8	Location 37
2	Aisle 8	Location 24
3	Aisle 1	Location 32
4	Aisle 16	Location 26
5	Aisle 19	Location 7
6	Aisle 0	Location 25
7	Aisle 0	Location 8
8	Aisle 1	Location 30
9	Aisle 10	Location 6
10	Aisle 1	Location 39
11	Aisle 0	Location 35
12	Aisle 13	Location 30
13	Aisle 15	Location 27
14	Aisle 9	Location 39
15	Aisle 0	Location 29
16	Aisle 1	Location 5
17	Aisle 1	Location 8
18	Aisle 7	Location 37
19	Aisle 1	Location 2
Order 8	number of articles 20
0	Aisle 1	Location 39
1	Aisle 0	Location 37
2	Aisle 19	Location 21
3	Aisle 1	Location 1
4	Aisle 0	Location 41
5	Aisle 1	Location 4
6	Aisle 10	Location 1
7	Aisle 0	Location 42
8	Aisle 0	Location 14
9	Aisle 16	Location 29
10	Aisle 13	Location 4
11	Aisle 1	Location 35
12	Aisle 0	Location 26
13	Aisle 17	Location 38
14	Aisle 13	Location 30
15	Aisle 6	Location 15
16	Aisle 17	Location 33
