Order 0	number of articles 22
0	Aisle 16	Location 3
1	Aisle 1	Location 23
2	Aisle 1	Location 43
3	Aisle 1	Location 13
4	Aisle 14	Location 35
5	Aisle 13	Location 34
6	Aisle 10	Location 7
7	Aisle 9	Location 32
8	Aisle 1	Location 14
9	Aisle 1	Location 44
10	Aisle 0	Location 31
11	Aisle 1	Location 24
12	Aisle 1	Location 7
13	Aisle 0	Location 39
14	Aisle 0	Location 14
15	Aisle 0	Location 25
16	Aisle 0	Location 8
17	Aisle 0	Location 4
18	Aisle 16	Location 2
19	Aisle 15	Location 27
20	Aisle 19	Location 14
21	Aisle 0	Location 12
Order 1	number of articles 13
0	Aisle 19	Location 33
1	Aisle 1	Location 21
2	Aisle 1	Location 23
3	Aisle 0	Location 15
4	Aisle 18	Location 29
5	Aisle 0	Location 36
6	Aisle 14	Location 34
7	Aisle 1	Location 3
8	Aisle 11	Location 39
9	Aisle 0	Location 17
10	Aisle 1	Location 39
11	Aisle 0	Location 10
12	Aisle 18	Location 40
Order 2	number of articles 12
0	Aisle 1	Location 0
1	Aisle 1	Location 19
2	Aisle 18	Location 26
3	Aisle 9	Location 44
4	Aisle 0	Location 24
5	Aisle 1	Location 40
6	Aisle 7	Location 38
7	Aisle 0	Location 43
8	Aisle 1	Location 44
9	Aisle 0	Location 9
10	Aisle 7	Location 12
11	Aisle 15	Location 13
Order 3	number of articles 14
0	Aisle 1	Location 26
1	Aisle 1	Location 3
2	Aisle 0	Location 20
3	Aisle 6	Location 4
4	Aisle 0	Location 42
5	Aisle 9	Location 18
6	Aisle 6	Location 22
7	Aisle 17	Location 10
8	Aisle 0	Location 32
9	Aisle 18	Location 42
10	Aisle 9	Location 3
11	Aisle 9	Location 39
12	Aisle 1	Location 10
13	Aisle 15	Location 10
Order 4	number of articles 17
0	Aisle 0	Location 2
1	Aisle 0	Location 15
2	Aisle 1	Location 37
3	Aisle 10	Location 32
4	Aisle 0	Location 25
5	Aisle 1	Location 9
6	Aisle 0	Location 27
7	Aisle 0	Location 20
8	Aisle 19	Location 39
9	Aisle 7	Location 39
10	Aisle 0	Location 34
11	Aisle 12	Location 26
12	Aisle 16	Location 18
13	Aisle 1	Location 32
14	Aisle 6	Location 15
15	Aisle 0	Location 41
16	Aisle 1	Location 29
Order 5	number of articles 14
0	Aisle 13	Location 32
1	Aisle 13	Location 16
2	Aisle 14	Location 41
3	Aisle 16	Location 37
4	Aisle 19	Location 0
5	Aisle 0	Location 9
6	Aisle 17	Location 3
7	Aisle 1	Location 5
8	Aisle 1	Location 19
9	Aisle 1	Location 31
10	Aisle 1	Location 40
11	Aisle 1	Location 17
12	Aisle 1	Location 29
13	Aisle 19	Location 34
Order 6	number of articles 23
0	Aisle 18	Location 13
1	Aisle 1	Location 44
2	Aisle 0	Location 40
3	Aisle 8	Location 35
4	Aisle 8	Location 3
5	Aisle 1	Location 4
6	Aisle 15	Location 14
7	Aisle 9	Location 30
8	Aisle 0	Location 29
9	Aisle 17	Location 39
10	Aisle 0	Location 42
11	Aisle 1	Location 34
12	Aisle 7	Location 15
13	Aisle 0	Location 27
