Order 0	number of articles 10
0	Aisle 0	Location 2
1	Aisle 9	Location 9
2	Aisle 0	Location 26
3	Aisle 1	Location 13
4	Aisle 1	Location 16
5	Aisle 1	Location 30
6	Aisle 0	Location 35
7	Aisle 12	Location 33
8	Aisle 19	Location 0
9	Aisle 0	Location 10
Order 1	number of articles 11
0	Aisle 19	Location 11
1	Aisle 0	Location 29
2	Aisle 18	Location 44
3	Aisle 8	Location 16
4	Aisle 10	Location 42
5	Aisle 17	Location 37
6	Aisle 1	Location 32
7	Aisle 0	Location 32
8	Aisle 1	Location 5
9	Aisle 1	Location 8
10	Aisle 0	Location 31
Order 2	number of articles 18
0	Aisle 1	Location 4
1	Aisle 1	Location 37
2	Aisle 1	Location 39
3	Aisle 16	Location 31
4	Aisle 12	Location 21
5	Aisle 18	Location 32
6	Aisle 1	Location 9
7	Aisle 0	Location 10
8	Aisle 18	Location 23
9	Aisle 1	Location 28
10	Aisle 9	Location 11
11	Aisle 0	Location 17
12	Aisle 0	Location 14
13	Aisle 0	Location 9
14	Aisle 1	Location 43
15	Aisle 1	Location 23
16	Aisle 0	Location 23
17	Aisle 9	Location 32
Order 3	number of articles 13
0	Aisle 1	Location 13
1	Aisle 1	Location 17
2	Aisle 12	Location 38
3	Aisle 9	Location 27
4	Aisle 17	Location 9
5	Aisle 12	Location 34
6	Aisle 0	Location 42
7	Aisle 1	Location 11
8	Aisle 1	Location 25
9	Aisle 7	Location 43
10	Aisle 1	Location 16
11	Aisle 1	Location 28
12	Aisle 0	Location 22
Order 4	number of articles 20
0	Aisle 1	Location 7
1	Aisle 18	Location 2
2	Aisle 10	Location 36
3	Aisle 1	Location 9
4	Aisle 1	Location 23
5	Aisle 18	Location 18
6	Aisle 1	Location 44
7	Aisle 15	Location 7
8	Aisle 0	Location 8
9	Aisle 0	Location 38
10	Aisle 0	Location 29
11	Aisle 1	Location 40
12	Aisle 10	Location 11
13	Aisle 7	Location 38
14	Aisle 15	Location 18
15	Aisle 7	Location 17
16	Aisle 12	Location 32
17	Aisle 0	Location 20
18	Aisle 7	Location 14
19	Aisle 12	Location 5
Order 5	number of articles 14
0	Aisle 17	Location 31
1	Aisle 11	Location 39
2	Aisle 17	Location 39
3	Aisle 8	Location 2
4	Aisle 1	Location 21
5	Aisle 12	Location 38
6	Aisle 0	Location 33
7	Aisle 11	Location 13
8	Aisle 6	Location 10
9	Aisle 17	Location 12
10	Aisle 7	Location 20
11	Aisle 0	Location 23
12	Aisle 18	Location 2
13	Aisle 19	Location 36
Order 6	number of articles 13
0	Aisle 6	Location 40
1	Aisle 0	Location 30
2	Aisle 14	Location 28
3	Aisle 1	Location 7
4	Aisle 0	Location 20
5	Aisle 10	Location 10
6	Aisle 0	Location 4
7	Aisle 11	Location 14
8	Aisle 1	Location 40
9	Aisle 1	Location 12
10	Aisle 6	Location 15
11	Aisle 1	Location 24
12	Aisle 1	Location 0
Order 7	number of articles 10
0	Aisle 0	Location 12
1	Aisle 12	Location 36
2	Aisle 1	Location 3
3	Aisle 6	Location 21
4	Aisle 16	Location 26
5	Aisle 1	Location 41
6	Aisle 8	Location 9
7	Aisle 16	Location 35
8	Aisle 0	Location 14
9	Aisle 1	Location 30
Order 8	number of articles 16
0	Aisle 12	Location 37
1	Aisle 1	Location 36
2	Aisle 0	Location 2
3	Aisle 6	Location 31
4	Aisle 7	Location 44
5	Aisle 19	Location 14
6	Aisle 7	Location 38
7	Aisle 0	Location 41
8	Aisle 1	Location 22
9	Aisle 1	Location 1
10	Aisle 6	Location 39
11	Aisle 10	Location 7
12	Aisle 6	Location 28
13	Aisle 11	Location 4
14	Aisle 9	Location 38
15	Aisle 9	Location 19
Order 9	number of articles 18
0	Aisle 0	Location 12
1	Aisle 17	Location 44
2	Aisle 16	Location 26
3	Aisle 8	Location 18
4	Aisle 0	Location 1
5	Aisle 1	Location 25
6	Aisle 1	Location 37
7	Aisle 0	Location 20
8	Aisle 1	Location 20
9	Aisle 1	Location 28
10	Aisle 0	Location 39
11	Aisle 0	Location 18
12	Aisle 17	Location 31
13	Aisle 1	Location 9
14	Aisle 19	Location 22
15	Aisle 9	Location 27
16	Aisle 1	Location 40
17	Aisle 11	Location 38
