Order 0	number of articles 17
0	Aisle 7	Location 20
1	Aisle 0	Location 35
2	Aisle 1	Location 42
3	Aisle 7	Location 9
4	Aisle 1	Location 6
5	Aisle 13	Location 30
6	Aisle 1	Location 38
7	Aisle 1	Location 39
8	Aisle 15	Location 17
9	Aisle 0	Location 40
10	Aisle 1	Location 29
11	Aisle 17	Location 9
12	Aisle 18	Location 4
13	Aisle 0	Location 8
14	Aisle 14	Location 18
15	Aisle 15	Location 4
16	Aisle 1	Location 26
Order 1	number of articles 5
0	Aisle 0	Location 34
1	Aisle 0	Location 39
2	Aisle 1	Location 44
3	Aisle 6	Location 14
4	Aisle 1	Location 31
Order 2	number of articles 20
0	Aisle 0	Location 21
1	Aisle 7	Location 7
2	Aisle 1	Location 10
3	Aisle 0	Location 33
4	Aisle 0	Location 1
5	Aisle 14	Location 35
6	Aisle 1	Location 39
7	Aisle 14	Location 5
8	Aisle 8	Location 1
9	Aisle 10	Location 16
10	Aisle 1	Location 2
11	Aisle 18	Location 23
12	Aisle 1	Location 38
13	Aisle 16	Location 6
14	Aisle 1	Location 18
15	Aisle 0	Location 27
16	Aisle 1	Location 1
17	Aisle 17	Location 2
18	Aisle 15	Location 44
19	Aisle 1	Location 4
Order 3	number of articles 22
0	Aisle 17	Location 9
1	Aisle 12	Location 40
2	Aisle 17	Location 33
3	Aisle 1	Location 12
4	Aisle 6	Location 20
5	Aisle 1	Location 3
6	Aisle 0	Location 16
7	Aisle 0	Location 41
8	Aisle 0	Location 19
9	Aisle 1	Location 0
10	Aisle 1	Location 27
11	Aisle 1	Location 13
12	Aisle 8	Location 19
13	Aisle 14	Location 36
14	Aisle 17	Location 0
15	Aisle 18	Location 39
16	Aisle 0	Location 34
17	Aisle 0	Location 21
18	Aisle 15	Location 5
19	Aisle 1	Location 42
20	Aisle 1	Location 43
21	Aisle 19	Location 42
Order 4	number of articles 8
0	Aisle 1	Location 22
1	Aisle 1	Location 19
2	Aisle 0	Location 28
3	Aisle 0	Location 21
4	Aisle 6	Location 13
5	Aisle 18	Location 16
6	Aisle 0	Location 42
7	Aisle 12	Location 40
Order 5	number of articles 7
0	Aisle 18	Location 42
1	Aisle 16	Location 11
2	Aisle 1	Location 19
3	Aisle 7	Location 8
4	Aisle 0	Location 10
5	Aisle 0	Location 32
6	Aisle 14	Location 23
Order 6	number of articles 8
0	Aisle 19	Location 39
1	Aisle 1	Location 35
2	Aisle 1	Location 40
3	Aisle 16	Location 3
4	Aisle 10	Location 13
5	Aisle 0	Location 40
6	Aisle 16	Location 21
7	Aisle 1	Location 1
Order 7	number of articles 12
0	Aisle 1	Location 13
1	Aisle 7	Location 7
2	Aisle 1	Location 43
3	Aisle 0	Location 39
4	Aisle 1	Location 29
5	Aisle 1	Location 38
6	Aisle 19	Location 32
7	Aisle 1	Location 11
8	Aisle 7	Location 6
9	Aisle 12	Location 44
10	Aisle 0	Location 26
11	Aisle 0	Location 11
Order 8	number of articles 15
0	Aisle 0	Location 14
1	Aisle 0	Location 18
2	Aisle 16	Location 8
3	Aisle 14	Location 21
4	Aisle 0	Location 36
5	Aisle 7	Location 35
6	Aisle 13	Location 2
7	Aisle 9	Location 0
8	Aisle 0	Location 28
9	Aisle 0	Location 15
10	Aisle 0	Location 1
11	Aisle 1	Location 22
12	Aisle 9	Location 36
13	Aisle 1	Location 10
14	Aisle 0	Location 3
Order 9	number of articles 9
0	Aisle 0	Location 37
1	Aisle 10	Location 2
2	Aisle 0	Location 40
3	Aisle 0	Location 24
4	Aisle 1	Location 25
5	Aisle 1	Location 40
6	Aisle 1	Location 24
7	Aisle 10	Location 25
8	Aisle 8	Location 23
Order 10	number of articles 10
0	Aisle 19	Location 28
1	Aisle 1	Location 12
2	Aisle 6	Location 15
3	Aisle 19	Location 24
4	Aisle 9	Location 33
5	Aisle 0	Location 40
6	Aisle 1	Location 0
7	Aisle 0	Location 25
8	Aisle 11	Location 35
9	Aisle 8	Location 40
Order 11	number of articles 18
0	Aisle 0	Location 15
1	Aisle 6	Location 42
2	Aisle 12	Location 16
3	Aisle 1	Location 27
4	Aisle 18	Location 5
5	Aisle 11	Location 42
6	Aisle 14	Location 37
7	Aisle 6	Location 10
8	Aisle 0	Location 3
9	Aisle 13	Location 2
10	Aisle 1	Location 18
11	Aisle 0	Location 24
12	Aisle 12	Location 32
13	Aisle 11	Location 29
14	Aisle 6	Location 26
15	Aisle 1	Location 7
16	Aisle 0	Location 40
17	Aisle 17	Location 42
Order 12	number of articles 13
0	Aisle 19	Location 35
1	Aisle 8	Location 8
2	Aisle 18	Location 5
3	Aisle 0	Location 32
4	Aisle 0	Location 17
5	Aisle 11	Location 16
6	Aisle 1	Location 38
7	Aisle 1	Location 43
8	Aisle 15	Location 4
9	Aisle 11	Location 28
10	Aisle 15	Location 29
11	Aisle 8	Location 9
12	Aisle 11	Location 36
Order 13	number of articles 12
0	Aisle 1	Location 2
1	Aisle 0	Location 27
2	Aisle 11	Location 36
3	Aisle 12	Location 1
4	Aisle 0	Location 0
5	Aisle 9	Location 7
6	Aisle 0	Location 41
7	Aisle 0	Location 12
8	Aisle 1	Location 14
9	Aisle 1	Location 15
10	Aisle 13	Location 6
11	Aisle 0	Location 39
Order 14	number of articles 8
0	Aisle 0	Location 3
1	Aisle 18	Location 17
2	Aisle 15	Location 6
3	Aisle 6	Location 34
4	Aisle 16	Location 26
5	Aisle 1	Location 34
6	Aisle 0	Location 11
7	Aisle 1	Location 40
Order 15	number of articles 23
0	Aisle 1	Location 41
1	Aisle 6	Location 15
2	Aisle 8	Location 6
3	Aisle 16	Location 5
4	Aisle 0	Location 20
5	Aisle 13	Location 36
6	Aisle 15	Location 19
7	Aisle 16	Location 37
8	Aisle 10	Location 2
9	Aisle 1	Location 5
10	Aisle 13	Location 9
11	Aisle 1	Location 22
12	Aisle 9	Location 9
13	Aisle 9	Location 5
14	Aisle 0	Location 39
15	Aisle 0	Location 28
16	Aisle 0	Location 4
17	Aisle 0	Location 16
18	Aisle 0	Location 33
19	Aisle 6	Location 1
20	Aisle 14	Location 18
21	Aisle 14	Location 19
22	Aisle 1	Location 15
Order 16	number of articles 8
0	Aisle 1	Location 36
1	Aisle 6	Location 34
2	Aisle 0	Location 19
3	Aisle 1	Location 24
4	Aisle 1	Location 42
5	Aisle 10	Location 16
6	Aisle 7	Location 12
7	Aisle 7	Location 43
Order 17	number of articles 8
0	Aisle 1	Location 36
1	Aisle 13	Location 13
2	Aisle 6	Location 11
3	Aisle 0	Location 8
4	Aisle 10	Location 8
5	Aisle 11	Location 25
6	Aisle 11	Location 11
7	Aisle 1	Location 9
Order 18	number of articles 18
0	Aisle 0	Location 31
1	Aisle 1	Location 2
2	Aisle 17	Location 23
3	Aisle 10	Location 26
4	Aisle 0	Location 13
5	Aisle 0	Location 19
6	Aisle 16	Location 32
7	Aisle 10	Location 36
8	Aisle 6	Location 24
9	Aisle 1	Location 24
10	Aisle 8	Location 24
11	Aisle 1	Location 27
12	Aisle 15	Location 20
13	Aisle 1	Location 16
14	Aisle 0	Location 8
15	Aisle 13	Location 5
16	Aisle 0	Location 0
17	Aisle 19	Location 20
Order 19	number of articles 14
0	Aisle 8	Location 20
1	Aisle 0	Location 5
2	Aisle 0	Location 28
3	Aisle 0	Location 33
4	Aisle 16	Location 25
5	Aisle 11	Location 37
6	Aisle 1	Location 27
7	Aisle 0	Location 41
8	Aisle 1	Location 2
9	Aisle 6	Location 29
10	Aisle 0	Location 38
11	Aisle 7	Location 38
12	Aisle 1	Location 8
13	Aisle 1	Location 17
Order 20	number of articles 17
0	Aisle 1	Location 18
1	Aisle 9	Location 15
2	Aisle 6	Location 3
3	Aisle 0	Location 29
4	Aisle 1	Location 12
5	Aisle 0	Location 30
6	Aisle 9	Location 9
7	Aisle 1	Location 36
8	Aisle 1	Location 42
9	Aisle 7	Location 34
10	Aisle 10	Location 30
11	Aisle 19	Location 18
12	Aisle 0	Location 13
13	Aisle 19	Location 8
14	Aisle 1	Location 3
15	Aisle 0	Location 32
16	Aisle 1	Location 41
Order 21	number of articles 17
0	Aisle 1	Location 21
1	Aisle 0	Location 37
2	Aisle 15	Location 6
3	Aisle 6	Location 20
4	Aisle 13	Location 27
5	Aisle 11	Location 5
6	Aisle 1	Location 3
7	Aisle 15	Location 14
8	Aisle 13	Location 1
9	Aisle 0	Location 14
10	Aisle 1	Location 18
11	Aisle 0	Location 25
12	Aisle 12	Location 20
13	Aisle 18	Location 4
14	Aisle 19	Location 3
15	Aisle 1	Location 14
16	Aisle 10	Location 33
Order 22	number of articles 11
0	Aisle 0	Location 13
1	Aisle 14	Location 11
2	Aisle 1	Location 21
3	Aisle 15	Location 25
4	Aisle 18	Location 17
5	Aisle 0	Location 41
6	Aisle 15	Location 5
7	Aisle 9	Location 35
8	Aisle 18	Location 11
9	Aisle 0	Location 16
10	Aisle 1	Location 2
Order 23	number of articles 17
0	Aisle 19	Location 31
1	Aisle 0	Location 30
2	Aisle 12	Location 18
3	Aisle 19	Location 17
4	Aisle 16	Location 16
5	Aisle 16	Location 18
6	Aisle 9	Location 30
7	Aisle 1	Location 21
8	Aisle 15	Location 33
9	Aisle 0	Location 5
10	Aisle 0	Location 24
11	Aisle 0	Location 15
12	Aisle 18	Location 8
13	Aisle 0	Location 14
14	Aisle 0	Location 0
15	Aisle 9	Location 34
16	Aisle 1	Location 29
Order 24	number of articles 16
0	Aisle 0	Location 34
1	Aisle 14	Location 14
2	Aisle 18	Location 6
3	Aisle 1	Location 12
4	Aisle 7	Location 6
5	Aisle 17	Location 32
