Order 0	number of articles 20
0	Aisle 0	Location 20
1	Aisle 8	Location 18
2	Aisle 0	Location 28
3	Aisle 1	Location 35
4	Aisle 15	Location 41
5	Aisle 9	Location 31
6	Aisle 1	Location 41
7	Aisle 7	Location 11
8	Aisle 16	Location 37
9	Aisle 12	Location 22
10	Aisle 12	Location 32
11	Aisle 11	Location 39
12	Aisle 15	Location 1
13	Aisle 0	Location 0
14	Aisle 6	Location 28
15	Aisle 0	Location 18
16	Aisle 6	Location 26
17	Aisle 1	Location 3
18	Aisle 7	Location 32
19	Aisle 12	Location 10
Order 1	number of articles 20
0	Aisle 18	Location 21
1	Aisle 0	Location 8
2	Aisle 0	Location 39
3	Aisle 13	Location 36
4	Aisle 12	Location 13
5	Aisle 1	Location 12
6	Aisle 11	Location 21
7	Aisle 1	Location 2
8	Aisle 9	Location 13
9	Aisle 1	Location 1
10	Aisle 1	Location 36
11	Aisle 8	Location 21
12	Aisle 1	Location 20
13	Aisle 0	Location 20
14	Aisle 19	Location 22
15	Aisle 16	Location 11
16	Aisle 15	Location 44
17	Aisle 6	Location 37
18	Aisle 17	Location 10
19	Aisle 7	Location 39
Order 2	number of articles 14
0	Aisle 0	Location 42
1	Aisle 10	Location 23
2	Aisle 18	Location 27
3	Aisle 0	Location 17
4	Aisle 1	Location 21
5	Aisle 0	Location 2
6	Aisle 18	Location 41
7	Aisle 14	Location 2
8	Aisle 18	Location 34
9	Aisle 0	Location 0
10	Aisle 1	Location 7
11	Aisle 11	Location 44
12	Aisle 1	Location 23
13	Aisle 0	Location 20
Order 3	number of articles 13
0	Aisle 18	Location 36
1	Aisle 1	Location 8
2	Aisle 1	Location 20
3	Aisle 12	Location 6
4	Aisle 0	Location 25
5	Aisle 12	Location 10
6	Aisle 11	Location 30
7	Aisle 12	Location 5
8	Aisle 19	Location 19
9	Aisle 0	Location 23
10	Aisle 0	Location 35
11	Aisle 12	Location 27
12	Aisle 12	Location 12
Order 4	number of articles 22
0	Aisle 19	Location 35
1	Aisle 15	Location 35
2	Aisle 1	Location 26
3	Aisle 1	Location 18
4	Aisle 1	Location 37
5	Aisle 19	Location 30
6	Aisle 18	Location 28
7	Aisle 1	Location 11
8	Aisle 0	Location 23
9	Aisle 0	Location 32
10	Aisle 1	Location 21
11	Aisle 1	Location 30
12	Aisle 1	Location 42
13	Aisle 1	Location 4
14	Aisle 1	Location 40
15	Aisle 19	Location 8
16	Aisle 1	Location 39
17	Aisle 1	Location 5
18	Aisle 7	Location 3
19	Aisle 12	Location 5
20	Aisle 1	Location 31
21	Aisle 12	Location 31
