Order 0	number of articles 18
0	Aisle 0	Location 17
1	Aisle 16	Location 7
2	Aisle 16	Location 30
3	Aisle 1	Location 42
4	Aisle 0	Location 19
5	Aisle 16	Location 26
6	Aisle 13	Location 16
7	Aisle 12	Location 12
8	Aisle 16	Location 23
9	Aisle 0	Location 33
10	Aisle 7	Location 12
11	Aisle 1	Location 30
12	Aisle 9	Location 3
13	Aisle 0	Location 0
14	Aisle 7	Location 25
15	Aisle 12	Location 41
16	Aisle 19	Location 34
17	Aisle 10	Location 4
Order 1	number of articles 5
0	Aisle 7	Location 6
1	Aisle 16	Location 28
2	Aisle 1	Location 36
3	Aisle 16	Location 17
4	Aisle 19	Location 1
Order 2	number of articles 19
0	Aisle 13	Location 27
1	Aisle 1	Location 14
2	Aisle 0	Location 4
3	Aisle 0	Location 36
4	Aisle 17	Location 18
5	Aisle 17	Location 27
6	Aisle 7	Location 27
7	Aisle 1	Location 28
8	Aisle 0	Location 21
9	Aisle 1	Location 5
10	Aisle 8	Location 21
11	Aisle 16	Location 32
12	Aisle 1	Location 44
13	Aisle 1	Location 20
14	Aisle 1	Location 42
15	Aisle 0	Location 3
16	Aisle 1	Location 1
17	Aisle 0	Location 39
18	Aisle 0	Location 42
Order 3	number of articles 8
0	Aisle 0	Location 33
1	Aisle 0	Location 34
2	Aisle 11	Location 33
3	Aisle 1	Location 36
4	Aisle 0	Location 3
5	Aisle 17	Location 39
6	Aisle 0	Location 25
7	Aisle 1	Location 33
Order 4	number of articles 9
0	Aisle 11	Location 39
1	Aisle 15	Location 33
2	Aisle 10	Location 15
3	Aisle 1	Location 24
4	Aisle 0	Location 0
5	Aisle 0	Location 11
6	Aisle 1	Location 40
7	Aisle 10	Location 42
8	Aisle 0	Location 40
Order 5	number of articles 16
0	Aisle 12	Location 30
1	Aisle 7	Location 5
2	Aisle 17	Location 28
3	Aisle 6	Location 9
4	Aisle 13	Location 24
5	Aisle 0	Location 43
6	Aisle 9	Location 21
7	Aisle 10	Location 42
8	Aisle 17	Location 15
9	Aisle 0	Location 3
10	Aisle 1	Location 14
11	Aisle 0	Location 8
12	Aisle 19	Location 25
13	Aisle 0	Location 23
14	Aisle 10	Location 29
15	Aisle 8	Location 24
Order 6	number of articles 19
0	Aisle 0	Location 27
1	Aisle 17	Location 23
2	Aisle 7	Location 42
3	Aisle 19	Location 23
4	Aisle 1	Location 16
5	Aisle 0	Location 17
6	Aisle 1	Location 13
7	Aisle 14	Location 17
8	Aisle 0	Location 38
9	Aisle 7	Location 19
10	Aisle 13	Location 32
11	Aisle 7	Location 13
12	Aisle 18	Location 2
13	Aisle 1	Location 22
14	Aisle 0	Location 22
15	Aisle 13	Location 40
16	Aisle 13	Location 41
17	Aisle 0	Location 34
18	Aisle 1	Location 40
Order 7	number of articles 6
0	Aisle 1	Location 6
1	Aisle 1	Location 22
2	Aisle 9	Location 21
3	Aisle 0	Location 36
4	Aisle 7	Location 21
5	Aisle 0	Location 8
Order 8	number of articles 23
0	Aisle 10	Location 11
1	Aisle 0	Location 4
2	Aisle 13	Location 18
3	Aisle 6	Location 35
4	Aisle 8	Location 9
5	Aisle 19	Location 13
6	Aisle 16	Location 38
7	Aisle 0	Location 7
8	Aisle 6	Location 7
9	Aisle 6	Location 34
10	Aisle 6	Location 40
11	Aisle 10	Location 32
12	Aisle 16	Location 29
13	Aisle 14	Location 41
14	Aisle 8	Location 4
15	Aisle 10	Location 18
16	Aisle 18	Location 24
17	Aisle 0	Location 29
18	Aisle 1	Location 9
19	Aisle 0	Location 24
20	Aisle 16	Location 14
21	Aisle 0	Location 32
22	Aisle 15	Location 44
Order 9	number of articles 13
0	Aisle 16	Location 27
1	Aisle 0	Location 17
2	Aisle 14	Location 8
3	Aisle 0	Location 43
4	Aisle 0	Location 16
5	Aisle 1	Location 5
6	Aisle 0	Location 26
7	Aisle 7	Location 3
8	Aisle 16	Location 5
9	Aisle 7	Location 35
10	Aisle 12	Location 18
11	Aisle 8	Location 27
12	Aisle 0	Location 30
Order 10	number of articles 23
0	Aisle 1	Location 4
1	Aisle 1	Location 28
2	Aisle 19	Location 22
3	Aisle 0	Location 21
4	Aisle 1	Location 7
5	Aisle 15	Location 22
6	Aisle 0	Location 29
7	Aisle 11	Location 41
8	Aisle 1	Location 30
9	Aisle 9	Location 32
10	Aisle 9	Location 13
11	Aisle 1	Location 40
12	Aisle 0	Location 36
13	Aisle 0	Location 5
14	Aisle 17	Location 27
15	Aisle 16	Location 38
16	Aisle 18	Location 40
17	Aisle 0	Location 9
18	Aisle 17	Location 42
19	Aisle 7	Location 1
20	Aisle 19	Location 34
21	Aisle 0	Location 44
22	Aisle 0	Location 3
Order 11	number of articles 6
0	Aisle 11	Location 29
1	Aisle 1	Location 44
2	Aisle 17	Location 41
3	Aisle 15	Location 32
4	Aisle 10	Location 20
5	Aisle 0	Location 34
Order 12	number of articles 14
0	Aisle 1	Location 44
1	Aisle 1	Location 39
2	Aisle 0	Location 24
3	Aisle 1	Location 9
4	Aisle 13	Location 7
5	Aisle 19	Location 3
6	Aisle 1	Location 28
7	Aisle 18	Location 5
8	Aisle 1	Location 3
9	Aisle 17	Location 4
10	Aisle 12	Location 18
11	Aisle 15	Location 1
12	Aisle 0	Location 25
13	Aisle 0	Location 32
Order 13	number of articles 17
0	Aisle 6	Location 4
1	Aisle 6	Location 32
2	Aisle 1	Location 19
3	Aisle 17	Location 9
4	Aisle 0	Location 17
5	Aisle 0	Location 31
6	Aisle 12	Location 14
7	Aisle 1	Location 39
8	Aisle 0	Location 13
9	Aisle 0	Location 25
10	Aisle 7	Location 17
11	Aisle 0	Location 38
12	Aisle 1	Location 8
13	Aisle 1	Location 5
14	Aisle 1	Location 24
15	Aisle 1	Location 28
16	Aisle 1	Location 42
Order 14	number of articles 19
0	Aisle 8	Location 20
1	Aisle 19	Location 24
2	Aisle 0	Location 38
3	Aisle 6	Location 44
4	Aisle 17	Location 20
5	Aisle 19	Location 5
6	Aisle 6	Location 21
7	Aisle 18	Location 3
8	Aisle 12	Location 21
9	Aisle 0	Location 1
10	Aisle 0	Location 19
11	Aisle 0	Location 4
12	Aisle 1	Location 44
13	Aisle 9	Location 13
14	Aisle 0	Location 5
15	Aisle 0	Location 23
16	Aisle 0	Location 26
17	Aisle 16	Location 44
18	Aisle 10	Location 3
Order 15	number of articles 9
0	Aisle 1	Location 39
1	Aisle 15	Location 8
2	Aisle 16	Location 32
3	Aisle 14	Location 44
4	Aisle 16	Location 3
5	Aisle 0	Location 8
6	Aisle 0	Location 12
7	Aisle 10	Location 29
8	Aisle 8	Location 24
Order 16	number of articles 6
0	Aisle 15	Location 41
1	Aisle 14	Location 18
2	Aisle 8	Location 4
3	Aisle 1	Location 1
4	Aisle 0	Location 44
5	Aisle 1	Location 7
Order 17	number of articles 20
0	Aisle 16	Location 17
1	Aisle 18	Location 24
2	Aisle 11	Location 1
3	Aisle 14	Location 30
4	Aisle 0	Location 34
5	Aisle 15	Location 38
6	Aisle 1	Location 14
7	Aisle 1	Location 33
8	Aisle 13	Location 24
9	Aisle 16	Location 43
10	Aisle 1	Location 43
11	Aisle 1	Location 20
12	Aisle 19	Location 12
13	Aisle 0	Location 2
14	Aisle 11	Location 32
15	Aisle 0	Location 17
16	Aisle 17	Location 21
17	Aisle 0	Location 40
18	Aisle 1	Location 41
19	Aisle 19	Location 14
Order 18	number of articles 11
0	Aisle 0	Location 32
1	Aisle 18	Location 9
2	Aisle 15	Location 23
3	Aisle 1	Location 29
4	Aisle 6	Location 5
5	Aisle 12	Location 28
6	Aisle 0	Location 30
7	Aisle 0	Location 7
8	Aisle 0	Location 4
9	Aisle 6	Location 24
10	Aisle 10	Location 2
Order 19	number of articles 19
0	Aisle 1	Location 12
1	Aisle 1	Location 25
2	Aisle 11	Location 31
3	Aisle 14	Location 35
4	Aisle 1	Location 27
5	Aisle 11	Location 43
6	Aisle 1	Location 5
7	Aisle 1	Location 42
8	Aisle 15	Location 33
9	Aisle 12	Location 3
10	Aisle 19	Location 27
11	Aisle 9	Location 28
12	Aisle 0	Location 9
13	Aisle 10	Location 23
14	Aisle 15	Location 29
15	Aisle 1	Location 28
16	Aisle 1	Location 23
17	Aisle 12	Location 9
18	Aisle 19	Location 5
Order 20	number of articles 21
0	Aisle 1	Location 1
1	Aisle 19	Location 43
2	Aisle 0	Location 28
3	Aisle 15	Location 1
4	Aisle 8	Location 42
5	Aisle 0	Location 13
6	Aisle 1	Location 8
7	Aisle 10	Location 8
8	Aisle 16	Location 25
9	Aisle 1	Location 41
10	Aisle 12	Location 1
11	Aisle 1	Location 25
12	Aisle 1	Location 43
13	Aisle 1	Location 2
14	Aisle 13	Location 1
15	Aisle 10	Location 28
16	Aisle 1	Location 3
17	Aisle 0	Location 41
18	Aisle 0	Location 12
19	Aisle 14	Location 30
20	Aisle 0	Location 30
Order 21	number of articles 20
0	Aisle 0	Location 29
1	Aisle 17	Location 0
2	Aisle 19	Location 23
3	Aisle 1	Location 20
4	Aisle 18	Location 32
5	Aisle 7	Location 19
6	Aisle 12	Location 4
7	Aisle 17	Location 36
8	Aisle 0	Location 43
9	Aisle 1	Location 34
10	Aisle 9	Location 6
11	Aisle 18	Location 44
12	Aisle 0	Location 19
13	Aisle 8	Location 13
14	Aisle 6	Location 23
15	Aisle 14	Location 3
16	Aisle 1	Location 14
17	Aisle 0	Location 41
18	Aisle 18	Location 17
19	Aisle 16	Location 36
Order 22	number of articles 14
0	Aisle 7	Location 30
1	Aisle 1	Location 14
2	Aisle 1	Location 3
3	Aisle 1	Location 31
4	Aisle 18	Location 21
5	Aisle 16	Location 38
6	Aisle 8	Location 15
7	Aisle 0	Location 9
8	Aisle 18	Location 10
9	Aisle 0	Location 7
10	Aisle 0	Location 27
11	Aisle 14	Location 11
12	Aisle 6	Location 39
13	Aisle 13	Location 17
Order 23	number of articles 24
0	Aisle 1	Location 34
1	Aisle 8	Location 26
2	Aisle 1	Location 4
3	Aisle 18	Location 11
4	Aisle 0	Location 25
5	Aisle 15	Location 25
6	Aisle 1	Location 14
7	Aisle 17	Location 12
8	Aisle 8	Location 23
9	Aisle 0	Location 19
10	Aisle 1	Location 23
11	Aisle 1	Location 8
12	Aisle 16	Location 5
13	Aisle 1	Location 41
14	Aisle 1	Location 13
15	Aisle 6	Location 2
16	Aisle 1	Location 1
17	Aisle 1	Location 16
18	Aisle 0	Location 15
19	Aisle 15	Location 14
20	Aisle 1	Location 42
21	Aisle 19	Location 35
22	Aisle 12	Location 32
23	Aisle 1	Location 27
Order 24	number of articles 19
0	Aisle 1	Location 4
1	Aisle 17	Location 1
2	Aisle 17	Location 11
3	Aisle 1	Location 9
4	Aisle 10	Location 32
5	Aisle 1	Location 6
6	Aisle 1	Location 2
7	Aisle 0	Location 42
8	Aisle 0	Location 44
9	Aisle 0	Location 3
10	Aisle 1	Location 24
11	Aisle 0	Location 2
12	Aisle 12	Location 11
13	Aisle 0	Location 4
14	Aisle 1	Location 23
15	Aisle 0	Location 6
16	Aisle 0	Location 17
17	Aisle 0	Location 20
18	Aisle 0	Location 12
Order 25	number of articles 18
0	Aisle 18	Location 21
1	Aisle 9	Location 12
2	Aisle 0	Location 30
3	Aisle 17	Location 26
4	Aisle 1	Location 29
5	Aisle 17	Location 37
6	Aisle 0	Location 39
7	Aisle 0	Location 4
8	Aisle 1	Location 30
9	Aisle 7	Location 26
10	Aisle 14	Location 24
11	Aisle 0	Location 6
12	Aisle 18	Location 39
13	Aisle 0	Location 27
14	Aisle 16	Location 29
15	Aisle 7	Location 39
16	Aisle 0	Location 38
17	Aisle 0	Location 10
Order 26	number of articles 11
0	Aisle 0	Location 13
1	Aisle 0	Location 38
2	Aisle 7	Location 31
3	Aisle 11	Location 23
4	Aisle 11	Location 4
5	Aisle 10	Location 32
6	Aisle 19	Location 31
7	Aisle 1	Location 34
8	Aisle 1	Location 4
9	Aisle 1	Location 2
10	Aisle 19	Location 4
Order 27	number of articles 12
0	Aisle 12	Location 40
1	Aisle 1	Location 26
2	Aisle 0	Location 42
3	Aisle 1	Location 28
4	Aisle 1	Location 0
5	Aisle 1	Location 23
6	Aisle 1	Location 40
7	Aisle 0	Location 39
8	Aisle 0	Location 8
9	Aisle 8	Location 18
10	Aisle 0	Location 19
11	Aisle 6	Location 25
Order 28	number of articles 20
0	Aisle 19	Location 3
1	Aisle 1	Location 40
2	Aisle 9	Location 43
3	Aisle 1	Location 32
4	Aisle 0	Location 27
5	Aisle 1	Location 13
6	Aisle 17	Location 2
7	Aisle 15	Location 10
8	Aisle 14	Location 28
9	Aisle 19	Location 20
10	Aisle 1	Location 31
11	Aisle 0	Location 12
12	Aisle 1	Location 9
13	Aisle 1	Location 34
14	Aisle 17	Location 41
15	Aisle 0	Location 26
16	Aisle 1	Location 27
17	Aisle 16	Location 26
18	Aisle 0	Location 28
19	Aisle 1	Location 14
Order 29	number of articles 9
0	Aisle 16	Location 44
1	Aisle 1	Location 5
2	Aisle 7	Location 44
3	Aisle 0	Location 18
4	Aisle 17	Location 43
5	Aisle 1	Location 18
6	Aisle 15	Location 18
7	Aisle 1	Location 31
8	Aisle 1	Location 20
