Order 0	number of articles 16
0	Aisle 16	Location 11
1	Aisle 15	Location 12
2	Aisle 17	Location 16
3	Aisle 6	Location 19
4	Aisle 19	Location 33
5	Aisle 11	Location 28
6	Aisle 11	Location 15
7	Aisle 0	Location 27
8	Aisle 16	Location 24
9	Aisle 16	Location 22
10	Aisle 1	Location 27
11	Aisle 16	Location 18
12	Aisle 7	Location 26
13	Aisle 1	Location 8
14	Aisle 0	Location 18
15	Aisle 9	Location 41
Order 1	number of articles 22
0	Aisle 1	Location 21
1	Aisle 17	Location 37
2	Aisle 6	Location 2
3	Aisle 14	Location 29
4	Aisle 0	Location 17
5	Aisle 0	Location 38
6	Aisle 1	Location 40
7	Aisle 7	Location 26
8	Aisle 0	Location 23
9	Aisle 1	Location 26
10	Aisle 0	Location 14
11	Aisle 14	Location 20
12	Aisle 0	Location 1
13	Aisle 19	Location 10
14	Aisle 9	Location 31
15	Aisle 1	Location 15
16	Aisle 17	Location 7
17	Aisle 0	Location 4
18	Aisle 1	Location 24
19	Aisle 0	Location 33
20	Aisle 15	Location 14
21	Aisle 12	Location 27
Order 2	number of articles 21
0	Aisle 1	Location 32
1	Aisle 1	Location 42
2	Aisle 0	Location 33
3	Aisle 0	Location 17
4	Aisle 8	Location 15
5	Aisle 10	Location 28
6	Aisle 1	Location 12
7	Aisle 1	Location 20
8	Aisle 0	Location 12
9	Aisle 1	Location 31
10	Aisle 17	Location 29
11	Aisle 17	Location 43
12	Aisle 18	Location 38
13	Aisle 1	Location 36
14	Aisle 14	Location 13
15	Aisle 0	Location 23
16	Aisle 0	Location 10
17	Aisle 15	Location 38
18	Aisle 12	Location 27
19	Aisle 19	Location 28
20	Aisle 15	Location 0
Order 3	number of articles 7
0	Aisle 0	Location 29
1	Aisle 1	Location 29
2	Aisle 12	Location 35
3	Aisle 19	Location 23
4	Aisle 7	Location 18
5	Aisle 1	Location 42
6	Aisle 12	Location 26
Order 4	number of articles 21
0	Aisle 0	Location 26
1	Aisle 1	Location 37
2	Aisle 7	Location 40
3	Aisle 18	Location 3
4	Aisle 1	Location 4
5	Aisle 15	Location 16
6	Aisle 16	Location 10
7	Aisle 16	Location 12
8	Aisle 0	Location 30
9	Aisle 0	Location 1
10	Aisle 12	Location 21
11	Aisle 0	Location 5
12	Aisle 18	Location 19
13	Aisle 10	Location 15
14	Aisle 1	Location 9
15	Aisle 14	Location 31
16	Aisle 12	Location 1
17	Aisle 13	Location 7
18	Aisle 19	Location 20
19	Aisle 14	Location 6
20	Aisle 6	Location 1
Order 5	number of articles 15
0	Aisle 0	Location 11
1	Aisle 0	Location 7
2	Aisle 0	Location 33
3	Aisle 1	Location 22
4	Aisle 1	Location 14
5	Aisle 0	Location 22
6	Aisle 1	Location 40
7	Aisle 7	Location 16
8	Aisle 18	Location 10
9	Aisle 1	Location 34
10	Aisle 8	Location 31
11	Aisle 19	Location 15
12	Aisle 18	Location 33
13	Aisle 19	Location 27
