Order 0	number of articles 16
0	Aisle 12	Location 6
1	Aisle 17	Location 1
2	Aisle 1	Location 23
3	Aisle 14	Location 34
4	Aisle 11	Location 15
5	Aisle 8	Location 5
6	Aisle 1	Location 31
7	Aisle 1	Location 40
8	Aisle 0	Location 22
9	Aisle 15	Location 1
10	Aisle 0	Location 19
11	Aisle 12	Location 11
12	Aisle 15	Location 43
13	Aisle 1	Location 14
14	Aisle 1	Location 43
15	Aisle 19	Location 9
Order 1	number of articles 23
0	Aisle 0	Location 33
1	Aisle 0	Location 2
2	Aisle 18	Location 8
3	Aisle 12	Location 18
4	Aisle 1	Location 26
5	Aisle 14	Location 13
6	Aisle 1	Location 19
7	Aisle 13	Location 34
8	Aisle 6	Location 33
9	Aisle 16	Location 40
10	Aisle 15	Location 42
11	Aisle 8	Location 16
12	Aisle 0	Location 11
13	Aisle 10	Location 3
14	Aisle 0	Location 43
15	Aisle 16	Location 23
16	Aisle 19	Location 23
17	Aisle 1	Location 2
18	Aisle 1	Location 16
19	Aisle 17	Location 40
20	Aisle 0	Location 9
21	Aisle 16	Location 6
22	Aisle 1	Location 23
Order 2	number of articles 17
0	Aisle 0	Location 37
1	Aisle 19	Location 4
2	Aisle 0	Location 4
3	Aisle 0	Location 19
4	Aisle 1	Location 26
5	Aisle 12	Location 8
6	Aisle 10	Location 25
7	Aisle 1	Location 4
8	Aisle 18	Location 5
9	Aisle 1	Location 17
10	Aisle 10	Location 29
11	Aisle 11	Location 32
12	Aisle 1	Location 25
13	Aisle 12	Location 5
14	Aisle 12	Location 29
15	Aisle 14	Location 24
16	Aisle 0	Location 30
Order 3	number of articles 14
0	Aisle 6	Location 26
1	Aisle 12	Location 38
2	Aisle 15	Location 37
3	Aisle 17	Location 43
4	Aisle 1	Location 3
5	Aisle 0	Location 7
6	Aisle 0	Location 14
7	Aisle 6	Location 3
8	Aisle 0	Location 26
9	Aisle 0	Location 36
10	Aisle 1	Location 43
11	Aisle 0	Location 6
12	Aisle 18	Location 35
13	Aisle 12	Location 10
Order 4	number of articles 11
0	Aisle 0	Location 12
1	Aisle 1	Location 43
2	Aisle 13	Location 24
3	Aisle 6	Location 39
4	Aisle 11	Location 15
5	Aisle 9	Location 29
6	Aisle 1	Location 32
7	Aisle 12	Location 27
8	Aisle 8	Location 44
9	Aisle 0	Location 28
10	Aisle 0	Location 25
Order 5	number of articles 13
0	Aisle 0	Location 41
1	Aisle 16	Location 37
2	Aisle 0	Location 8
3	Aisle 15	Location 17
4	Aisle 14	Location 32
5	Aisle 1	Location 21
6	Aisle 16	Location 36
7	Aisle 0	Location 0
8	Aisle 0	Location 40
9	Aisle 15	Location 13
10	Aisle 0	Location 11
11	Aisle 1	Location 8
12	Aisle 1	Location 13
Order 6	number of articles 5
0	Aisle 1	Location 13
1	Aisle 10	Location 11
2	Aisle 11	Location 37
3	Aisle 1	Location 0
4	Aisle 0	Location 33
Order 7	number of articles 15
0	Aisle 0	Location 31
1	Aisle 17	Location 3
2	Aisle 1	Location 11
3	Aisle 1	Location 16
4	Aisle 11	Location 12
5	Aisle 1	Location 20
6	Aisle 1	Location 1
7	Aisle 0	Location 4
8	Aisle 0	Location 14
9	Aisle 1	Location 19
