Order 0	number of articles 7
0	Aisle 19	Location 15
1	Aisle 17	Location 20
2	Aisle 8	Location 35
3	Aisle 10	Location 23
4	Aisle 17	Location 1
5	Aisle 8	Location 17
6	Aisle 1	Location 41
Order 1	number of articles 13
0	Aisle 1	Location 12
1	Aisle 0	Location 7
2	Aisle 11	Location 21
3	Aisle 12	Location 18
4	Aisle 13	Location 8
5	Aisle 13	Location 10
6	Aisle 1	Location 30
7	Aisle 11	Location 39
8	Aisle 0	Location 37
9	Aisle 1	Location 16
10	Aisle 1	Location 41
11	Aisle 18	Location 20
12	Aisle 1	Location 10
Order 2	number of articles 7
0	Aisle 1	Location 11
1	Aisle 18	Location 6
2	Aisle 1	Location 16
3	Aisle 1	Location 3
4	Aisle 10	Location 40
5	Aisle 15	Location 17
6	Aisle 10	Location 28
Order 3	number of articles 18
0	Aisle 0	Location 32
1	Aisle 6	Location 37
2	Aisle 0	Location 18
3	Aisle 16	Location 31
4	Aisle 9	Location 35
5	Aisle 16	Location 10
6	Aisle 17	Location 30
7	Aisle 1	Location 39
8	Aisle 14	Location 43
9	Aisle 18	Location 33
10	Aisle 11	Location 21
11	Aisle 1	Location 10
12	Aisle 1	Location 44
13	Aisle 9	Location 21
14	Aisle 1	Location 29
15	Aisle 19	Location 42
16	Aisle 14	Location 16
17	Aisle 17	Location 16
Order 4	number of articles 14
0	Aisle 16	Location 2
1	Aisle 1	Location 38
2	Aisle 13	Location 5
3	Aisle 1	Location 40
4	Aisle 7	Location 30
5	Aisle 0	Location 19
6	Aisle 0	Location 25
7	Aisle 0	Location 1
8	Aisle 0	Location 4
9	Aisle 0	Location 33
10	Aisle 19	Location 36
11	Aisle 10	Location 0
12	Aisle 0	Location 41
13	Aisle 0	Location 43
Order 5	number of articles 4
0	Aisle 16	Location 30
1	Aisle 0	Location 39
2	Aisle 1	Location 4
3	Aisle 0	Location 28
Order 6	number of articles 16
0	Aisle 1	Location 22
1	Aisle 12	Location 37
2	Aisle 0	Location 18
3	Aisle 11	Location 1
4	Aisle 19	Location 21
5	Aisle 0	Location 31
6	Aisle 1	Location 19
7	Aisle 0	Location 26
8	Aisle 1	Location 36
9	Aisle 0	Location 17
10	Aisle 1	Location 33
11	Aisle 1	Location 17
12	Aisle 0	Location 15
13	Aisle 1	Location 27
14	Aisle 1	Location 4
15	Aisle 6	Location 3
Order 7	number of articles 5
0	Aisle 12	Location 1
1	Aisle 1	Location 1
2	Aisle 9	Location 12
3	Aisle 8	Location 6
4	Aisle 15	Location 29
Order 8	number of articles 23
0	Aisle 0	Location 25
1	Aisle 9	Location 25
2	Aisle 14	Location 30
3	Aisle 0	Location 5
4	Aisle 0	Location 1
5	Aisle 0	Location 24
6	Aisle 17	Location 40
7	Aisle 12	Location 3
8	Aisle 1	Location 16
9	Aisle 0	Location 32
10	Aisle 17	Location 24
11	Aisle 1	Location 30
12	Aisle 16	Location 25
13	Aisle 1	Location 40
14	Aisle 9	Location 0
15	Aisle 6	Location 17
16	Aisle 1	Location 39
17	Aisle 9	Location 10
18	Aisle 17	Location 18
19	Aisle 16	Location 38
20	Aisle 0	Location 11
21	Aisle 7	Location 24
22	Aisle 14	Location 42
Order 9	number of articles 13
0	Aisle 1	Location 32
1	Aisle 12	Location 0
2	Aisle 17	Location 11
3	Aisle 13	Location 35
4	Aisle 8	Location 30
5	Aisle 8	Location 20
6	Aisle 1	Location 12
7	Aisle 1	Location 36
8	Aisle 1	Location 13
9	Aisle 10	Location 6
10	Aisle 1	Location 30
11	Aisle 0	Location 32
12	Aisle 10	Location 35
Order 10	number of articles 23
0	Aisle 1	Location 21
1	Aisle 0	Location 21
2	Aisle 1	Location 4
3	Aisle 11	Location 1
4	Aisle 13	Location 1
5	Aisle 7	Location 17
6	Aisle 0	Location 4
7	Aisle 1	Location 31
8	Aisle 1	Location 6
9	Aisle 0	Location 11
10	Aisle 0	Location 31
11	Aisle 1	Location 26
12	Aisle 1	Location 3
13	Aisle 1	Location 32
14	Aisle 19	Location 10
15	Aisle 0	Location 1
16	Aisle 0	Location 40
17	Aisle 18	Location 6
18	Aisle 1	Location 5
19	Aisle 16	Location 22
20	Aisle 16	Location 6
21	Aisle 6	Location 18
22	Aisle 1	Location 39
Order 11	number of articles 15
0	Aisle 0	Location 20
1	Aisle 19	Location 38
2	Aisle 16	Location 22
3	Aisle 1	Location 0
4	Aisle 17	Location 12
5	Aisle 0	Location 3
6	Aisle 17	Location 21
7	Aisle 15	Location 15
8	Aisle 1	Location 2
9	Aisle 8	Location 16
10	Aisle 1	Location 12
11	Aisle 9	Location 26
12	Aisle 8	Location 25
13	Aisle 12	Location 3
14	Aisle 16	Location 12
Order 12	number of articles 21
0	Aisle 1	Location 24
1	Aisle 15	Location 0
2	Aisle 1	Location 29
3	Aisle 11	Location 5
4	Aisle 19	Location 6
5	Aisle 0	Location 42
6	Aisle 0	Location 25
7	Aisle 0	Location 41
8	Aisle 1	Location 9
9	Aisle 1	Location 2
10	Aisle 18	Location 37
11	Aisle 1	Location 7
12	Aisle 1	Location 28
13	Aisle 1	Location 6
14	Aisle 0	Location 0
15	Aisle 0	Location 19
16	Aisle 11	Location 10
17	Aisle 7	Location 44
18	Aisle 7	Location 23
19	Aisle 1	Location 42
20	Aisle 1	Location 33
Order 13	number of articles 17
0	Aisle 1	Location 13
1	Aisle 0	Location 27
2	Aisle 0	Location 24
3	Aisle 10	Location 33
4	Aisle 17	Location 14
5	Aisle 11	Location 23
6	Aisle 9	Location 29
7	Aisle 1	Location 23
8	Aisle 1	Location 24
9	Aisle 0	Location 20
10	Aisle 0	Location 8
11	Aisle 19	Location 43
12	Aisle 6	Location 38
13	Aisle 0	Location 23
14	Aisle 16	Location 24
15	Aisle 1	Location 6
16	Aisle 1	Location 32
Order 14	number of articles 16
0	Aisle 14	Location 22
1	Aisle 1	Location 10
2	Aisle 0	Location 11
3	Aisle 1	Location 21
4	Aisle 1	Location 13
5	Aisle 7	Location 30
6	Aisle 0	Location 18
7	Aisle 0	Location 20
8	Aisle 0	Location 22
9	Aisle 16	Location 1
10	Aisle 10	Location 22
11	Aisle 10	Location 15
12	Aisle 15	Location 12
13	Aisle 1	Location 19
14	Aisle 15	Location 41
15	Aisle 11	Location 13
Order 15	number of articles 21
0	Aisle 9	Location 34
1	Aisle 19	Location 34
2	Aisle 1	Location 41
3	Aisle 0	Location 10
4	Aisle 8	Location 34
5	Aisle 0	Location 33
6	Aisle 6	Location 34
7	Aisle 1	Location 3
8	Aisle 0	Location 42
9	Aisle 0	Location 41
10	Aisle 18	Location 1
11	Aisle 11	Location 6
12	Aisle 6	Location 19
13	Aisle 10	Location 28
14	Aisle 1	Location 19
15	Aisle 0	Location 43
