Order 0	number of articles 16
0	Aisle 1	Location 34
1	Aisle 1	Location 3
2	Aisle 17	Location 3
3	Aisle 9	Location 32
4	Aisle 0	Location 6
5	Aisle 14	Location 10
6	Aisle 1	Location 5
7	Aisle 1	Location 40
8	Aisle 1	Location 2
9	Aisle 10	Location 5
10	Aisle 15	Location 15
11	Aisle 6	Location 38
12	Aisle 7	Location 31
13	Aisle 12	Location 40
14	Aisle 0	Location 29
15	Aisle 0	Location 25
Order 1	number of articles 22
0	Aisle 1	Location 23
1	Aisle 1	Location 43
2	Aisle 1	Location 8
3	Aisle 11	Location 28
4	Aisle 0	Location 19
5	Aisle 1	Location 33
6	Aisle 14	Location 32
7	Aisle 1	Location 30
8	Aisle 6	Location 28
9	Aisle 0	Location 32
10	Aisle 13	Location 2
11	Aisle 13	Location 19
12	Aisle 0	Location 33
13	Aisle 0	Location 2
14	Aisle 0	Location 3
15	Aisle 0	Location 11
16	Aisle 10	Location 17
17	Aisle 0	Location 23
18	Aisle 10	Location 11
19	Aisle 19	Location 36
20	Aisle 13	Location 26
21	Aisle 10	Location 6
Order 2	number of articles 21
0	Aisle 1	Location 7
1	Aisle 14	Location 2
2	Aisle 6	Location 1
3	Aisle 0	Location 7
4	Aisle 0	Location 23
5	Aisle 1	Location 23
6	Aisle 1	Location 37
7	Aisle 1	Location 31
8	Aisle 0	Location 27
9	Aisle 9	Location 5
10	Aisle 1	Location 22
11	Aisle 10	Location 25
12	Aisle 10	Location 43
13	Aisle 0	Location 28
14	Aisle 1	Location 38
15	Aisle 1	Location 11
16	Aisle 0	Location 2
17	Aisle 0	Location 1
18	Aisle 19	Location 40
19	Aisle 1	Location 13
20	Aisle 0	Location 0
Order 3	number of articles 14
0	Aisle 0	Location 14
1	Aisle 1	Location 33
2	Aisle 1	Location 30
3	Aisle 12	Location 11
4	Aisle 0	Location 2
5	Aisle 15	Location 37
6	Aisle 10	Location 0
7	Aisle 0	Location 6
8	Aisle 15	Location 18
9	Aisle 0	Location 17
10	Aisle 14	Location 32
11	Aisle 1	Location 35
12	Aisle 0	Location 23
13	Aisle 1	Location 21
Order 4	number of articles 14
