Order 0	number of articles 19
0	Aisle 17	Location 31
1	Aisle 1	Location 43
2	Aisle 6	Location 26
3	Aisle 7	Location 13
4	Aisle 14	Location 27
5	Aisle 1	Location 44
6	Aisle 10	Location 2
7	Aisle 7	Location 7
8	Aisle 0	Location 40
9	Aisle 1	Location 35
10	Aisle 0	Location 30
11	Aisle 0	Location 2
12	Aisle 1	Location 41
13	Aisle 18	Location 18
14	Aisle 6	Location 36
15	Aisle 15	Location 39
16	Aisle 1	Location 8
17	Aisle 10	Location 34
18	Aisle 8	Location 44
Order 1	number of articles 19
0	Aisle 0	Location 19
1	Aisle 1	Location 1
2	Aisle 1	Location 44
3	Aisle 8	Location 1
4	Aisle 9	Location 14
5	Aisle 6	Location 43
6	Aisle 1	Location 42
7	Aisle 17	Location 29
8	Aisle 10	Location 44
9	Aisle 10	Location 37
10	Aisle 1	Location 35
11	Aisle 1	Location 18
12	Aisle 1	Location 21
13	Aisle 15	Location 31
14	Aisle 1	Location 37
15	Aisle 7	Location 3
16	Aisle 18	Location 23
17	Aisle 1	Location 26
18	Aisle 8	Location 12
Order 2	number of articles 13
0	Aisle 0	Location 36
1	Aisle 1	Location 4
2	Aisle 18	Location 11
3	Aisle 0	Location 7
4	Aisle 0	Location 23
5	Aisle 0	Location 20
6	Aisle 10	Location 29
7	Aisle 14	Location 37
8	Aisle 1	Location 15
9	Aisle 12	Location 35
10	Aisle 0	Location 38
11	Aisle 19	Location 41
12	Aisle 1	Location 5
Order 3	number of articles 15
0	Aisle 1	Location 42
1	Aisle 1	Location 6
2	Aisle 1	Location 30
3	Aisle 0	Location 30
4	Aisle 6	Location 11
5	Aisle 15	Location 14
6	Aisle 8	Location 38
7	Aisle 18	Location 10
8	Aisle 0	Location 6
9	Aisle 17	Location 22
10	Aisle 0	Location 25
11	Aisle 15	Location 38
12	Aisle 13	Location 35
13	Aisle 8	Location 34
14	Aisle 8	Location 20
Order 4	number of articles 14
0	Aisle 0	Location 17
1	Aisle 12	Location 10
2	Aisle 1	Location 15
3	Aisle 7	Location 19
4	Aisle 1	Location 26
5	Aisle 9	Location 38
6	Aisle 1	Location 32
7	Aisle 6	Location 16
8	Aisle 15	Location 10
9	Aisle 0	Location 21
10	Aisle 19	Location 13
11	Aisle 1	Location 23
12	Aisle 0	Location 14
13	Aisle 1	Location 24
Order 5	number of articles 15
0	Aisle 19	Location 8
1	Aisle 0	Location 5
2	Aisle 0	Location 19
3	Aisle 0	Location 29
4	Aisle 0	Location 38
5	Aisle 1	Location 43
6	Aisle 1	Location 27
7	Aisle 1	Location 15
8	Aisle 13	Location 5
9	Aisle 0	Location 34
10	Aisle 0	Location 40
11	Aisle 0	Location 0
12	Aisle 19	Location 26
13	Aisle 10	Location 27
14	Aisle 9	Location 34
Order 6	number of articles 18
0	Aisle 0	Location 5
1	Aisle 14	Location 43
2	Aisle 18	Location 17
3	Aisle 12	Location 11
4	Aisle 1	Location 2
5	Aisle 6	Location 14
6	Aisle 7	Location 16
7	Aisle 0	Location 11
8	Aisle 0	Location 35
9	Aisle 10	Location 24
10	Aisle 1	Location 44
11	Aisle 1	Location 13
12	Aisle 0	Location 22
13	Aisle 14	Location 12
14	Aisle 7	Location 17
15	Aisle 1	Location 7
16	Aisle 10	Location 39
17	Aisle 1	Location 37
Order 7	number of articles 8
0	Aisle 0	Location 14
1	Aisle 1	Location 4
2	Aisle 0	Location 32
3	Aisle 1	Location 40
4	Aisle 1	Location 28
5	Aisle 9	Location 30
6	Aisle 1	Location 1
7	Aisle 8	Location 29
Order 8	number of articles 20
0	Aisle 13	Location 21
1	Aisle 12	Location 28
2	Aisle 7	Location 44
3	Aisle 1	Location 12
4	Aisle 0	Location 21
5	Aisle 11	Location 6
6	Aisle 1	Location 7
7	Aisle 0	Location 33
8	Aisle 0	Location 31
9	Aisle 10	Location 0
10	Aisle 0	Location 44
11	Aisle 1	Location 2
12	Aisle 13	Location 35
13	Aisle 0	Location 23
14	Aisle 1	Location 39
15	Aisle 0	Location 12
16	Aisle 1	Location 31
17	Aisle 12	Location 31
18	Aisle 0	Location 39
19	Aisle 16	Location 44
Order 9	number of articles 21
0	Aisle 16	Location 31
1	Aisle 6	Location 11
2	Aisle 1	Location 39
3	Aisle 12	Location 5
4	Aisle 0	Location 2
5	Aisle 17	Location 42
6	Aisle 1	Location 34
7	Aisle 0	Location 32
8	Aisle 12	Location 37
9	Aisle 0	Location 27
10	Aisle 1	Location 37
11	Aisle 8	Location 12
12	Aisle 0	Location 22
13	Aisle 10	Location 19
14	Aisle 0	Location 3
15	Aisle 1	Location 40
16	Aisle 0	Location 42
17	Aisle 18	Location 35
18	Aisle 18	Location 26
19	Aisle 0	Location 33
20	Aisle 1	Location 28
Order 10	number of articles 9
0	Aisle 1	Location 32
1	Aisle 0	Location 39
2	Aisle 6	Location 22
3	Aisle 1	Location 19
4	Aisle 1	Location 29
5	Aisle 1	Location 13
6	Aisle 1	Location 1
7	Aisle 8	Location 16
8	Aisle 16	Location 21
Order 11	number of articles 16
0	Aisle 1	Location 36
1	Aisle 12	Location 17
2	Aisle 1	Location 7
3	Aisle 11	Location 15
4	Aisle 0	Location 20
5	Aisle 18	Location 23
6	Aisle 1	Location 31
7	Aisle 11	Location 14
8	Aisle 15	Location 3
9	Aisle 1	Location 34
10	Aisle 13	Location 33
11	Aisle 17	Location 32
12	Aisle 9	Location 40
13	Aisle 0	Location 7
14	Aisle 1	Location 17
15	Aisle 1	Location 13
Order 12	number of articles 15
0	Aisle 1	Location 8
1	Aisle 8	Location 5
2	Aisle 1	Location 3
3	Aisle 16	Location 5
4	Aisle 11	Location 30
5	Aisle 1	Location 41
6	Aisle 1	Location 34
7	Aisle 1	Location 2
8	Aisle 1	Location 1
9	Aisle 7	Location 20
10	Aisle 0	Location 1
11	Aisle 16	Location 3
12	Aisle 0	Location 44
13	Aisle 14	Location 3
14	Aisle 1	Location 25
Order 13	number of articles 11
0	Aisle 14	Location 41
1	Aisle 1	Location 17
2	Aisle 0	Location 40
3	Aisle 10	Location 24
4	Aisle 0	Location 32
5	Aisle 0	Location 34
6	Aisle 1	Location 25
7	Aisle 1	Location 10
8	Aisle 18	Location 26
9	Aisle 0	Location 17
10	Aisle 9	Location 42
Order 14	number of articles 15
0	Aisle 8	Location 37
1	Aisle 9	Location 22
2	Aisle 0	Location 25
3	Aisle 12	Location 21
4	Aisle 1	Location 43
5	Aisle 1	Location 0
6	Aisle 14	Location 30
7	Aisle 13	Location 42
8	Aisle 7	Location 19
9	Aisle 0	Location 23
10	Aisle 0	Location 32
11	Aisle 14	Location 18
12	Aisle 1	Location 27
13	Aisle 8	Location 26
14	Aisle 1	Location 19
Order 15	number of articles 14
0	Aisle 1	Location 40
1	Aisle 6	Location 24
2	Aisle 8	Location 15
3	Aisle 1	Location 10
4	Aisle 0	Location 6
5	Aisle 0	Location 8
6	Aisle 0	Location 32
7	Aisle 9	Location 1
8	Aisle 14	Location 16
9	Aisle 10	Location 9
10	Aisle 13	Location 4
11	Aisle 0	Location 41
12	Aisle 0	Location 13
13	Aisle 16	Location 38
Order 16	number of articles 16
0	Aisle 0	Location 13
1	Aisle 0	Location 32
2	Aisle 1	Location 21
3	Aisle 7	Location 11
4	Aisle 8	Location 16
5	Aisle 18	Location 5
6	Aisle 1	Location 15
7	Aisle 1	Location 0
8	Aisle 0	Location 16
9	Aisle 1	Location 38
10	Aisle 19	Location 11
11	Aisle 8	Location 19
12	Aisle 13	Location 19
13	Aisle 0	Location 4
14	Aisle 16	Location 32
15	Aisle 0	Location 29
Order 17	number of articles 18
0	Aisle 8	Location 16
1	Aisle 0	Location 20
2	Aisle 1	Location 6
3	Aisle 0	Location 14
4	Aisle 1	Location 35
5	Aisle 9	Location 24
6	Aisle 1	Location 29
7	Aisle 1	Location 24
8	Aisle 19	Location 33
9	Aisle 0	Location 37
10	Aisle 18	Location 20
11	Aisle 1	Location 8
12	Aisle 1	Location 11
13	Aisle 14	Location 16
14	Aisle 18	Location 39
15	Aisle 1	Location 28
16	Aisle 1	Location 44
17	Aisle 15	Location 34
Order 18	number of articles 6
0	Aisle 0	Location 17
1	Aisle 14	Location 6
2	Aisle 10	Location 11
3	Aisle 9	Location 43
4	Aisle 15	Location 19
5	Aisle 17	Location 1
Order 19	number of articles 16
0	Aisle 0	Location 5
1	Aisle 1	Location 38
2	Aisle 0	Location 41
3	Aisle 16	Location 1
4	Aisle 1	Location 36
5	Aisle 17	Location 18
6	Aisle 13	Location 28
7	Aisle 0	Location 23
8	Aisle 7	Location 4
9	Aisle 17	Location 27
10	Aisle 1	Location 28
11	Aisle 1	Location 9
12	Aisle 1	Location 21
13	Aisle 0	Location 30
14	Aisle 6	Location 23
15	Aisle 0	Location 29
