Order 0	number of articles 11
0	Aisle 1	Location 15
1	Aisle 14	Location 26
2	Aisle 0	Location 29
3	Aisle 1	Location 42
4	Aisle 0	Location 20
5	Aisle 0	Location 18
6	Aisle 17	Location 39
7	Aisle 17	Location 15
8	Aisle 14	Location 5
9	Aisle 14	Location 36
10	Aisle 0	Location 21
Order 1	number of articles 10
0	Aisle 1	Location 28
1	Aisle 11	Location 23
2	Aisle 0	Location 37
3	Aisle 6	Location 39
4	Aisle 16	Location 7
5	Aisle 0	Location 7
6	Aisle 0	Location 18
7	Aisle 1	Location 7
8	Aisle 1	Location 39
9	Aisle 1	Location 23
Order 2	number of articles 19
0	Aisle 1	Location 0
1	Aisle 1	Location 10
2	Aisle 18	Location 43
3	Aisle 15	Location 17
4	Aisle 0	Location 39
5	Aisle 0	Location 10
6	Aisle 1	Location 33
7	Aisle 0	Location 33
8	Aisle 10	Location 14
9	Aisle 16	Location 17
10	Aisle 0	Location 44
11	Aisle 14	Location 36
12	Aisle 10	Location 29
13	Aisle 1	Location 12
14	Aisle 0	Location 4
15	Aisle 11	Location 16
16	Aisle 6	Location 2
17	Aisle 11	Location 42
18	Aisle 12	Location 19
Order 3	number of articles 7
0	Aisle 9	Location 1
1	Aisle 6	Location 18
2	Aisle 0	Location 28
3	Aisle 0	Location 18
4	Aisle 1	Location 22
5	Aisle 1	Location 37
6	Aisle 6	Location 2
Order 4	number of articles 10
0	Aisle 11	Location 6
1	Aisle 0	Location 19
2	Aisle 1	Location 17
3	Aisle 1	Location 29
4	Aisle 13	Location 15
5	Aisle 12	Location 31
6	Aisle 0	Location 30
7	Aisle 0	Location 44
8	Aisle 1	Location 43
9	Aisle 12	Location 3
Order 5	number of articles 12
0	Aisle 0	Location 36
1	Aisle 15	Location 25
2	Aisle 1	Location 27
3	Aisle 9	Location 17
4	Aisle 9	Location 25
5	Aisle 18	Location 13
6	Aisle 17	Location 34
7	Aisle 0	Location 3
8	Aisle 1	Location 0
9	Aisle 0	Location 20
10	Aisle 11	Location 17
11	Aisle 6	Location 25
Order 6	number of articles 12
0	Aisle 10	Location 27
1	Aisle 1	Location 35
2	Aisle 0	Location 19
3	Aisle 15	Location 27
4	Aisle 0	Location 24
5	Aisle 14	Location 5
6	Aisle 1	Location 19
7	Aisle 0	Location 25
8	Aisle 0	Location 43
9	Aisle 10	Location 44
10	Aisle 12	Location 27
11	Aisle 1	Location 21
Order 7	number of articles 11
0	Aisle 17	Location 9
1	Aisle 1	Location 19
2	Aisle 11	Location 38
3	Aisle 15	Location 4
4	Aisle 1	Location 36
5	Aisle 14	Location 9
6	Aisle 18	Location 1
7	Aisle 0	Location 41
8	Aisle 15	Location 14
9	Aisle 0	Location 29
10	Aisle 7	Location 42
Order 8	number of articles 9
0	Aisle 17	Location 11
1	Aisle 1	Location 40
2	Aisle 0	Location 6
3	Aisle 1	Location 38
4	Aisle 0	Location 39
5	Aisle 0	Location 27
6	Aisle 14	Location 11
7	Aisle 15	Location 27
8	Aisle 0	Location 10
Order 9	number of articles 13
0	Aisle 1	Location 13
1	Aisle 0	Location 27
2	Aisle 0	Location 32
3	Aisle 0	Location 7
4	Aisle 1	Location 10
5	Aisle 10	Location 44
6	Aisle 1	Location 0
7	Aisle 1	Location 25
8	Aisle 11	Location 42
9	Aisle 7	Location 23
10	Aisle 13	Location 14
11	Aisle 0	Location 6
12	Aisle 13	Location 21
Order 10	number of articles 9
0	Aisle 8	Location 2
1	Aisle 11	Location 9
2	Aisle 0	Location 30
3	Aisle 1	Location 30
4	Aisle 6	Location 41
5	Aisle 18	Location 7
6	Aisle 10	Location 44
7	Aisle 18	Location 2
