Order 0	number of articles 17
0	Aisle 14	Location 9
1	Aisle 17	Location 9
2	Aisle 16	Location 6
3	Aisle 0	Location 0
4	Aisle 9	Location 24
5	Aisle 1	Location 36
6	Aisle 19	Location 24
7	Aisle 14	Location 40
8	Aisle 15	Location 28
9	Aisle 0	Location 9
10	Aisle 10	Location 15
11	Aisle 1	Location 9
12	Aisle 1	Location 30
13	Aisle 0	Location 27
14	Aisle 11	Location 17
15	Aisle 0	Location 28
16	Aisle 18	Location 11
Order 1	number of articles 5
0	Aisle 14	Location 29
1	Aisle 1	Location 19
2	Aisle 9	Location 37
3	Aisle 19	Location 3
4	Aisle 0	Location 0
Order 2	number of articles 23
0	Aisle 1	Location 3
1	Aisle 16	Location 18
2	Aisle 0	Location 24
3	Aisle 0	Location 0
4	Aisle 14	Location 39
5	Aisle 12	Location 6
6	Aisle 1	Location 29
7	Aisle 0	Location 44
8	Aisle 0	Location 26
9	Aisle 0	Location 10
10	Aisle 1	Location 2
11	Aisle 0	Location 33
12	Aisle 6	Location 31
13	Aisle 15	Location 35
14	Aisle 10	Location 2
15	Aisle 0	Location 12
16	Aisle 0	Location 36
17	Aisle 0	Location 30
18	Aisle 0	Location 3
19	Aisle 16	Location 33
20	Aisle 0	Location 39
21	Aisle 0	Location 4
22	Aisle 10	Location 21
Order 3	number of articles 17
0	Aisle 1	Location 27
1	Aisle 16	Location 29
2	Aisle 11	Location 13
3	Aisle 13	Location 35
4	Aisle 0	Location 29
5	Aisle 19	Location 1
6	Aisle 15	Location 28
7	Aisle 0	Location 31
8	Aisle 0	Location 26
9	Aisle 12	Location 13
10	Aisle 1	Location 39
11	Aisle 12	Location 17
12	Aisle 14	Location 17
13	Aisle 7	Location 30
14	Aisle 16	Location 20
15	Aisle 16	Location 17
16	Aisle 1	Location 18
Order 4	number of articles 7
0	Aisle 0	Location 28
1	Aisle 14	Location 18
2	Aisle 11	Location 35
3	Aisle 1	Location 40
4	Aisle 1	Location 0
5	Aisle 17	Location 10
6	Aisle 1	Location 19
Order 5	number of articles 7
0	Aisle 9	Location 11
1	Aisle 18	Location 37
2	Aisle 10	Location 16
3	Aisle 15	Location 0
4	Aisle 6	Location 8
5	Aisle 0	Location 8
6	Aisle 1	Location 37
Order 6	number of articles 24
0	Aisle 17	Location 41
1	Aisle 9	Location 11
2	Aisle 8	Location 39
3	Aisle 1	Location 39
4	Aisle 1	Location 36
5	Aisle 1	Location 11
6	Aisle 0	Location 28
7	Aisle 8	Location 4
8	Aisle 11	Location 6
9	Aisle 6	Location 5
10	Aisle 0	Location 40
11	Aisle 8	Location 35
12	Aisle 15	Location 42
13	Aisle 18	Location 26
14	Aisle 1	Location 13
15	Aisle 17	Location 25
16	Aisle 17	Location 11
17	Aisle 0	Location 29
18	Aisle 12	Location 43
19	Aisle 1	Location 41
20	Aisle 12	Location 41
21	Aisle 15	Location 6
22	Aisle 0	Location 10
23	Aisle 1	Location 0
Order 7	number of articles 20
0	Aisle 1	Location 2
1	Aisle 12	Location 6
2	Aisle 17	Location 17
3	Aisle 18	Location 18
4	Aisle 1	Location 23
5	Aisle 18	Location 25
6	Aisle 0	Location 29
7	Aisle 0	Location 0
8	Aisle 0	Location 40
9	Aisle 1	Location 13
10	Aisle 6	Location 6
11	Aisle 0	Location 21
12	Aisle 0	Location 34
13	Aisle 0	Location 8
14	Aisle 15	Location 19
15	Aisle 1	Location 7
16	Aisle 14	Location 32
17	Aisle 1	Location 44
18	Aisle 1	Location 26
19	Aisle 1	Location 33
Order 8	number of articles 11
0	Aisle 1	Location 14
1	Aisle 9	Location 23
2	Aisle 7	Location 5
3	Aisle 1	Location 2
4	Aisle 1	Location 19
5	Aisle 9	Location 17
6	Aisle 18	Location 35
7	Aisle 14	Location 34
8	Aisle 0	Location 9
9	Aisle 15	Location 8
10	Aisle 15	Location 10
Order 9	number of articles 19
0	Aisle 17	Location 5
1	Aisle 0	Location 8
2	Aisle 18	Location 14
3	Aisle 8	Location 5
4	Aisle 12	Location 29
5	Aisle 15	Location 26
6	Aisle 0	Location 1
7	Aisle 0	Location 43
8	Aisle 0	Location 42
9	Aisle 1	Location 21
10	Aisle 0	Location 34
11	Aisle 0	Location 16
12	Aisle 19	Location 19
13	Aisle 17	Location 32
14	Aisle 0	Location 10
15	Aisle 19	Location 36
16	Aisle 10	Location 40
17	Aisle 10	Location 20
18	Aisle 7	Location 5
Order 10	number of articles 15
0	Aisle 1	Location 17
1	Aisle 1	Location 35
2	Aisle 13	Location 10
3	Aisle 15	Location 34
4	Aisle 0	Location 13
5	Aisle 0	Location 28
6	Aisle 0	Location 22
7	Aisle 0	Location 15
8	Aisle 11	Location 8
9	Aisle 1	Location 8
10	Aisle 1	Location 20
11	Aisle 8	Location 4
12	Aisle 18	Location 24
13	Aisle 8	Location 39
14	Aisle 0	Location 42
Order 11	number of articles 13
0	Aisle 13	Location 28
1	Aisle 12	Location 28
2	Aisle 19	Location 23
3	Aisle 6	Location 26
4	Aisle 0	Location 0
5	Aisle 15	Location 31
6	Aisle 0	Location 34
7	Aisle 17	Location 4
8	Aisle 7	Location 30
9	Aisle 11	Location 16
10	Aisle 0	Location 27
11	Aisle 0	Location 3
12	Aisle 0	Location 44
Order 12	number of articles 17
0	Aisle 14	Location 38
1	Aisle 19	Location 34
2	Aisle 0	Location 11
3	Aisle 1	Location 19
4	Aisle 14	Location 37
5	Aisle 8	Location 29
6	Aisle 1	Location 29
7	Aisle 14	Location 32
8	Aisle 6	Location 38
9	Aisle 15	Location 41
10	Aisle 8	Location 17
11	Aisle 13	Location 23
12	Aisle 9	Location 22
13	Aisle 12	Location 6
14	Aisle 10	Location 36
15	Aisle 0	Location 13
16	Aisle 6	Location 17
Order 13	number of articles 18
0	Aisle 0	Location 9
1	Aisle 12	Location 19
2	Aisle 19	Location 38
3	Aisle 6	Location 36
4	Aisle 7	Location 16
5	Aisle 12	Location 38
6	Aisle 10	Location 9
7	Aisle 1	Location 22
8	Aisle 10	Location 8
9	Aisle 1	Location 13
10	Aisle 1	Location 43
11	Aisle 0	Location 24
12	Aisle 0	Location 3
13	Aisle 0	Location 17
14	Aisle 9	Location 29
15	Aisle 0	Location 2
16	Aisle 0	Location 14
17	Aisle 1	Location 12
Order 14	number of articles 8
0	Aisle 13	Location 27
1	Aisle 1	Location 27
2	Aisle 0	Location 5
3	Aisle 14	Location 31
4	Aisle 0	Location 24
5	Aisle 6	Location 30
6	Aisle 18	Location 1
7	Aisle 0	Location 6
Order 15	number of articles 17
0	Aisle 11	Location 40
1	Aisle 6	Location 41
2	Aisle 16	Location 38
3	Aisle 9	Location 16
4	Aisle 9	Location 39
5	Aisle 7	Location 14
6	Aisle 1	Location 3
7	Aisle 14	Location 15
8	Aisle 1	Location 24
9	Aisle 0	Location 42
10	Aisle 11	Location 24
11	Aisle 13	Location 18
12	Aisle 14	Location 11
13	Aisle 16	Location 22
14	Aisle 1	Location 16
15	Aisle 7	Location 41
16	Aisle 0	Location 20
Order 16	number of articles 24
0	Aisle 0	Location 0
1	Aisle 0	Location 18
2	Aisle 0	Location 17
3	Aisle 1	Location 23
4	Aisle 1	Location 4
5	Aisle 1	Location 37
6	Aisle 10	Location 3
7	Aisle 0	Location 28
8	Aisle 1	Location 7
9	Aisle 0	Location 8
10	Aisle 1	Location 41
11	Aisle 0	Location 36
12	Aisle 1	Location 20
13	Aisle 1	Location 17
14	Aisle 0	Location 20
15	Aisle 18	Location 33
16	Aisle 9	Location 6
17	Aisle 13	Location 38
18	Aisle 0	Location 25
19	Aisle 1	Location 19
20	Aisle 14	Location 18
21	Aisle 1	Location 10
22	Aisle 1	Location 27
23	Aisle 1	Location 40
Order 17	number of articles 12
0	Aisle 14	Location 16
1	Aisle 1	Location 30
2	Aisle 12	Location 43
3	Aisle 1	Location 40
4	Aisle 1	Location 41
5	Aisle 15	Location 20
6	Aisle 0	Location 43
7	Aisle 0	Location 29
8	Aisle 17	Location 35
9	Aisle 1	Location 14
10	Aisle 6	Location 40
11	Aisle 16	Location 41
Order 18	number of articles 21
0	Aisle 9	Location 27
1	Aisle 1	Location 16
2	Aisle 19	Location 28
3	Aisle 0	Location 3
4	Aisle 0	Location 10
5	Aisle 10	Location 36
6	Aisle 10	Location 35
7	Aisle 0	Location 17
8	Aisle 18	Location 19
9	Aisle 0	Location 13
10	Aisle 0	Location 19
11	Aisle 8	Location 27
12	Aisle 15	Location 32
13	Aisle 0	Location 22
14	Aisle 0	Location 30
15	Aisle 0	Location 25
16	Aisle 15	Location 27
17	Aisle 17	Location 30
18	Aisle 12	Location 3
19	Aisle 18	Location 4
20	Aisle 9	Location 22
Order 19	number of articles 5
0	Aisle 18	Location 0
1	Aisle 1	Location 4
2	Aisle 0	Location 31
3	Aisle 7	Location 1
4	Aisle 0	Location 1
