Order 0	number of articles 9
0	Aisle 1	Location 0
1	Aisle 0	Location 36
2	Aisle 0	Location 1
3	Aisle 6	Location 12
4	Aisle 11	Location 37
5	Aisle 6	Location 11
6	Aisle 0	Location 18
7	Aisle 16	Location 18
8	Aisle 15	Location 20
Order 1	number of articles 16
0	Aisle 18	Location 29
1	Aisle 0	Location 38
2	Aisle 1	Location 27
3	Aisle 0	Location 37
4	Aisle 15	Location 34
5	Aisle 1	Location 36
6	Aisle 0	Location 1
7	Aisle 8	Location 28
8	Aisle 15	Location 2
9	Aisle 0	Location 14
10	Aisle 0	Location 24
11	Aisle 1	Location 1
12	Aisle 1	Location 15
13	Aisle 0	Location 21
14	Aisle 0	Location 22
15	Aisle 0	Location 20
Order 2	number of articles 21
0	Aisle 1	Location 10
1	Aisle 15	Location 30
2	Aisle 17	Location 37
3	Aisle 19	Location 5
4	Aisle 1	Location 4
5	Aisle 0	Location 31
6	Aisle 13	Location 1
7	Aisle 0	Location 15
8	Aisle 7	Location 18
9	Aisle 1	Location 20
10	Aisle 0	Location 35
11	Aisle 1	Location 6
12	Aisle 0	Location 5
13	Aisle 7	Location 12
14	Aisle 9	Location 36
15	Aisle 0	Location 2
16	Aisle 1	Location 19
17	Aisle 14	Location 30
18	Aisle 1	Location 44
19	Aisle 15	Location 39
20	Aisle 19	Location 43
Order 3	number of articles 18
0	Aisle 15	Location 17
1	Aisle 1	Location 33
2	Aisle 17	Location 11
3	Aisle 18	Location 15
4	Aisle 11	Location 21
5	Aisle 0	Location 43
6	Aisle 19	Location 5
7	Aisle 18	Location 22
8	Aisle 1	Location 21
9	Aisle 6	Location 36
10	Aisle 10	Location 27
11	Aisle 0	Location 41
12	Aisle 1	Location 32
13	Aisle 12	Location 42
14	Aisle 1	Location 37
15	Aisle 1	Location 2
16	Aisle 9	Location 43
17	Aisle 17	Location 41
Order 4	number of articles 11
0	Aisle 13	Location 43
1	Aisle 13	Location 40
2	Aisle 0	Location 20
3	Aisle 0	Location 27
4	Aisle 7	Location 31
5	Aisle 0	Location 14
6	Aisle 1	Location 36
7	Aisle 1	Location 6
8	Aisle 16	Location 6
9	Aisle 7	Location 21
10	Aisle 13	Location 32
Order 5	number of articles 13
0	Aisle 1	Location 2
1	Aisle 0	Location 44
2	Aisle 0	Location 34
3	Aisle 0	Location 42
4	Aisle 0	Location 5
