Order 0	number of articles 12
0	Aisle 10	Location 34
1	Aisle 0	Location 12
2	Aisle 7	Location 28
3	Aisle 12	Location 31
4	Aisle 1	Location 28
5	Aisle 1	Location 38
6	Aisle 0	Location 30
7	Aisle 7	Location 39
8	Aisle 14	Location 0
9	Aisle 0	Location 33
10	Aisle 0	Location 1
11	Aisle 0	Location 37
Order 1	number of articles 23
0	Aisle 12	Location 20
1	Aisle 1	Location 31
2	Aisle 6	Location 13
3	Aisle 17	Location 30
4	Aisle 0	Location 35
5	Aisle 6	Location 15
6	Aisle 0	Location 41
7	Aisle 13	Location 44
8	Aisle 0	Location 13
9	Aisle 12	Location 37
10	Aisle 0	Location 28
11	Aisle 16	Location 39
12	Aisle 13	Location 5
13	Aisle 0	Location 23
14	Aisle 1	Location 22
15	Aisle 13	Location 8
16	Aisle 15	Location 7
17	Aisle 18	Location 44
18	Aisle 1	Location 12
19	Aisle 1	Location 24
20	Aisle 1	Location 34
21	Aisle 0	Location 34
22	Aisle 0	Location 12
Order 2	number of articles 9
0	Aisle 6	Location 43
1	Aisle 7	Location 32
2	Aisle 1	Location 38
3	Aisle 1	Location 37
4	Aisle 12	Location 39
5	Aisle 1	Location 15
6	Aisle 9	Location 7
7	Aisle 19	Location 9
8	Aisle 1	Location 44
Order 3	number of articles 24
0	Aisle 19	Location 16
1	Aisle 10	Location 20
2	Aisle 1	Location 5
3	Aisle 0	Location 9
4	Aisle 0	Location 27
5	Aisle 12	Location 3
6	Aisle 1	Location 15
7	Aisle 6	Location 3
8	Aisle 13	Location 2
9	Aisle 12	Location 28
10	Aisle 14	Location 30
11	Aisle 16	Location 30
12	Aisle 0	Location 42
13	Aisle 1	Location 10
14	Aisle 1	Location 12
15	Aisle 18	Location 18
16	Aisle 9	Location 25
17	Aisle 12	Location 31
18	Aisle 1	Location 20
19	Aisle 9	Location 17
20	Aisle 1	Location 42
21	Aisle 9	Location 28
22	Aisle 9	Location 24
23	Aisle 0	Location 15
Order 4	number of articles 10
0	Aisle 12	Location 7
1	Aisle 8	Location 28
2	Aisle 7	Location 8
3	Aisle 0	Location 28
4	Aisle 0	Location 4
5	Aisle 9	Location 1
6	Aisle 1	Location 19
7	Aisle 1	Location 21
8	Aisle 0	Location 3
9	Aisle 1	Location 43
Order 5	number of articles 16
0	Aisle 6	Location 43
1	Aisle 1	Location 27
2	Aisle 0	Location 24
3	Aisle 17	Location 2
4	Aisle 17	Location 8
5	Aisle 8	Location 31
6	Aisle 6	Location 41
7	Aisle 16	Location 3
8	Aisle 19	Location 27
9	Aisle 1	Location 16
10	Aisle 1	Location 30
11	Aisle 0	Location 4
12	Aisle 9	Location 25
13	Aisle 0	Location 5
14	Aisle 1	Location 12
15	Aisle 0	Location 6
Order 6	number of articles 12
0	Aisle 0	Location 7
1	Aisle 0	Location 32
2	Aisle 13	Location 20
3	Aisle 16	Location 21
4	Aisle 1	Location 3
5	Aisle 14	Location 2
6	Aisle 0	Location 12
7	Aisle 0	Location 28
8	Aisle 18	Location 11
9	Aisle 14	Location 34
10	Aisle 0	Location 16
11	Aisle 1	Location 16
Order 7	number of articles 20
0	Aisle 16	Location 5
1	Aisle 19	Location 6
2	Aisle 0	Location 41
3	Aisle 1	Location 15
4	Aisle 9	Location 20
5	Aisle 1	Location 37
6	Aisle 8	Location 44
7	Aisle 0	Location 26
8	Aisle 0	Location 7
9	Aisle 1	Location 2
10	Aisle 17	Location 12
11	Aisle 12	Location 13
12	Aisle 1	Location 11
13	Aisle 1	Location 3
14	Aisle 10	Location 5
15	Aisle 0	Location 6
16	Aisle 12	Location 8
17	Aisle 13	Location 39
18	Aisle 9	Location 32
19	Aisle 0	Location 35
Order 8	number of articles 11
0	Aisle 16	Location 27
1	Aisle 1	Location 8
2	Aisle 0	Location 29
3	Aisle 19	Location 13
4	Aisle 15	Location 26
5	Aisle 0	Location 17
6	Aisle 1	Location 5
7	Aisle 0	Location 3
8	Aisle 8	Location 30
9	Aisle 0	Location 13
10	Aisle 0	Location 24
Order 9	number of articles 16
0	Aisle 1	Location 38
1	Aisle 6	Location 6
2	Aisle 1	Location 41
3	Aisle 1	Location 26
4	Aisle 18	Location 23
5	Aisle 1	Location 40
6	Aisle 1	Location 11
7	Aisle 12	Location 23
8	Aisle 1	Location 39
9	Aisle 11	Location 15
10	Aisle 9	Location 23
11	Aisle 0	Location 29
12	Aisle 16	Location 18
13	Aisle 0	Location 41
14	Aisle 1	Location 13
15	Aisle 15	Location 28
Order 10	number of articles 5
0	Aisle 13	Location 21
1	Aisle 17	Location 38
2	Aisle 0	Location 21
