Order 0	number of articles 24
0	Aisle 19	Location 2
1	Aisle 0	Location 44
2	Aisle 0	Location 10
3	Aisle 1	Location 23
4	Aisle 18	Location 0
5	Aisle 16	Location 2
6	Aisle 0	Location 31
7	Aisle 1	Location 7
8	Aisle 1	Location 35
9	Aisle 16	Location 15
10	Aisle 0	Location 41
11	Aisle 16	Location 22
12	Aisle 1	Location 42
13	Aisle 1	Location 36
14	Aisle 0	Location 37
15	Aisle 0	Location 35
16	Aisle 1	Location 2
17	Aisle 12	Location 13
18	Aisle 11	Location 18
19	Aisle 9	Location 22
20	Aisle 16	Location 32
21	Aisle 17	Location 11
22	Aisle 0	Location 11
23	Aisle 8	Location 4
Order 1	number of articles 13
0	Aisle 0	Location 26
1	Aisle 16	Location 0
2	Aisle 14	Location 21
3	Aisle 6	Location 17
4	Aisle 0	Location 22
5	Aisle 0	Location 8
6	Aisle 14	Location 27
7	Aisle 1	Location 20
8	Aisle 7	Location 8
9	Aisle 6	Location 29
10	Aisle 19	Location 39
11	Aisle 1	Location 35
12	Aisle 18	Location 23
Order 2	number of articles 15
0	Aisle 1	Location 31
1	Aisle 0	Location 23
2	Aisle 0	Location 18
3	Aisle 0	Location 14
4	Aisle 9	Location 17
5	Aisle 0	Location 42
6	Aisle 10	Location 6
7	Aisle 9	Location 16
8	Aisle 1	Location 0
9	Aisle 0	Location 34
10	Aisle 1	Location 22
11	Aisle 19	Location 17
12	Aisle 8	Location 13
13	Aisle 1	Location 29
14	Aisle 1	Location 42
Order 3	number of articles 17
0	Aisle 14	Location 8
1	Aisle 0	Location 37
2	Aisle 1	Location 35
3	Aisle 0	Location 33
4	Aisle 17	Location 17
5	Aisle 1	Location 30
6	Aisle 0	Location 30
7	Aisle 16	Location 19
8	Aisle 0	Location 35
9	Aisle 0	Location 2
10	Aisle 19	Location 8
11	Aisle 12	Location 33
12	Aisle 9	Location 31
13	Aisle 0	Location 27
14	Aisle 12	Location 35
15	Aisle 9	Location 37
16	Aisle 16	Location 26
Order 4	number of articles 10
0	Aisle 0	Location 39
1	Aisle 0	Location 23
2	Aisle 0	Location 43
3	Aisle 14	Location 36
4	Aisle 0	Location 22
5	Aisle 1	Location 33
6	Aisle 0	Location 14
7	Aisle 1	Location 20
8	Aisle 15	Location 30
9	Aisle 7	Location 8
Order 5	number of articles 6
0	Aisle 1	Location 15
1	Aisle 9	Location 27
2	Aisle 0	Location 20
3	Aisle 11	Location 38
4	Aisle 1	Location 32
5	Aisle 9	Location 5
Order 6	number of articles 15
0	Aisle 1	Location 11
1	Aisle 10	Location 29
2	Aisle 15	Location 26
3	Aisle 9	Location 27
4	Aisle 9	Location 40
5	Aisle 15	Location 16
6	Aisle 12	Location 8
7	Aisle 19	Location 25
8	Aisle 12	Location 20
9	Aisle 0	Location 42
10	Aisle 0	Location 10
11	Aisle 0	Location 0
12	Aisle 15	Location 42
13	Aisle 1	Location 12
14	Aisle 18	Location 28
Order 7	number of articles 15
0	Aisle 1	Location 30
1	Aisle 1	Location 21
2	Aisle 1	Location 10
3	Aisle 6	Location 23
4	Aisle 0	Location 14
5	Aisle 9	Location 9
6	Aisle 0	Location 44
7	Aisle 16	Location 23
8	Aisle 9	Location 16
9	Aisle 19	Location 23
10	Aisle 15	Location 10
11	Aisle 1	Location 42
12	Aisle 1	Location 25
13	Aisle 1	Location 7
14	Aisle 1	Location 20
Order 8	number of articles 22
0	Aisle 1	Location 31
1	Aisle 7	Location 1
2	Aisle 12	Location 21
3	Aisle 14	Location 19
4	Aisle 11	Location 10
5	Aisle 12	Location 36
6	Aisle 1	Location 0
7	Aisle 1	Location 35
8	Aisle 15	Location 14
9	Aisle 0	Location 29
10	Aisle 16	Location 34
11	Aisle 17	Location 6
12	Aisle 1	Location 28
13	Aisle 0	Location 40
14	Aisle 18	Location 9
15	Aisle 17	Location 2
16	Aisle 18	Location 18
17	Aisle 1	Location 24
18	Aisle 10	Location 38
19	Aisle 18	Location 25
20	Aisle 12	Location 42
21	Aisle 1	Location 10
Order 9	number of articles 17
0	Aisle 1	Location 18
1	Aisle 0	Location 27
2	Aisle 17	Location 11
3	Aisle 19	Location 43
4	Aisle 0	Location 15
5	Aisle 18	Location 0
6	Aisle 0	Location 44
7	Aisle 0	Location 0
8	Aisle 0	Location 35
9	Aisle 0	Location 19
10	Aisle 13	Location 44
11	Aisle 0	Location 25
12	Aisle 10	Location 13
13	Aisle 8	Location 8
14	Aisle 19	Location 42
15	Aisle 13	Location 14
16	Aisle 17	Location 4
Order 10	number of articles 19
0	Aisle 0	Location 31
1	Aisle 10	Location 28
2	Aisle 18	Location 2
3	Aisle 1	Location 42
4	Aisle 6	Location 12
5	Aisle 10	Location 42
6	Aisle 10	Location 4
7	Aisle 9	Location 0
8	Aisle 10	Location 10
9	Aisle 18	Location 14
10	Aisle 0	Location 44
11	Aisle 1	Location 2
12	Aisle 10	Location 24
13	Aisle 1	Location 16
14	Aisle 0	Location 8
15	Aisle 7	Location 33
16	Aisle 0	Location 39
17	Aisle 11	Location 13
18	Aisle 1	Location 15
Order 11	number of articles 9
0	Aisle 1	Location 43
1	Aisle 0	Location 13
2	Aisle 7	Location 33
3	Aisle 0	Location 23
4	Aisle 18	Location 11
5	Aisle 1	Location 13
