Order 0	number of articles 9
0	Aisle 8	Location 27
1	Aisle 0	Location 36
2	Aisle 14	Location 13
3	Aisle 12	Location 4
4	Aisle 4	Location 32
5	Aisle 10	Location 17
6	Aisle 18	Location 14
7	Aisle 13	Location 2
8	Aisle 12	Location 7
Order 1	number of articles 7
0	Aisle 19	Location 27
1	Aisle 10	Location 36
2	Aisle 4	Location 27
3	Aisle 12	Location 23
4	Aisle 19	Location 30
5	Aisle 6	Location 3
6	Aisle 12	Location 38
Order 2	number of articles 22
0	Aisle 17	Location 0
1	Aisle 2	Location 5
2	Aisle 17	Location 3
3	Aisle 11	Location 10
4	Aisle 5	Location 1
5	Aisle 6	Location 2
6	Aisle 3	Location 24
7	Aisle 17	Location 20
8	Aisle 9	Location 13
9	Aisle 12	Location 5
10	Aisle 12	Location 1
11	Aisle 9	Location 24
12	Aisle 2	Location 22
13	Aisle 7	Location 35
14	Aisle 12	Location 31
15	Aisle 9	Location 12
16	Aisle 8	Location 42
17	Aisle 13	Location 28
18	Aisle 0	Location 17
19	Aisle 1	Location 24
20	Aisle 17	Location 9
21	Aisle 11	Location 6
Order 3	number of articles 7
0	Aisle 1	Location 7
1	Aisle 5	Location 11
2	Aisle 11	Location 16
3	Aisle 8	Location 26
4	Aisle 1	Location 32
5	Aisle 1	Location 17
6	Aisle 12	Location 27
Order 4	number of articles 23
0	Aisle 4	Location 28
1	Aisle 2	Location 44
2	Aisle 12	Location 14
3	Aisle 8	Location 42
4	Aisle 4	Location 21
5	Aisle 10	Location 4
6	Aisle 1	Location 23
7	Aisle 15	Location 25
8	Aisle 19	Location 1
9	Aisle 18	Location 29
10	Aisle 12	Location 20
11	Aisle 18	Location 40
12	Aisle 7	Location 4
13	Aisle 6	Location 31
14	Aisle 2	Location 16
15	Aisle 0	Location 1
16	Aisle 2	Location 25
17	Aisle 19	Location 11
18	Aisle 11	Location 10
19	Aisle 0	Location 23
20	Aisle 15	Location 9
21	Aisle 7	Location 7
22	Aisle 14	Location 9
Order 5	number of articles 10
0	Aisle 19	Location 4
1	Aisle 6	Location 28
2	Aisle 10	Location 30
3	Aisle 17	Location 44
4	Aisle 2	Location 2
5	Aisle 2	Location 41
6	Aisle 13	Location 37
7	Aisle 2	Location 3
8	Aisle 0	Location 22
9	Aisle 12	Location 30
Order 6	number of articles 22
0	Aisle 6	Location 9
1	Aisle 10	Location 12
2	Aisle 5	Location 17
3	Aisle 15	Location 44
4	Aisle 0	Location 39
5	Aisle 14	Location 42
6	Aisle 5	Location 0
7	Aisle 6	Location 2
8	Aisle 5	Location 13
9	Aisle 17	Location 31
10	Aisle 13	Location 11
11	Aisle 8	Location 37
12	Aisle 18	Location 7
13	Aisle 12	Location 42
14	Aisle 13	Location 28
15	Aisle 14	Location 20
16	Aisle 15	Location 8
17	Aisle 10	Location 38
18	Aisle 6	Location 19
19	Aisle 0	Location 23
20	Aisle 0	Location 4
21	Aisle 13	Location 42
Order 7	number of articles 11
0	Aisle 6	Location 13
1	Aisle 16	Location 5
2	Aisle 6	Location 26
3	Aisle 12	Location 9
4	Aisle 13	Location 27
5	Aisle 13	Location 21
6	Aisle 8	Location 32
7	Aisle 17	Location 0
8	Aisle 5	Location 32
9	Aisle 10	Location 6
10	Aisle 3	Location 37
Order 8	number of articles 10
0	Aisle 19	Location 17
1	Aisle 10	Location 32
2	Aisle 17	Location 8
3	Aisle 13	Location 35
4	Aisle 16	Location 20
5	Aisle 19	Location 15
6	Aisle 7	Location 28
7	Aisle 15	Location 2
8	Aisle 19	Location 41
9	Aisle 5	Location 5
Order 9	number of articles 14
0	Aisle 4	Location 23
1	Aisle 11	Location 28
2	Aisle 8	Location 23
3	Aisle 17	Location 3
4	Aisle 19	Location 42
5	Aisle 19	Location 11
6	Aisle 13	Location 35
7	Aisle 0	Location 19
8	Aisle 14	Location 32
9	Aisle 2	Location 13
10	Aisle 16	Location 26
11	Aisle 14	Location 10
12	Aisle 9	Location 17
13	Aisle 6	Location 3
Order 10	number of articles 21
0	Aisle 15	Location 20
1	Aisle 19	Location 32
2	Aisle 8	Location 4
3	Aisle 1	Location 7
4	Aisle 0	Location 31
5	Aisle 12	Location 17
6	Aisle 9	Location 17
7	Aisle 13	Location 8
8	Aisle 12	Location 27
9	Aisle 9	Location 40
10	Aisle 16	Location 27
11	Aisle 10	Location 17
12	Aisle 12	Location 38
13	Aisle 12	Location 9
14	Aisle 0	Location 7
15	Aisle 1	Location 26
16	Aisle 4	Location 43
17	Aisle 0	Location 18
18	Aisle 9	Location 14
19	Aisle 10	Location 29
20	Aisle 19	Location 15
Order 11	number of articles 17
0	Aisle 3	Location 20
1	Aisle 13	Location 41
2	Aisle 19	Location 30
3	Aisle 13	Location 38
4	Aisle 4	Location 22
5	Aisle 8	Location 29
6	Aisle 4	Location 6
7	Aisle 2	Location 4
8	Aisle 18	Location 23
9	Aisle 18	Location 19
10	Aisle 12	Location 22
11	Aisle 16	Location 23
12	Aisle 4	Location 30
13	Aisle 10	Location 8
14	Aisle 4	Location 20
15	Aisle 16	Location 14
16	Aisle 13	Location 30
Order 12	number of articles 23
0	Aisle 7	Location 16
1	Aisle 16	Location 11
2	Aisle 17	Location 17
3	Aisle 0	Location 4
4	Aisle 19	Location 18
5	Aisle 17	Location 42
6	Aisle 2	Location 34
7	Aisle 11	Location 21
8	Aisle 1	Location 38
9	Aisle 10	Location 1
10	Aisle 0	Location 7
11	Aisle 5	Location 15
12	Aisle 19	Location 15
13	Aisle 18	Location 11
14	Aisle 4	Location 34
15	Aisle 9	Location 11
16	Aisle 9	Location 32
17	Aisle 2	Location 35
18	Aisle 5	Location 24
19	Aisle 3	Location 8
20	Aisle 18	Location 42
21	Aisle 3	Location 19
22	Aisle 0	Location 41
Order 13	number of articles 14
0	Aisle 14	Location 15
1	Aisle 13	Location 39
2	Aisle 3	Location 29
3	Aisle 5	Location 38
4	Aisle 15	Location 40
5	Aisle 18	Location 16
6	Aisle 17	Location 14
7	Aisle 14	Location 44
8	Aisle 18	Location 11
9	Aisle 16	Location 5
10	Aisle 19	Location 1
11	Aisle 12	Location 11
12	Aisle 4	Location 0
13	Aisle 10	Location 39
Order 14	number of articles 18
0	Aisle 13	Location 39
1	Aisle 14	Location 40
2	Aisle 8	Location 22
3	Aisle 4	Location 42
4	Aisle 5	Location 2
5	Aisle 12	Location 5
6	Aisle 19	Location 35
7	Aisle 11	Location 18
8	Aisle 7	Location 24
9	Aisle 15	Location 28
10	Aisle 5	Location 21
11	Aisle 5	Location 33
12	Aisle 12	Location 28
13	Aisle 5	Location 4
14	Aisle 5	Location 12
15	Aisle 2	Location 16
16	Aisle 2	Location 18
17	Aisle 9	Location 30
Order 15	number of articles 24
0	Aisle 16	Location 9
1	Aisle 6	Location 18
2	Aisle 2	Location 39
3	Aisle 18	Location 37
4	Aisle 1	Location 12
5	Aisle 12	Location 34
6	Aisle 11	Location 30
7	Aisle 0	Location 28
8	Aisle 5	Location 12
9	Aisle 14	Location 11
10	Aisle 11	Location 5
11	Aisle 15	Location 22
12	Aisle 3	Location 20
13	Aisle 12	Location 0
