Order 0	number of articles 19
0	Aisle 17	Location 16
1	Aisle 14	Location 40
2	Aisle 0	Location 2
3	Aisle 17	Location 27
4	Aisle 10	Location 37
5	Aisle 1	Location 4
6	Aisle 7	Location 21
7	Aisle 0	Location 38
8	Aisle 16	Location 27
9	Aisle 16	Location 4
10	Aisle 0	Location 4
11	Aisle 17	Location 41
12	Aisle 13	Location 21
13	Aisle 1	Location 15
14	Aisle 0	Location 25
15	Aisle 14	Location 10
16	Aisle 0	Location 21
17	Aisle 1	Location 10
18	Aisle 16	Location 11
Order 1	number of articles 10
0	Aisle 0	Location 37
1	Aisle 0	Location 29
2	Aisle 14	Location 18
3	Aisle 1	Location 8
4	Aisle 0	Location 40
5	Aisle 14	Location 17
6	Aisle 16	Location 9
7	Aisle 8	Location 9
8	Aisle 0	Location 44
9	Aisle 0	Location 4
Order 2	number of articles 10
0	Aisle 6	Location 16
1	Aisle 9	Location 15
2	Aisle 0	Location 27
3	Aisle 0	Location 41
4	Aisle 0	Location 2
5	Aisle 1	Location 44
6	Aisle 1	Location 0
7	Aisle 0	Location 10
8	Aisle 14	Location 38
9	Aisle 0	Location 18
Order 3	number of articles 23
0	Aisle 0	Location 20
1	Aisle 1	Location 31
2	Aisle 10	Location 38
3	Aisle 18	Location 15
4	Aisle 17	Location 14
5	Aisle 0	Location 13
6	Aisle 1	Location 44
7	Aisle 0	Location 22
8	Aisle 1	Location 27
9	Aisle 1	Location 17
10	Aisle 14	Location 36
11	Aisle 0	Location 1
12	Aisle 7	Location 44
13	Aisle 18	Location 10
14	Aisle 9	Location 32
15	Aisle 1	Location 28
16	Aisle 7	Location 39
17	Aisle 1	Location 7
18	Aisle 19	Location 30
19	Aisle 15	Location 37
20	Aisle 15	Location 26
21	Aisle 1	Location 36
22	Aisle 0	Location 40
Order 4	number of articles 17
0	Aisle 0	Location 27
1	Aisle 13	Location 39
2	Aisle 1	Location 16
3	Aisle 13	Location 27
4	Aisle 17	Location 6
5	Aisle 11	Location 42
6	Aisle 0	Location 6
7	Aisle 1	Location 4
8	Aisle 16	Location 40
9	Aisle 0	Location 26
10	Aisle 0	Location 1
11	Aisle 1	Location 15
12	Aisle 1	Location 40
13	Aisle 0	Location 21
14	Aisle 16	Location 15
15	Aisle 1	Location 19
16	Aisle 1	Location 0
Order 5	number of articles 12
0	Aisle 8	Location 2
1	Aisle 1	Location 35
2	Aisle 1	Location 43
3	Aisle 15	Location 30
4	Aisle 7	Location 4
5	Aisle 0	Location 37
6	Aisle 18	Location 18
7	Aisle 10	Location 14
8	Aisle 19	Location 29
9	Aisle 1	Location 12
10	Aisle 9	Location 24
11	Aisle 16	Location 26
Order 6	number of articles 11
0	Aisle 15	Location 12
1	Aisle 0	Location 31
2	Aisle 14	Location 3
3	Aisle 0	Location 43
4	Aisle 19	Location 0
5	Aisle 16	Location 22
6	Aisle 10	Location 27
7	Aisle 11	Location 24
8	Aisle 6	Location 7
9	Aisle 17	Location 20
10	Aisle 8	Location 23
Order 7	number of articles 5
0	Aisle 1	Location 43
1	Aisle 0	Location 18
2	Aisle 15	Location 20
3	Aisle 18	Location 16
4	Aisle 18	Location 40
Order 8	number of articles 18
0	Aisle 6	Location 8
1	Aisle 1	Location 6
2	Aisle 17	Location 38
3	Aisle 1	Location 14
4	Aisle 10	Location 41
5	Aisle 0	Location 41
6	Aisle 19	Location 36
7	Aisle 1	Location 38
8	Aisle 0	Location 37
9	Aisle 0	Location 4
10	Aisle 1	Location 3
11	Aisle 1	Location 31
12	Aisle 1	Location 15
13	Aisle 1	Location 10
14	Aisle 16	Location 27
15	Aisle 1	Location 36
16	Aisle 0	Location 21
17	Aisle 12	Location 26
Order 9	number of articles 14
0	Aisle 19	Location 0
1	Aisle 12	Location 0
2	Aisle 1	Location 22
3	Aisle 15	Location 28
4	Aisle 8	Location 39
5	Aisle 16	Location 13
6	Aisle 1	Location 25
7	Aisle 15	Location 35
8	Aisle 0	Location 26
9	Aisle 14	Location 37
10	Aisle 1	Location 1
11	Aisle 11	Location 42
12	Aisle 8	Location 1
13	Aisle 0	Location 41
Order 10	number of articles 21
0	Aisle 14	Location 44
1	Aisle 0	Location 22
2	Aisle 17	Location 36
3	Aisle 1	Location 22
4	Aisle 1	Location 42
5	Aisle 19	Location 8
6	Aisle 1	Location 34
7	Aisle 0	Location 43
8	Aisle 1	Location 16
9	Aisle 0	Location 20
10	Aisle 0	Location 42
11	Aisle 8	Location 35
12	Aisle 0	Location 1
13	Aisle 1	Location 3
14	Aisle 18	Location 14
15	Aisle 0	Location 27
16	Aisle 0	Location 2
17	Aisle 15	Location 3
18	Aisle 1	Location 11
19	Aisle 7	Location 20
20	Aisle 0	Location 9
Order 11	number of articles 12
0	Aisle 1	Location 28
1	Aisle 0	Location 31
2	Aisle 1	Location 11
3	Aisle 1	Location 19
4	Aisle 0	Location 2
5	Aisle 0	Location 28
6	Aisle 0	Location 15
7	Aisle 18	Location 23
8	Aisle 15	Location 23
9	Aisle 0	Location 4
10	Aisle 0	Location 3
11	Aisle 0	Location 22
Order 12	number of articles 9
0	Aisle 16	Location 28
1	Aisle 0	Location 44
2	Aisle 1	Location 39
3	Aisle 0	Location 16
4	Aisle 6	Location 7
5	Aisle 14	Location 29
6	Aisle 0	Location 28
7	Aisle 11	Location 27
8	Aisle 11	Location 16
Order 13	number of articles 8
0	Aisle 18	Location 40
1	Aisle 6	Location 18
2	Aisle 1	Location 18
3	Aisle 1	Location 30
4	Aisle 7	Location 35
5	Aisle 12	Location 0
6	Aisle 1	Location 34
7	Aisle 1	Location 26
Order 14	number of articles 10
0	Aisle 0	Location 6
1	Aisle 1	Location 3
2	Aisle 1	Location 23
3	Aisle 10	Location 33
4	Aisle 0	Location 38
5	Aisle 7	Location 4
6	Aisle 18	Location 12
7	Aisle 10	Location 26
8	Aisle 19	Location 7
9	Aisle 18	Location 31
Order 15	number of articles 18
0	Aisle 1	Location 31
1	Aisle 1	Location 37
2	Aisle 7	Location 28
3	Aisle 0	Location 44
4	Aisle 9	Location 9
5	Aisle 15	Location 22
6	Aisle 18	Location 9
7	Aisle 1	Location 7
8	Aisle 1	Location 19
9	Aisle 14	Location 41
10	Aisle 0	Location 31
11	Aisle 1	Location 27
12	Aisle 19	Location 37
13	Aisle 1	Location 24
14	Aisle 9	Location 22
15	Aisle 9	Location 11
16	Aisle 12	Location 40
17	Aisle 17	Location 8
Order 16	number of articles 24
0	Aisle 0	Location 9
1	Aisle 12	Location 32
2	Aisle 16	Location 10
3	Aisle 13	Location 18
4	Aisle 12	Location 43
5	Aisle 0	Location 13
6	Aisle 15	Location 6
7	Aisle 6	Location 41
8	Aisle 0	Location 22
9	Aisle 16	Location 5
10	Aisle 1	Location 3
11	Aisle 11	Location 25
12	Aisle 7	Location 23
13	Aisle 1	Location 8
