Order 0	number of articles 17
0	Aisle 0	Location 10
1	Aisle 7	Location 44
2	Aisle 18	Location 30
3	Aisle 1	Location 41
4	Aisle 0	Location 32
5	Aisle 1	Location 14
6	Aisle 1	Location 38
7	Aisle 1	Location 6
8	Aisle 1	Location 12
9	Aisle 0	Location 40
10	Aisle 15	Location 32
11	Aisle 0	Location 33
12	Aisle 12	Location 12
13	Aisle 18	Location 16
14	Aisle 19	Location 7
15	Aisle 1	Location 33
16	Aisle 6	Location 2
Order 1	number of articles 13
0	Aisle 7	Location 24
1	Aisle 9	Location 0
2	Aisle 6	Location 44
3	Aisle 1	Location 17
4	Aisle 6	Location 3
5	Aisle 0	Location 31
6	Aisle 18	Location 38
7	Aisle 17	Location 35
8	Aisle 16	Location 8
9	Aisle 16	Location 37
10	Aisle 8	Location 33
11	Aisle 1	Location 19
12	Aisle 0	Location 44
Order 2	number of articles 14
0	Aisle 12	Location 18
1	Aisle 0	Location 3
2	Aisle 1	Location 3
3	Aisle 13	Location 12
4	Aisle 0	Location 14
5	Aisle 10	Location 33
6	Aisle 8	Location 32
7	Aisle 0	Location 13
8	Aisle 0	Location 8
9	Aisle 16	Location 32
10	Aisle 1	Location 32
11	Aisle 19	Location 39
12	Aisle 9	Location 12
13	Aisle 16	Location 6
Order 3	number of articles 22
0	Aisle 7	Location 35
1	Aisle 0	Location 3
2	Aisle 6	Location 10
3	Aisle 0	Location 21
4	Aisle 6	Location 13
5	Aisle 11	Location 23
6	Aisle 11	Location 31
7	Aisle 0	Location 19
8	Aisle 0	Location 28
9	Aisle 14	Location 36
10	Aisle 0	Location 24
11	Aisle 13	Location 31
12	Aisle 10	Location 16
13	Aisle 0	Location 43
14	Aisle 0	Location 6
15	Aisle 1	Location 23
16	Aisle 19	Location 9
17	Aisle 1	Location 39
18	Aisle 1	Location 28
19	Aisle 1	Location 13
20	Aisle 17	Location 30
21	Aisle 18	Location 29
Order 4	number of articles 14
0	Aisle 0	Location 16
1	Aisle 7	Location 13
2	Aisle 1	Location 40
3	Aisle 8	Location 5
4	Aisle 9	Location 27
5	Aisle 0	Location 43
6	Aisle 0	Location 7
7	Aisle 1	Location 24
8	Aisle 17	Location 18
9	Aisle 11	Location 14
10	Aisle 6	Location 14
11	Aisle 16	Location 39
12	Aisle 0	Location 34
13	Aisle 0	Location 27
Order 5	number of articles 21
0	Aisle 1	Location 37
1	Aisle 8	Location 13
2	Aisle 1	Location 16
3	Aisle 0	Location 9
4	Aisle 0	Location 32
5	Aisle 1	Location 5
6	Aisle 9	Location 7
7	Aisle 1	Location 22
8	Aisle 1	Location 10
9	Aisle 0	Location 22
10	Aisle 0	Location 11
11	Aisle 11	Location 25
12	Aisle 1	Location 14
13	Aisle 10	Location 29
14	Aisle 1	Location 44
15	Aisle 18	Location 3
16	Aisle 14	Location 15
17	Aisle 0	Location 18
18	Aisle 12	Location 13
19	Aisle 16	Location 42
20	Aisle 1	Location 35
Order 6	number of articles 21
0	Aisle 1	Location 8
1	Aisle 1	Location 39
2	Aisle 1	Location 0
3	Aisle 13	Location 23
4	Aisle 0	Location 31
