Order 0	number of articles 9
0	Aisle 7	Location 30
1	Aisle 1	Location 7
2	Aisle 0	Location 6
3	Aisle 0	Location 10
4	Aisle 7	Location 39
5	Aisle 6	Location 4
6	Aisle 10	Location 15
7	Aisle 0	Location 37
8	Aisle 16	Location 24
Order 1	number of articles 17
0	Aisle 1	Location 23
1	Aisle 6	Location 36
2	Aisle 10	Location 1
3	Aisle 11	Location 41
4	Aisle 18	Location 39
5	Aisle 0	Location 1
6	Aisle 0	Location 21
7	Aisle 10	Location 40
8	Aisle 15	Location 11
9	Aisle 1	Location 3
10	Aisle 0	Location 13
11	Aisle 1	Location 7
12	Aisle 0	Location 23
13	Aisle 17	Location 1
14	Aisle 11	Location 23
15	Aisle 9	Location 12
16	Aisle 17	Location 37
Order 2	number of articles 20
0	Aisle 17	Location 3
1	Aisle 1	Location 31
2	Aisle 6	Location 27
3	Aisle 9	Location 23
4	Aisle 14	Location 43
5	Aisle 1	Location 28
6	Aisle 1	Location 43
7	Aisle 0	Location 15
8	Aisle 1	Location 4
9	Aisle 1	Location 38
10	Aisle 7	Location 11
11	Aisle 0	Location 43
12	Aisle 15	Location 32
13	Aisle 1	Location 11
14	Aisle 1	Location 30
15	Aisle 0	Location 9
16	Aisle 1	Location 35
17	Aisle 17	Location 30
18	Aisle 16	Location 3
19	Aisle 13	Location 15
Order 3	number of articles 19
0	Aisle 0	Location 35
1	Aisle 0	Location 34
2	Aisle 15	Location 35
3	Aisle 13	Location 25
4	Aisle 1	Location 8
5	Aisle 1	Location 29
6	Aisle 0	Location 5
7	Aisle 1	Location 3
8	Aisle 0	Location 20
9	Aisle 18	Location 35
10	Aisle 1	Location 11
11	Aisle 0	Location 28
12	Aisle 1	Location 19
13	Aisle 14	Location 25
14	Aisle 18	Location 27
15	Aisle 0	Location 22
16	Aisle 1	Location 20
17	Aisle 0	Location 7
18	Aisle 0	Location 13
Order 4	number of articles 15
0	Aisle 12	Location 0
1	Aisle 1	Location 22
2	Aisle 19	Location 22
3	Aisle 15	Location 14
4	Aisle 17	Location 39
5	Aisle 1	Location 35
6	Aisle 16	Location 39
7	Aisle 13	Location 27
8	Aisle 0	Location 3
9	Aisle 15	Location 32
10	Aisle 17	Location 22
11	Aisle 8	Location 18
12	Aisle 7	Location 31
13	Aisle 18	Location 33
14	Aisle 0	Location 36
Order 5	number of articles 5
0	Aisle 9	Location 13
1	Aisle 0	Location 12
2	Aisle 8	Location 5
3	Aisle 12	Location 33
4	Aisle 0	Location 35
Order 6	number of articles 9
0	Aisle 0	Location 34
1	Aisle 6	Location 28
2	Aisle 7	Location 17
3	Aisle 13	Location 5
4	Aisle 7	Location 23
5	Aisle 12	Location 22
6	Aisle 1	Location 34
7	Aisle 19	Location 41
8	Aisle 0	Location 36
Order 7	number of articles 23
0	Aisle 7	Location 15
1	Aisle 16	Location 4
2	Aisle 0	Location 4
3	Aisle 0	Location 19
4	Aisle 1	Location 21
5	Aisle 1	Location 0
6	Aisle 7	Location 11
7	Aisle 1	Location 18
8	Aisle 10	Location 15
9	Aisle 1	Location 41
10	Aisle 0	Location 41
11	Aisle 0	Location 18
12	Aisle 16	Location 16
13	Aisle 18	Location 38
14	Aisle 1	Location 33
15	Aisle 1	Location 14
16	Aisle 0	Location 40
17	Aisle 0	Location 27
18	Aisle 1	Location 13
19	Aisle 1	Location 26
20	Aisle 16	Location 30
21	Aisle 1	Location 4
22	Aisle 16	Location 38
Order 8	number of articles 9
0	Aisle 0	Location 3
1	Aisle 0	Location 26
2	Aisle 1	Location 26
3	Aisle 0	Location 35
4	Aisle 0	Location 4
5	Aisle 16	Location 6
6	Aisle 1	Location 29
7	Aisle 0	Location 21
8	Aisle 13	Location 23
Order 9	number of articles 10
0	Aisle 8	Location 25
1	Aisle 1	Location 44
2	Aisle 1	Location 3
3	Aisle 19	Location 0
4	Aisle 0	Location 28
5	Aisle 17	Location 35
6	Aisle 1	Location 16
7	Aisle 11	Location 2
8	Aisle 0	Location 37
9	Aisle 1	Location 5
Order 10	number of articles 7
0	Aisle 1	Location 44
1	Aisle 17	Location 40
2	Aisle 1	Location 37
3	Aisle 11	Location 3
4	Aisle 1	Location 33
5	Aisle 6	Location 36
6	Aisle 11	Location 26
Order 11	number of articles 16
0	Aisle 14	Location 40
1	Aisle 17	Location 9
2	Aisle 15	Location 26
3	Aisle 0	Location 7
4	Aisle 0	Location 15
5	Aisle 0	Location 23
6	Aisle 0	Location 1
7	Aisle 11	Location 21
8	Aisle 7	Location 31
9	Aisle 16	Location 37
10	Aisle 10	Location 22
11	Aisle 7	Location 14
12	Aisle 0	Location 28
13	Aisle 1	Location 36
14	Aisle 18	Location 5
15	Aisle 7	Location 5
Order 12	number of articles 14
0	Aisle 1	Location 17
1	Aisle 9	Location 33
2	Aisle 15	Location 35
3	Aisle 12	Location 34
4	Aisle 1	Location 2
5	Aisle 0	Location 10
6	Aisle 0	Location 29
7	Aisle 1	Location 6
8	Aisle 9	Location 13
9	Aisle 14	Location 33
10	Aisle 7	Location 11
11	Aisle 12	Location 9
12	Aisle 10	Location 2
13	Aisle 12	Location 6
Order 13	number of articles 18
0	Aisle 11	Location 16
1	Aisle 0	Location 31
2	Aisle 9	Location 38
3	Aisle 6	Location 7
4	Aisle 1	Location 18
5	Aisle 9	Location 28
6	Aisle 1	Location 15
7	Aisle 1	Location 6
8	Aisle 15	Location 41
9	Aisle 0	Location 17
10	Aisle 6	Location 1
