Order 0	number of articles 8
0	Aisle 10	Location 26
1	Aisle 1	Location 10
2	Aisle 1	Location 13
3	Aisle 9	Location 21
4	Aisle 15	Location 21
5	Aisle 0	Location 6
6	Aisle 0	Location 35
7	Aisle 0	Location 39
Order 1	number of articles 12
0	Aisle 0	Location 5
1	Aisle 1	Location 0
2	Aisle 17	Location 40
3	Aisle 18	Location 39
4	Aisle 0	Location 21
5	Aisle 0	Location 14
6	Aisle 17	Location 19
7	Aisle 1	Location 6
8	Aisle 0	Location 22
9	Aisle 1	Location 7
10	Aisle 0	Location 33
11	Aisle 1	Location 32
Order 2	number of articles 22
0	Aisle 6	Location 17
1	Aisle 1	Location 22
2	Aisle 0	Location 35
3	Aisle 1	Location 32
4	Aisle 18	Location 40
5	Aisle 0	Location 18
6	Aisle 1	Location 40
7	Aisle 11	Location 14
8	Aisle 19	Location 23
9	Aisle 1	Location 6
10	Aisle 1	Location 34
11	Aisle 16	Location 33
12	Aisle 0	Location 14
13	Aisle 10	Location 26
14	Aisle 8	Location 15
15	Aisle 0	Location 23
16	Aisle 0	Location 4
17	Aisle 1	Location 7
18	Aisle 0	Location 28
19	Aisle 17	Location 18
20	Aisle 10	Location 14
21	Aisle 0	Location 12
Order 3	number of articles 9
0	Aisle 1	Location 27
1	Aisle 9	Location 16
2	Aisle 7	Location 30
3	Aisle 12	Location 15
4	Aisle 0	Location 13
5	Aisle 0	Location 31
6	Aisle 19	Location 5
7	Aisle 0	Location 10
8	Aisle 16	Location 30
Order 4	number of articles 8
0	Aisle 10	Location 24
1	Aisle 0	Location 43
2	Aisle 13	Location 20
3	Aisle 14	Location 31
4	Aisle 16	Location 42
5	Aisle 0	Location 10
6	Aisle 10	Location 35
7	Aisle 18	Location 17
Order 5	number of articles 22
0	Aisle 1	Location 6
1	Aisle 1	Location 27
2	Aisle 16	Location 41
3	Aisle 0	Location 40
4	Aisle 1	Location 38
5	Aisle 1	Location 17
6	Aisle 1	Location 23
7	Aisle 19	Location 39
8	Aisle 16	Location 19
9	Aisle 0	Location 42
10	Aisle 0	Location 9
11	Aisle 19	Location 31
12	Aisle 8	Location 2
13	Aisle 0	Location 16
14	Aisle 1	Location 19
15	Aisle 8	Location 16
16	Aisle 0	Location 0
17	Aisle 1	Location 10
18	Aisle 7	Location 35
19	Aisle 0	Location 44
20	Aisle 16	Location 0
21	Aisle 0	Location 2
Order 6	number of articles 20
0	Aisle 1	Location 29
1	Aisle 0	Location 43
2	Aisle 1	Location 21
3	Aisle 16	Location 36
4	Aisle 13	Location 14
5	Aisle 0	Location 37
6	Aisle 0	Location 14
7	Aisle 14	Location 30
8	Aisle 6	Location 43
9	Aisle 19	Location 44
10	Aisle 1	Location 38
11	Aisle 1	Location 31
12	Aisle 0	Location 33
13	Aisle 1	Location 18
14	Aisle 1	Location 12
15	Aisle 1	Location 8
16	Aisle 1	Location 32
17	Aisle 0	Location 6
18	Aisle 0	Location 41
19	Aisle 1	Location 16
Order 7	number of articles 18
0	Aisle 1	Location 20
1	Aisle 10	Location 30
2	Aisle 13	Location 22
3	Aisle 0	Location 31
4	Aisle 15	Location 19
5	Aisle 10	Location 37
6	Aisle 13	Location 17
7	Aisle 1	Location 27
8	Aisle 14	Location 37
9	Aisle 1	Location 29
10	Aisle 18	Location 27
11	Aisle 0	Location 2
12	Aisle 1	Location 18
13	Aisle 0	Location 20
14	Aisle 12	Location 34
15	Aisle 7	Location 0
16	Aisle 1	Location 13
17	Aisle 1	Location 22
Order 8	number of articles 16
0	Aisle 19	Location 24
1	Aisle 10	Location 9
2	Aisle 0	Location 5
3	Aisle 0	Location 37
4	Aisle 1	Location 3
5	Aisle 15	Location 0
6	Aisle 1	Location 14
7	Aisle 19	Location 27
8	Aisle 1	Location 41
9	Aisle 0	Location 17
10	Aisle 17	Location 31
11	Aisle 14	Location 35
12	Aisle 0	Location 26
13	Aisle 0	Location 30
14	Aisle 15	Location 14
15	Aisle 1	Location 42
Order 9	number of articles 5
0	Aisle 11	Location 18
1	Aisle 15	Location 32
2	Aisle 6	Location 29
3	Aisle 13	Location 1
4	Aisle 0	Location 33
Order 10	number of articles 14
0	Aisle 1	Location 22
1	Aisle 0	Location 39
2	Aisle 12	Location 25
3	Aisle 8	Location 1
4	Aisle 1	Location 21
5	Aisle 1	Location 30
6	Aisle 7	Location 30
7	Aisle 13	Location 44
8	Aisle 7	Location 6
9	Aisle 17	Location 13
10	Aisle 1	Location 11
11	Aisle 0	Location 33
12	Aisle 0	Location 21
13	Aisle 13	Location 35
Order 11	number of articles 23
0	Aisle 0	Location 38
1	Aisle 0	Location 42
2	Aisle 1	Location 2
3	Aisle 9	Location 43
4	Aisle 1	Location 9
5	Aisle 16	Location 44
6	Aisle 0	Location 2
7	Aisle 0	Location 20
8	Aisle 1	Location 32
9	Aisle 0	Location 37
10	Aisle 0	Location 21
11	Aisle 1	Location 39
12	Aisle 0	Location 8
13	Aisle 16	Location 38
14	Aisle 1	Location 34
15	Aisle 18	Location 44
16	Aisle 12	Location 21
17	Aisle 19	Location 12
18	Aisle 1	Location 15
19	Aisle 18	Location 8
20	Aisle 14	Location 37
21	Aisle 0	Location 27
22	Aisle 8	Location 7
Order 12	number of articles 17
0	Aisle 1	Location 17
1	Aisle 1	Location 40
2	Aisle 14	Location 39
3	Aisle 0	Location 9
4	Aisle 6	Location 39
5	Aisle 0	Location 6
6	Aisle 1	Location 37
7	Aisle 6	Location 32
8	Aisle 0	Location 17
9	Aisle 10	Location 5
10	Aisle 9	Location 25
11	Aisle 0	Location 27
12	Aisle 0	Location 43
13	Aisle 9	Location 40
14	Aisle 1	Location 27
15	Aisle 1	Location 41
16	Aisle 11	Location 20
Order 13	number of articles 6
0	Aisle 10	Location 36
1	Aisle 19	Location 1
2	Aisle 0	Location 37
3	Aisle 15	Location 13
4	Aisle 0	Location 24
5	Aisle 18	Location 13
Order 14	number of articles 18
0	Aisle 1	Location 23
1	Aisle 12	Location 25
2	Aisle 7	Location 29
3	Aisle 13	Location 11
4	Aisle 0	Location 43
5	Aisle 9	Location 2
6	Aisle 9	Location 8
7	Aisle 0	Location 14
8	Aisle 15	Location 36
9	Aisle 1	Location 32
10	Aisle 0	Location 9
11	Aisle 1	Location 8
12	Aisle 1	Location 26
13	Aisle 1	Location 41
14	Aisle 18	Location 24
15	Aisle 1	Location 39
16	Aisle 0	Location 33
17	Aisle 0	Location 20
Order 15	number of articles 8
0	Aisle 17	Location 3
1	Aisle 1	Location 44
2	Aisle 18	Location 21
3	Aisle 0	Location 36
4	Aisle 0	Location 44
5	Aisle 1	Location 8
6	Aisle 6	Location 29
7	Aisle 0	Location 40
Order 16	number of articles 5
0	Aisle 1	Location 22
1	Aisle 1	Location 35
2	Aisle 0	Location 34
3	Aisle 15	Location 23
4	Aisle 1	Location 19
Order 17	number of articles 19
0	Aisle 1	Location 2
1	Aisle 1	Location 24
2	Aisle 7	Location 7
3	Aisle 0	Location 40
4	Aisle 1	Location 38
5	Aisle 18	Location 35
6	Aisle 11	Location 39
7	Aisle 1	Location 28
8	Aisle 12	Location 8
9	Aisle 13	Location 31
10	Aisle 1	Location 39
11	Aisle 8	Location 9
12	Aisle 14	Location 21
13	Aisle 17	Location 10
14	Aisle 9	Location 23
15	Aisle 1	Location 40
16	Aisle 12	Location 11
17	Aisle 1	Location 9
18	Aisle 1	Location 18
Order 18	number of articles 19
0	Aisle 7	Location 35
1	Aisle 1	Location 9
2	Aisle 9	Location 41
3	Aisle 1	Location 7
4	Aisle 9	Location 8
5	Aisle 0	Location 25
6	Aisle 0	Location 22
7	Aisle 19	Location 2
8	Aisle 0	Location 21
9	Aisle 12	Location 24
10	Aisle 15	Location 7
11	Aisle 0	Location 20
12	Aisle 1	Location 5
13	Aisle 1	Location 16
14	Aisle 7	Location 27
15	Aisle 0	Location 16
16	Aisle 16	Location 7
17	Aisle 6	Location 43
18	Aisle 7	Location 12
Order 19	number of articles 12
0	Aisle 1	Location 1
1	Aisle 0	Location 43
2	Aisle 1	Location 41
3	Aisle 0	Location 4
4	Aisle 1	Location 0
5	Aisle 13	Location 24
6	Aisle 0	Location 12
7	Aisle 0	Location 7
8	Aisle 1	Location 21
9	Aisle 0	Location 23
10	Aisle 7	Location 43
11	Aisle 15	Location 37
Order 20	number of articles 5
0	Aisle 7	Location 10
1	Aisle 18	Location 18
2	Aisle 1	Location 13
3	Aisle 1	Location 26
4	Aisle 1	Location 17
Order 21	number of articles 17
0	Aisle 0	Location 23
1	Aisle 6	Location 21
2	Aisle 0	Location 30
3	Aisle 1	Location 43
4	Aisle 8	Location 10
5	Aisle 0	Location 37
6	Aisle 0	Location 7
7	Aisle 1	Location 44
8	Aisle 1	Location 1
9	Aisle 0	Location 33
10	Aisle 10	Location 21
11	Aisle 1	Location 36
