Order 0	number of articles 10
0	Aisle 6	Location 21
1	Aisle 1	Location 39
2	Aisle 1	Location 15
3	Aisle 0	Location 23
4	Aisle 0	Location 29
5	Aisle 0	Location 13
6	Aisle 18	Location 11
7	Aisle 14	Location 4
8	Aisle 14	Location 31
9	Aisle 1	Location 18
Order 1	number of articles 16
0	Aisle 18	Location 38
1	Aisle 14	Location 16
2	Aisle 1	Location 40
3	Aisle 6	Location 2
4	Aisle 1	Location 20
5	Aisle 0	Location 37
6	Aisle 0	Location 31
7	Aisle 0	Location 27
8	Aisle 0	Location 21
9	Aisle 10	Location 34
10	Aisle 0	Location 3
11	Aisle 8	Location 42
12	Aisle 15	Location 7
13	Aisle 9	Location 43
14	Aisle 10	Location 12
15	Aisle 8	Location 27
Order 2	number of articles 8
0	Aisle 1	Location 16
1	Aisle 0	Location 4
2	Aisle 1	Location 21
3	Aisle 7	Location 0
4	Aisle 1	Location 40
5	Aisle 19	Location 1
6	Aisle 16	Location 6
7	Aisle 8	Location 19
Order 3	number of articles 20
0	Aisle 1	Location 5
1	Aisle 0	Location 22
2	Aisle 15	Location 15
3	Aisle 11	Location 1
4	Aisle 0	Location 43
5	Aisle 1	Location 22
6	Aisle 15	Location 27
7	Aisle 0	Location 1
8	Aisle 1	Location 25
9	Aisle 1	Location 12
10	Aisle 1	Location 30
11	Aisle 1	Location 29
12	Aisle 0	Location 38
13	Aisle 0	Location 7
14	Aisle 7	Location 38
15	Aisle 1	Location 18
16	Aisle 10	Location 27
17	Aisle 8	Location 37
18	Aisle 0	Location 8
19	Aisle 1	Location 11
Order 4	number of articles 22
0	Aisle 0	Location 11
1	Aisle 9	Location 22
2	Aisle 14	Location 8
3	Aisle 0	Location 18
4	Aisle 11	Location 26
5	Aisle 10	Location 24
6	Aisle 10	Location 3
7	Aisle 0	Location 24
8	Aisle 0	Location 5
9	Aisle 12	Location 25
10	Aisle 17	Location 33
11	Aisle 9	Location 3
12	Aisle 13	Location 26
13	Aisle 10	Location 34
14	Aisle 0	Location 21
15	Aisle 1	Location 27
16	Aisle 0	Location 38
17	Aisle 13	Location 32
18	Aisle 8	Location 28
19	Aisle 17	Location 39
20	Aisle 0	Location 7
21	Aisle 15	Location 3
Order 5	number of articles 12
0	Aisle 1	Location 8
1	Aisle 1	Location 11
2	Aisle 0	Location 23
3	Aisle 11	Location 8
4	Aisle 0	Location 41
5	Aisle 13	Location 26
6	Aisle 11	Location 0
7	Aisle 18	Location 9
8	Aisle 19	Location 13
9	Aisle 1	Location 40
10	Aisle 8	Location 38
11	Aisle 17	Location 41
Order 6	number of articles 13
0	Aisle 0	Location 2
1	Aisle 1	Location 16
2	Aisle 19	Location 40
3	Aisle 1	Location 6
4	Aisle 0	Location 20
5	Aisle 0	Location 28
6	Aisle 7	Location 41
7	Aisle 1	Location 10
8	Aisle 11	Location 31
9	Aisle 6	Location 39
10	Aisle 18	Location 35
11	Aisle 1	Location 13
12	Aisle 10	Location 0
Order 7	number of articles 12
0	Aisle 15	Location 20
1	Aisle 7	Location 16
2	Aisle 7	Location 8
3	Aisle 9	Location 32
4	Aisle 17	Location 20
5	Aisle 13	Location 35
6	Aisle 1	Location 27
7	Aisle 6	Location 30
8	Aisle 9	Location 30
9	Aisle 19	Location 35
10	Aisle 6	Location 22
11	Aisle 0	Location 15
Order 8	number of articles 20
0	Aisle 1	Location 22
1	Aisle 0	Location 11
2	Aisle 11	Location 39
3	Aisle 15	Location 33
4	Aisle 16	Location 40
5	Aisle 13	Location 31
6	Aisle 0	Location 10
7	Aisle 1	Location 9
8	Aisle 17	Location 8
9	Aisle 0	Location 19
10	Aisle 0	Location 36
11	Aisle 19	Location 43
12	Aisle 8	Location 41
13	Aisle 13	Location 25
14	Aisle 7	Location 7
15	Aisle 0	Location 35
16	Aisle 18	Location 0
17	Aisle 1	Location 1
18	Aisle 9	Location 40
19	Aisle 1	Location 37
Order 9	number of articles 11
0	Aisle 8	Location 21
1	Aisle 1	Location 30
2	Aisle 15	Location 34
3	Aisle 0	Location 15
4	Aisle 12	Location 3
5	Aisle 8	Location 30
6	Aisle 17	Location 19
7	Aisle 17	Location 44
8	Aisle 0	Location 41
9	Aisle 17	Location 13
10	Aisle 1	Location 37
Order 10	number of articles 13
0	Aisle 16	Location 0
1	Aisle 10	Location 27
2	Aisle 1	Location 5
3	Aisle 0	Location 35
4	Aisle 19	Location 41
5	Aisle 0	Location 22
6	Aisle 19	Location 16
7	Aisle 0	Location 5
8	Aisle 0	Location 20
9	Aisle 15	Location 36
10	Aisle 0	Location 26
11	Aisle 1	Location 30
12	Aisle 6	Location 21
Order 11	number of articles 17
0	Aisle 8	Location 42
1	Aisle 1	Location 7
2	Aisle 0	Location 21
3	Aisle 1	Location 37
4	Aisle 8	Location 5
5	Aisle 19	Location 10
6	Aisle 17	Location 3
7	Aisle 0	Location 44
8	Aisle 1	Location 18
9	Aisle 18	Location 37
10	Aisle 1	Location 15
11	Aisle 1	Location 30
12	Aisle 15	Location 43
13	Aisle 0	Location 1
14	Aisle 14	Location 34
15	Aisle 10	Location 27
16	Aisle 13	Location 0
Order 12	number of articles 18
0	Aisle 1	Location 16
1	Aisle 0	Location 10
2	Aisle 0	Location 20
3	Aisle 11	Location 27
4	Aisle 9	Location 23
5	Aisle 1	Location 38
6	Aisle 13	Location 39
7	Aisle 1	Location 22
8	Aisle 14	Location 2
9	Aisle 1	Location 41
10	Aisle 11	Location 6
11	Aisle 7	Location 32
12	Aisle 13	Location 8
13	Aisle 11	Location 21
14	Aisle 1	Location 24
15	Aisle 1	Location 36
16	Aisle 18	Location 8
17	Aisle 0	Location 16
Order 13	number of articles 16
0	Aisle 7	Location 36
1	Aisle 8	Location 41
2	Aisle 11	Location 9
3	Aisle 0	Location 6
4	Aisle 0	Location 3
5	Aisle 1	Location 3
6	Aisle 1	Location 0
7	Aisle 14	Location 35
8	Aisle 1	Location 10
9	Aisle 1	Location 8
10	Aisle 1	Location 23
11	Aisle 1	Location 31
12	Aisle 15	Location 14
13	Aisle 13	Location 1
14	Aisle 0	Location 24
15	Aisle 1	Location 18
Order 14	number of articles 7
0	Aisle 0	Location 23
1	Aisle 6	Location 2
2	Aisle 1	Location 43
3	Aisle 12	Location 11
4	Aisle 1	Location 32
5	Aisle 16	Location 28
6	Aisle 8	Location 27
Order 15	number of articles 12
0	Aisle 0	Location 7
1	Aisle 1	Location 5
2	Aisle 1	Location 22
3	Aisle 0	Location 38
4	Aisle 15	Location 15
5	Aisle 19	Location 28
6	Aisle 11	Location 19
7	Aisle 13	Location 37
8	Aisle 19	Location 13
9	Aisle 1	Location 15
10	Aisle 16	Location 24
11	Aisle 0	Location 3
Order 16	number of articles 19
0	Aisle 18	Location 43
1	Aisle 9	Location 22
2	Aisle 13	Location 39
3	Aisle 13	Location 31
4	Aisle 6	Location 27
