Order 0	number of articles 20
0	Aisle 0	Location 31
1	Aisle 1	Location 43
2	Aisle 0	Location 13
3	Aisle 17	Location 19
4	Aisle 1	Location 0
5	Aisle 8	Location 15
6	Aisle 18	Location 0
7	Aisle 8	Location 33
8	Aisle 16	Location 25
9	Aisle 0	Location 32
10	Aisle 0	Location 38
11	Aisle 14	Location 18
12	Aisle 12	Location 42
13	Aisle 0	Location 24
14	Aisle 1	Location 33
15	Aisle 1	Location 35
16	Aisle 1	Location 23
17	Aisle 16	Location 41
18	Aisle 0	Location 15
19	Aisle 15	Location 1
Order 1	number of articles 23
0	Aisle 1	Location 19
1	Aisle 19	Location 7
2	Aisle 0	Location 1
3	Aisle 14	Location 26
4	Aisle 9	Location 32
5	Aisle 0	Location 38
6	Aisle 0	Location 9
7	Aisle 6	Location 27
8	Aisle 0	Location 26
9	Aisle 0	Location 7
10	Aisle 0	Location 4
11	Aisle 0	Location 36
12	Aisle 1	Location 24
13	Aisle 1	Location 42
14	Aisle 7	Location 37
15	Aisle 14	Location 25
16	Aisle 17	Location 38
17	Aisle 1	Location 0
18	Aisle 0	Location 32
19	Aisle 13	Location 8
20	Aisle 1	Location 26
21	Aisle 1	Location 40
22	Aisle 6	Location 43
Order 2	number of articles 8
0	Aisle 0	Location 37
1	Aisle 1	Location 12
2	Aisle 6	Location 32
3	Aisle 16	Location 1
4	Aisle 1	Location 16
5	Aisle 17	Location 42
6	Aisle 1	Location 31
7	Aisle 0	Location 18
Order 3	number of articles 22
0	Aisle 0	Location 9
1	Aisle 11	Location 22
2	Aisle 0	Location 39
3	Aisle 1	Location 41
4	Aisle 1	Location 29
5	Aisle 0	Location 42
6	Aisle 7	Location 26
7	Aisle 12	Location 20
8	Aisle 8	Location 4
9	Aisle 8	Location 35
10	Aisle 1	Location 24
11	Aisle 1	Location 18
12	Aisle 0	Location 30
13	Aisle 1	Location 16
14	Aisle 18	Location 11
15	Aisle 17	Location 18
16	Aisle 6	Location 31
17	Aisle 14	Location 1
18	Aisle 1	Location 23
19	Aisle 12	Location 18
20	Aisle 15	Location 32
21	Aisle 1	Location 14
Order 4	number of articles 11
0	Aisle 12	Location 21
1	Aisle 1	Location 41
