Order 0	number of articles 9
0	Aisle 1	Location 19
1	Aisle 1	Location 9
2	Aisle 0	Location 10
3	Aisle 6	Location 22
4	Aisle 0	Location 15
5	Aisle 0	Location 4
6	Aisle 10	Location 24
7	Aisle 1	Location 43
8	Aisle 16	Location 24
Order 1	number of articles 22
0	Aisle 0	Location 38
1	Aisle 0	Location 34
2	Aisle 7	Location 3
3	Aisle 0	Location 15
4	Aisle 1	Location 43
5	Aisle 9	Location 19
6	Aisle 17	Location 44
7	Aisle 1	Location 44
8	Aisle 0	Location 3
9	Aisle 7	Location 9
10	Aisle 19	Location 37
11	Aisle 11	Location 6
12	Aisle 14	Location 38
13	Aisle 0	Location 28
14	Aisle 1	Location 20
15	Aisle 8	Location 36
16	Aisle 19	Location 41
17	Aisle 0	Location 0
18	Aisle 1	Location 42
19	Aisle 1	Location 7
20	Aisle 17	Location 21
21	Aisle 10	Location 7
Order 2	number of articles 5
0	Aisle 0	Location 6
1	Aisle 0	Location 17
2	Aisle 0	Location 21
3	Aisle 1	Location 8
4	Aisle 13	Location 10
Order 3	number of articles 19
0	Aisle 1	Location 14
1	Aisle 14	Location 29
2	Aisle 1	Location 43
3	Aisle 0	Location 21
4	Aisle 1	Location 29
5	Aisle 12	Location 14
6	Aisle 14	Location 42
7	Aisle 18	Location 22
8	Aisle 12	Location 0
9	Aisle 17	Location 1
10	Aisle 15	Location 12
11	Aisle 0	Location 17
12	Aisle 10	Location 44
13	Aisle 16	Location 37
14	Aisle 6	Location 37
15	Aisle 12	Location 20
16	Aisle 19	Location 28
17	Aisle 0	Location 5
18	Aisle 18	Location 15
Order 4	number of articles 7
0	Aisle 0	Location 24
1	Aisle 0	Location 1
2	Aisle 1	Location 39
3	Aisle 0	Location 12
4	Aisle 18	Location 16
5	Aisle 15	Location 21
6	Aisle 17	Location 8
Order 5	number of articles 24
0	Aisle 1	Location 43
1	Aisle 1	Location 3
2	Aisle 19	Location 3
3	Aisle 1	Location 42
4	Aisle 0	Location 35
5	Aisle 0	Location 25
6	Aisle 10	Location 22
7	Aisle 18	Location 15
8	Aisle 11	Location 0
9	Aisle 1	Location 39
10	Aisle 14	Location 43
11	Aisle 1	Location 40
12	Aisle 0	Location 39
13	Aisle 9	Location 0
14	Aisle 11	Location 35
15	Aisle 15	Location 29
16	Aisle 11	Location 32
17	Aisle 6	Location 27
18	Aisle 1	Location 18
19	Aisle 1	Location 15
20	Aisle 17	Location 44
21	Aisle 0	Location 0
22	Aisle 19	Location 41
23	Aisle 11	Location 30
Order 6	number of articles 9
0	Aisle 6	Location 17
1	Aisle 1	Location 17
2	Aisle 18	Location 12
3	Aisle 14	Location 11
4	Aisle 7	Location 30
5	Aisle 9	Location 16
6	Aisle 1	Location 32
7	Aisle 12	Location 5
8	Aisle 1	Location 39
Order 7	number of articles 7
0	Aisle 12	Location 4
1	Aisle 0	Location 30
2	Aisle 0	Location 21
3	Aisle 13	Location 16
4	Aisle 11	Location 7
5	Aisle 1	Location 24
6	Aisle 17	Location 11
Order 8	number of articles 20
0	Aisle 10	Location 37
1	Aisle 0	Location 24
2	Aisle 1	Location 27
3	Aisle 15	Location 43
4	Aisle 12	Location 20
5	Aisle 0	Location 12
6	Aisle 7	Location 36
7	Aisle 0	Location 11
8	Aisle 14	Location 27
9	Aisle 0	Location 32
10	Aisle 1	Location 18
11	Aisle 18	Location 27
12	Aisle 18	Location 19
13	Aisle 18	Location 21
14	Aisle 0	Location 38
15	Aisle 0	Location 1
16	Aisle 15	Location 19
17	Aisle 1	Location 39
18	Aisle 8	Location 24
19	Aisle 0	Location 29
Order 9	number of articles 11
0	Aisle 1	Location 33
1	Aisle 1	Location 17
2	Aisle 15	Location 30
3	Aisle 1	Location 18
4	Aisle 1	Location 5
5	Aisle 1	Location 19
6	Aisle 13	Location 10
7	Aisle 9	Location 42
8	Aisle 0	Location 41
9	Aisle 0	Location 42
10	Aisle 13	Location 12
Order 10	number of articles 6
0	Aisle 1	Location 42
1	Aisle 0	Location 16
2	Aisle 19	Location 34
3	Aisle 0	Location 15
4	Aisle 1	Location 41
5	Aisle 0	Location 11
Order 11	number of articles 6
0	Aisle 0	Location 21
1	Aisle 19	Location 27
2	Aisle 12	Location 3
3	Aisle 0	Location 15
4	Aisle 6	Location 39
5	Aisle 8	Location 15
Order 12	number of articles 22
0	Aisle 1	Location 23
1	Aisle 1	Location 9
2	Aisle 8	Location 27
3	Aisle 19	Location 10
4	Aisle 0	Location 35
5	Aisle 14	Location 18
6	Aisle 1	Location 21
7	Aisle 1	Location 16
8	Aisle 1	Location 14
9	Aisle 0	Location 8
10	Aisle 9	Location 38
11	Aisle 13	Location 37
12	Aisle 0	Location 12
13	Aisle 14	Location 6
14	Aisle 0	Location 39
15	Aisle 9	Location 2
16	Aisle 0	Location 17
17	Aisle 11	Location 29
18	Aisle 6	Location 36
19	Aisle 19	Location 7
20	Aisle 15	Location 15
21	Aisle 1	Location 34
Order 13	number of articles 5
0	Aisle 0	Location 9
1	Aisle 0	Location 38
2	Aisle 1	Location 39
3	Aisle 9	Location 25
4	Aisle 1	Location 7
Order 14	number of articles 10
0	Aisle 0	Location 10
1	Aisle 10	Location 2
2	Aisle 1	Location 18
3	Aisle 8	Location 6
4	Aisle 0	Location 17
5	Aisle 10	Location 11
6	Aisle 1	Location 5
7	Aisle 11	Location 24
8	Aisle 0	Location 42
9	Aisle 9	Location 38
Order 15	number of articles 21
0	Aisle 1	Location 24
1	Aisle 16	Location 34
2	Aisle 1	Location 21
3	Aisle 7	Location 34
4	Aisle 0	Location 31
5	Aisle 1	Location 30
6	Aisle 0	Location 10
7	Aisle 1	Location 31
8	Aisle 18	Location 17
9	Aisle 1	Location 23
10	Aisle 16	Location 26
11	Aisle 0	Location 28
12	Aisle 1	Location 4
13	Aisle 1	Location 19
14	Aisle 15	Location 29
15	Aisle 13	Location 13
16	Aisle 8	Location 25
17	Aisle 16	Location 5
18	Aisle 13	Location 41
19	Aisle 9	Location 32
20	Aisle 1	Location 6
Order 16	number of articles 17
0	Aisle 0	Location 33
