Order 0	number of articles 7
0	Aisle 12	Location 8
1	Aisle 1	Location 36
2	Aisle 9	Location 37
3	Aisle 17	Location 7
4	Aisle 0	Location 11
5	Aisle 1	Location 6
6	Aisle 18	Location 5
Order 1	number of articles 22
0	Aisle 3	Location 39
1	Aisle 7	Location 10
2	Aisle 16	Location 8
3	Aisle 11	Location 32
4	Aisle 5	Location 22
5	Aisle 7	Location 17
6	Aisle 4	Location 6
7	Aisle 2	Location 5
8	Aisle 11	Location 3
9	Aisle 9	Location 31
10	Aisle 8	Location 28
11	Aisle 15	Location 38
12	Aisle 11	Location 37
13	Aisle 17	Location 17
14	Aisle 16	Location 20
15	Aisle 9	Location 12
16	Aisle 17	Location 9
17	Aisle 11	Location 41
18	Aisle 1	Location 38
19	Aisle 4	Location 31
20	Aisle 11	Location 42
21	Aisle 17	Location 15
Order 2	number of articles 19
0	Aisle 1	Location 0
1	Aisle 4	Location 9
2	Aisle 15	Location 43
3	Aisle 14	Location 9
4	Aisle 12	Location 17
5	Aisle 18	Location 17
6	Aisle 4	Location 32
7	Aisle 4	Location 39
8	Aisle 1	Location 9
9	Aisle 2	Location 22
10	Aisle 17	Location 6
11	Aisle 7	Location 18
12	Aisle 19	Location 38
13	Aisle 10	Location 6
14	Aisle 10	Location 35
15	Aisle 2	Location 18
16	Aisle 7	Location 33
17	Aisle 18	Location 23
18	Aisle 10	Location 26
Order 3	number of articles 20
0	Aisle 14	Location 32
1	Aisle 7	Location 6
2	Aisle 9	Location 20
3	Aisle 11	Location 43
4	Aisle 16	Location 27
5	Aisle 11	Location 38
6	Aisle 19	Location 30
7	Aisle 14	Location 41
8	Aisle 9	Location 4
9	Aisle 1	Location 41
10	Aisle 6	Location 2
11	Aisle 9	Location 24
12	Aisle 4	Location 30
13	Aisle 9	Location 33
14	Aisle 18	Location 5
15	Aisle 14	Location 25
16	Aisle 5	Location 32
17	Aisle 2	Location 3
18	Aisle 4	Location 12
19	Aisle 15	Location 0
Order 4	number of articles 23
0	Aisle 17	Location 32
1	Aisle 13	Location 33
2	Aisle 7	Location 35
3	Aisle 4	Location 8
4	Aisle 10	Location 20
5	Aisle 10	Location 18
6	Aisle 19	Location 25
7	Aisle 1	Location 43
