Order 0	number of articles 5
0	Aisle 18	Location 23
1	Aisle 17	Location 18
2	Aisle 10	Location 24
3	Aisle 9	Location 38
4	Aisle 19	Location 3
Order 1	number of articles 19
0	Aisle 12	Location 17
1	Aisle 16	Location 43
2	Aisle 5	Location 44
3	Aisle 14	Location 42
4	Aisle 18	Location 10
5	Aisle 19	Location 44
6	Aisle 16	Location 30
7	Aisle 9	Location 27
8	Aisle 9	Location 21
9	Aisle 9	Location 14
10	Aisle 14	Location 37
11	Aisle 16	Location 37
12	Aisle 13	Location 20
13	Aisle 18	Location 20
14	Aisle 5	Location 34
15	Aisle 18	Location 0
16	Aisle 9	Location 24
17	Aisle 3	Location 22
18	Aisle 8	Location 43
Order 2	number of articles 10
0	Aisle 10	Location 10
1	Aisle 4	Location 13
2	Aisle 16	Location 44
3	Aisle 7	Location 34
4	Aisle 16	Location 42
5	Aisle 9	Location 37
6	Aisle 18	Location 25
7	Aisle 1	Location 35
8	Aisle 18	Location 9
9	Aisle 18	Location 37
Order 3	number of articles 16
0	Aisle 8	Location 40
1	Aisle 16	Location 0
2	Aisle 7	Location 33
3	Aisle 1	Location 41
4	Aisle 16	Location 39
5	Aisle 19	Location 11
6	Aisle 19	Location 39
7	Aisle 14	Location 8
8	Aisle 13	Location 34
9	Aisle 11	Location 18
10	Aisle 16	Location 38
11	Aisle 14	Location 28
12	Aisle 9	Location 36
13	Aisle 1	Location 29
14	Aisle 13	Location 16
15	Aisle 13	Location 2
Order 4	number of articles 5
0	Aisle 9	Location 36
1	Aisle 10	Location 32
2	Aisle 12	Location 13
3	Aisle 19	Location 13
4	Aisle 5	Location 38
Order 5	number of articles 11
0	Aisle 4	Location 21
1	Aisle 5	Location 10
2	Aisle 8	Location 4
3	Aisle 4	Location 42
4	Aisle 15	Location 17
5	Aisle 11	Location 24
6	Aisle 9	Location 9
7	Aisle 19	Location 24
8	Aisle 19	Location 10
9	Aisle 2	Location 33
10	Aisle 13	Location 31
Order 6	number of articles 18
0	Aisle 0	Location 33
1	Aisle 0	Location 14
2	Aisle 9	Location 27
3	Aisle 14	Location 27
4	Aisle 1	Location 3
5	Aisle 2	Location 28
6	Aisle 17	Location 43
7	Aisle 16	Location 30
8	Aisle 16	Location 0
9	Aisle 1	Location 16
10	Aisle 2	Location 38
11	Aisle 14	Location 25
12	Aisle 13	Location 30
13	Aisle 1	Location 4
14	Aisle 15	Location 17
15	Aisle 1	Location 30
16	Aisle 19	Location 28
17	Aisle 0	Location 34
Order 7	number of articles 23
0	Aisle 13	Location 32
1	Aisle 0	Location 41
2	Aisle 3	Location 8
3	Aisle 13	Location 35
4	Aisle 16	Location 8
5	Aisle 2	Location 39
6	Aisle 14	Location 2
7	Aisle 18	Location 21
8	Aisle 14	Location 30
9	Aisle 6	Location 36
10	Aisle 4	Location 1
11	Aisle 16	Location 1
12	Aisle 6	Location 34
13	Aisle 17	Location 5
14	Aisle 7	Location 43
15	Aisle 16	Location 20
16	Aisle 9	Location 41
17	Aisle 17	Location 26
18	Aisle 3	Location 13
19	Aisle 7	Location 3
20	Aisle 7	Location 17
21	Aisle 18	Location 14
22	Aisle 11	Location 21
Order 8	number of articles 19
0	Aisle 19	Location 9
1	Aisle 2	Location 10
2	Aisle 9	Location 9
3	Aisle 12	Location 23
4	Aisle 15	Location 34
5	Aisle 9	Location 8
6	Aisle 19	Location 11
7	Aisle 12	Location 25
8	Aisle 7	Location 1
9	Aisle 11	Location 35
10	Aisle 15	Location 40
11	Aisle 12	Location 29
12	Aisle 2	Location 26
13	Aisle 16	Location 35
14	Aisle 3	Location 21
15	Aisle 1	Location 23
16	Aisle 12	Location 31
17	Aisle 16	Location 30
18	Aisle 19	Location 1
Order 9	number of articles 20
0	Aisle 2	Location 15
1	Aisle 13	Location 28
2	Aisle 17	Location 4
3	Aisle 0	Location 38
4	Aisle 16	Location 9
5	Aisle 5	Location 7
6	Aisle 19	Location 20
7	Aisle 18	Location 15
8	Aisle 16	Location 27
9	Aisle 7	Location 29
10	Aisle 7	Location 18
11	Aisle 3	Location 15
12	Aisle 7	Location 38
13	Aisle 19	Location 40
14	Aisle 18	Location 44
15	Aisle 16	Location 18
16	Aisle 18	Location 37
17	Aisle 2	Location 2
18	Aisle 4	Location 39
19	Aisle 19	Location 44
Order 10	number of articles 19
0	Aisle 10	Location 9
1	Aisle 10	Location 41
2	Aisle 14	Location 1
3	Aisle 7	Location 12
4	Aisle 12	Location 9
5	Aisle 10	Location 1
6	Aisle 19	Location 42
7	Aisle 18	Location 10
8	Aisle 5	Location 27
9	Aisle 6	Location 32
10	Aisle 17	Location 14
11	Aisle 5	Location 34
12	Aisle 12	Location 29
13	Aisle 13	Location 4
14	Aisle 2	Location 3
15	Aisle 7	Location 29
16	Aisle 6	Location 39
17	Aisle 8	Location 12
18	Aisle 0	Location 18
Order 11	number of articles 10
0	Aisle 19	Location 36
1	Aisle 14	Location 21
2	Aisle 1	Location 14
3	Aisle 3	Location 18
