Order 0	number of articles 18
0	Aisle 0	Location 22
1	Aisle 8	Location 12
2	Aisle 10	Location 10
3	Aisle 2	Location 5
4	Aisle 15	Location 17
5	Aisle 16	Location 22
6	Aisle 5	Location 41
7	Aisle 2	Location 41
8	Aisle 10	Location 4
9	Aisle 13	Location 25
10	Aisle 17	Location 12
11	Aisle 15	Location 20
12	Aisle 1	Location 32
13	Aisle 9	Location 31
14	Aisle 16	Location 25
15	Aisle 11	Location 31
16	Aisle 10	Location 40
17	Aisle 17	Location 20
Order 1	number of articles 6
0	Aisle 10	Location 40
1	Aisle 13	Location 24
2	Aisle 0	Location 2
3	Aisle 1	Location 13
4	Aisle 13	Location 22
5	Aisle 15	Location 10
Order 2	number of articles 15
0	Aisle 7	Location 37
1	Aisle 13	Location 40
2	Aisle 19	Location 35
3	Aisle 17	Location 22
4	Aisle 13	Location 14
5	Aisle 9	Location 15
6	Aisle 10	Location 26
7	Aisle 1	Location 22
8	Aisle 3	Location 23
9	Aisle 14	Location 12
10	Aisle 2	Location 26
11	Aisle 13	Location 17
12	Aisle 19	Location 0
13	Aisle 11	Location 7
14	Aisle 11	Location 5
Order 3	number of articles 20
0	Aisle 17	Location 28
1	Aisle 1	Location 44
2	Aisle 0	Location 5
3	Aisle 19	Location 25
4	Aisle 12	Location 27
5	Aisle 18	Location 42
6	Aisle 7	Location 43
7	Aisle 13	Location 15
8	Aisle 19	Location 4
9	Aisle 18	Location 19
10	Aisle 16	Location 24
11	Aisle 15	Location 32
12	Aisle 19	Location 36
13	Aisle 8	Location 22
14	Aisle 12	Location 34
15	Aisle 8	Location 32
16	Aisle 14	Location 30
17	Aisle 18	Location 34
18	Aisle 7	Location 12
19	Aisle 19	Location 38
Order 4	number of articles 5
0	Aisle 13	Location 40
1	Aisle 14	Location 43
2	Aisle 0	Location 37
3	Aisle 0	Location 4
4	Aisle 13	Location 37
Order 5	number of articles 5
0	Aisle 19	Location 9
1	Aisle 12	Location 2
2	Aisle 11	Location 23
3	Aisle 13	Location 37
4	Aisle 13	Location 17
Order 6	number of articles 20
0	Aisle 2	Location 35
1	Aisle 17	Location 15
2	Aisle 16	Location 24
3	Aisle 6	Location 10
4	Aisle 2	Location 7
5	Aisle 2	Location 8
6	Aisle 7	Location 9
7	Aisle 19	Location 13
8	Aisle 17	Location 35
9	Aisle 5	Location 2
10	Aisle 6	Location 28
11	Aisle 18	Location 2
12	Aisle 6	Location 21
13	Aisle 10	Location 10
14	Aisle 14	Location 30
15	Aisle 11	Location 35
16	Aisle 15	Location 6
17	Aisle 7	Location 26
18	Aisle 18	Location 31
19	Aisle 1	Location 12
Order 7	number of articles 21
0	Aisle 7	Location 34
1	Aisle 5	Location 0
2	Aisle 3	Location 4
3	Aisle 16	Location 27
4	Aisle 10	Location 41
5	Aisle 5	Location 31
6	Aisle 11	Location 7
7	Aisle 10	Location 28
8	Aisle 7	Location 10
9	Aisle 14	Location 42
10	Aisle 13	Location 11
11	Aisle 9	Location 23
12	Aisle 14	Location 41
13	Aisle 8	Location 16
14	Aisle 1	Location 42
15	Aisle 0	Location 32
16	Aisle 16	Location 0
17	Aisle 13	Location 21
18	Aisle 10	Location 40
19	Aisle 16	Location 4
20	Aisle 12	Location 4
Order 8	number of articles 23
0	Aisle 10	Location 21
1	Aisle 5	Location 34
2	Aisle 19	Location 14
