Order 0	number of articles 18
0	Aisle 7	Location 36
1	Aisle 7	Location 9
2	Aisle 4	Location 11
3	Aisle 16	Location 40
4	Aisle 6	Location 43
5	Aisle 12	Location 28
6	Aisle 18	Location 34
7	Aisle 17	Location 1
8	Aisle 18	Location 14
9	Aisle 2	Location 29
10	Aisle 12	Location 29
11	Aisle 2	Location 8
12	Aisle 5	Location 0
13	Aisle 0	Location 7
14	Aisle 11	Location 0
15	Aisle 9	Location 18
16	Aisle 5	Location 26
17	Aisle 16	Location 21
Order 1	number of articles 7
0	Aisle 0	Location 25
1	Aisle 3	Location 43
2	Aisle 14	Location 28
3	Aisle 6	Location 22
4	Aisle 8	Location 35
5	Aisle 13	Location 43
6	Aisle 1	Location 20
Order 2	number of articles 19
0	Aisle 17	Location 14
1	Aisle 6	Location 28
2	Aisle 19	Location 9
3	Aisle 1	Location 23
4	Aisle 14	Location 10
5	Aisle 5	Location 7
6	Aisle 11	Location 32
7	Aisle 0	Location 41
8	Aisle 2	Location 14
9	Aisle 9	Location 30
10	Aisle 3	Location 3
11	Aisle 12	Location 7
12	Aisle 11	Location 6
13	Aisle 3	Location 35
14	Aisle 10	Location 0
15	Aisle 7	Location 25
16	Aisle 17	Location 32
17	Aisle 14	Location 17
18	Aisle 7	Location 11
Order 3	number of articles 9
0	Aisle 10	Location 0
1	Aisle 12	Location 27
2	Aisle 10	Location 28
3	Aisle 4	Location 22
4	Aisle 16	Location 18
5	Aisle 1	Location 40
6	Aisle 3	Location 10
7	Aisle 18	Location 7
8	Aisle 5	Location 2
Order 4	number of articles 18
0	Aisle 9	Location 4
1	Aisle 17	Location 36
2	Aisle 15	Location 29
3	Aisle 15	Location 7
4	Aisle 10	Location 23
5	Aisle 9	Location 11
6	Aisle 12	Location 22
7	Aisle 3	Location 28
8	Aisle 2	Location 17
9	Aisle 10	Location 38
10	Aisle 13	Location 40
11	Aisle 17	Location 23
12	Aisle 18	Location 29
13	Aisle 8	Location 11
14	Aisle 19	Location 0
15	Aisle 5	Location 23
16	Aisle 1	Location 23
17	Aisle 15	Location 2
Order 5	number of articles 7
0	Aisle 8	Location 15
1	Aisle 6	Location 1
2	Aisle 18	Location 27
3	Aisle 6	Location 34
4	Aisle 3	Location 29
5	Aisle 13	Location 18
6	Aisle 13	Location 41
Order 6	number of articles 17
0	Aisle 5	Location 2
1	Aisle 3	Location 1
2	Aisle 12	Location 28
3	Aisle 18	Location 28
4	Aisle 8	Location 31
5	Aisle 18	Location 10
6	Aisle 9	Location 5
7	Aisle 14	Location 5
8	Aisle 16	Location 20
9	Aisle 16	Location 26
10	Aisle 0	Location 34
11	Aisle 8	Location 37
12	Aisle 10	Location 26
13	Aisle 19	Location 9
14	Aisle 17	Location 16
15	Aisle 17	Location 23
16	Aisle 9	Location 36
Order 7	number of articles 24
0	Aisle 16	Location 23
1	Aisle 1	Location 9
2	Aisle 11	Location 19
3	Aisle 7	Location 28
4	Aisle 7	Location 38
5	Aisle 17	Location 32
6	Aisle 4	Location 20
7	Aisle 3	Location 37
8	Aisle 10	Location 20
9	Aisle 4	Location 34
10	Aisle 9	Location 19
11	Aisle 1	Location 32
12	Aisle 2	Location 30
13	Aisle 6	Location 27
14	Aisle 1	Location 12
15	Aisle 15	Location 13
16	Aisle 18	Location 1
17	Aisle 8	Location 1
18	Aisle 2	Location 0
19	Aisle 8	Location 8
20	Aisle 4	Location 35
21	Aisle 13	Location 9
22	Aisle 10	Location 30
23	Aisle 10	Location 17
Order 8	number of articles 8
0	Aisle 4	Location 4
1	Aisle 15	Location 30
2	Aisle 13	Location 38
3	Aisle 8	Location 32
4	Aisle 18	Location 13
