Order 0	number of articles 11
0	Aisle 2	Location 2
1	Aisle 18	Location 31
2	Aisle 16	Location 31
3	Aisle 18	Location 18
4	Aisle 8	Location 37
5	Aisle 9	Location 44
6	Aisle 17	Location 16
7	Aisle 10	Location 43
8	Aisle 9	Location 15
9	Aisle 17	Location 15
10	Aisle 19	Location 16
Order 1	number of articles 13
0	Aisle 12	Location 34
1	Aisle 10	Location 32
2	Aisle 9	Location 5
3	Aisle 3	Location 35
4	Aisle 7	Location 7
5	Aisle 3	Location 1
6	Aisle 13	Location 15
7	Aisle 3	Location 21
8	Aisle 19	Location 27
9	Aisle 13	Location 37
10	Aisle 3	Location 28
11	Aisle 4	Location 39
12	Aisle 16	Location 34
Order 2	number of articles 21
0	Aisle 9	Location 15
1	Aisle 8	Location 37
2	Aisle 1	Location 28
3	Aisle 8	Location 34
4	Aisle 7	Location 4
5	Aisle 18	Location 5
6	Aisle 8	Location 41
7	Aisle 5	Location 28
8	Aisle 12	Location 19
9	Aisle 10	Location 29
10	Aisle 14	Location 41
11	Aisle 18	Location 22
12	Aisle 11	Location 8
13	Aisle 15	Location 5
14	Aisle 2	Location 27
15	Aisle 2	Location 23
16	Aisle 12	Location 16
17	Aisle 6	Location 14
18	Aisle 13	Location 27
19	Aisle 9	Location 31
20	Aisle 13	Location 0
Order 3	number of articles 12
0	Aisle 4	Location 37
1	Aisle 12	Location 28
2	Aisle 10	Location 33
3	Aisle 6	Location 25
4	Aisle 17	Location 19
5	Aisle 4	Location 25
6	Aisle 8	Location 8
7	Aisle 10	Location 40
8	Aisle 8	Location 35
9	Aisle 17	Location 9
10	Aisle 7	Location 24
11	Aisle 4	Location 42
Order 4	number of articles 7
0	Aisle 3	Location 13
1	Aisle 10	Location 7
2	Aisle 18	Location 9
3	Aisle 17	Location 16
4	Aisle 16	Location 26
5	Aisle 13	Location 27
6	Aisle 1	Location 44
Order 5	number of articles 11
0	Aisle 5	Location 41
1	Aisle 7	Location 34
2	Aisle 9	Location 32
3	Aisle 19	Location 1
4	Aisle 18	Location 21
5	Aisle 3	Location 19
6	Aisle 14	Location 35
7	Aisle 6	Location 12
8	Aisle 14	Location 28
9	Aisle 19	Location 29
10	Aisle 19	Location 6
Order 6	number of articles 5
0	Aisle 8	Location 31
1	Aisle 8	Location 28
2	Aisle 17	Location 25
3	Aisle 14	Location 7
4	Aisle 10	Location 20
Order 7	number of articles 8
0	Aisle 2	Location 22
1	Aisle 12	Location 35
2	Aisle 7	Location 31
3	Aisle 11	Location 27
4	Aisle 5	Location 7
5	Aisle 19	Location 0
6	Aisle 12	Location 11
7	Aisle 14	Location 4
Order 8	number of articles 13
0	Aisle 8	Location 35
1	Aisle 4	Location 20
2	Aisle 19	Location 1
3	Aisle 13	Location 41
4	Aisle 6	Location 21
5	Aisle 12	Location 33
6	Aisle 7	Location 18
7	Aisle 10	Location 1
8	Aisle 7	Location 4
9	Aisle 4	Location 2
10	Aisle 5	Location 19
11	Aisle 7	Location 24
12	Aisle 10	Location 44
Order 9	number of articles 23
0	Aisle 3	Location 5
1	Aisle 10	Location 27
2	Aisle 6	Location 26
3	Aisle 19	Location 36
4	Aisle 10	Location 43
5	Aisle 1	Location 19
6	Aisle 12	Location 8
7	Aisle 10	Location 19
8	Aisle 10	Location 22
9	Aisle 8	Location 9
10	Aisle 11	Location 28
11	Aisle 11	Location 10
12	Aisle 1	Location 43
13	Aisle 17	Location 41
14	Aisle 16	Location 9
15	Aisle 4	Location 26
16	Aisle 16	Location 24
17	Aisle 18	Location 27
18	Aisle 9	Location 14
19	Aisle 14	Location 15
