Order 0	number of articles 22
0	Aisle 2	Location 22
1	Aisle 7	Location 20
2	Aisle 0	Location 33
3	Aisle 10	Location 17
4	Aisle 0	Location 20
5	Aisle 16	Location 39
6	Aisle 4	Location 14
7	Aisle 3	Location 3
8	Aisle 17	Location 43
9	Aisle 17	Location 2
10	Aisle 10	Location 31
11	Aisle 10	Location 27
12	Aisle 17	Location 40
13	Aisle 19	Location 0
14	Aisle 8	Location 32
15	Aisle 5	Location 15
16	Aisle 15	Location 5
17	Aisle 8	Location 2
18	Aisle 2	Location 4
19	Aisle 3	Location 26
20	Aisle 3	Location 6
21	Aisle 13	Location 28
Order 1	number of articles 15
0	Aisle 13	Location 10
1	Aisle 14	Location 24
2	Aisle 8	Location 29
3	Aisle 2	Location 42
4	Aisle 13	Location 7
5	Aisle 1	Location 38
6	Aisle 11	Location 19
7	Aisle 14	Location 41
8	Aisle 12	Location 10
9	Aisle 15	Location 0
10	Aisle 10	Location 14
11	Aisle 10	Location 27
12	Aisle 14	Location 33
13	Aisle 9	Location 19
14	Aisle 14	Location 29
Order 2	number of articles 19
0	Aisle 16	Location 32
1	Aisle 6	Location 3
2	Aisle 16	Location 34
3	Aisle 12	Location 35
4	Aisle 2	Location 32
5	Aisle 18	Location 23
6	Aisle 17	Location 36
7	Aisle 1	Location 9
8	Aisle 7	Location 24
9	Aisle 1	Location 20
10	Aisle 12	Location 39
11	Aisle 19	Location 44
12	Aisle 12	Location 20
13	Aisle 19	Location 24
14	Aisle 18	Location 12
15	Aisle 15	Location 11
16	Aisle 13	Location 12
17	Aisle 1	Location 41
18	Aisle 3	Location 19
Order 3	number of articles 16
0	Aisle 1	Location 31
1	Aisle 17	Location 31
2	Aisle 3	Location 18
3	Aisle 13	Location 4
4	Aisle 9	Location 38
5	Aisle 14	Location 19
6	Aisle 6	Location 40
7	Aisle 9	Location 20
8	Aisle 6	Location 2
9	Aisle 8	Location 32
10	Aisle 16	Location 25
11	Aisle 14	Location 25
12	Aisle 19	Location 16
13	Aisle 2	Location 24
14	Aisle 17	Location 23
15	Aisle 16	Location 44
Order 4	number of articles 15
0	Aisle 2	Location 30
1	Aisle 14	Location 33
2	Aisle 8	Location 15
3	Aisle 18	Location 11
4	Aisle 8	Location 7
5	Aisle 7	Location 34
6	Aisle 7	Location 9
7	Aisle 18	Location 12
8	Aisle 5	Location 9
9	Aisle 14	Location 34
10	Aisle 15	Location 35
11	Aisle 19	Location 24
12	Aisle 18	Location 17
13	Aisle 12	Location 18
14	Aisle 9	Location 42
Order 5	number of articles 13
0	Aisle 2	Location 19
1	Aisle 7	Location 4
2	Aisle 12	Location 16
3	Aisle 5	Location 20
4	Aisle 12	Location 37
5	Aisle 3	Location 27
6	Aisle 9	Location 8
7	Aisle 0	Location 11
8	Aisle 0	Location 38
9	Aisle 17	Location 19
10	Aisle 6	Location 14
11	Aisle 18	Location 3
12	Aisle 11	Location 18
Order 6	number of articles 10
0	Aisle 12	Location 20
1	Aisle 11	Location 44
2	Aisle 6	Location 14
3	Aisle 6	Location 2
4	Aisle 0	Location 34
5	Aisle 17	Location 16
6	Aisle 11	Location 17
7	Aisle 2	Location 27
8	Aisle 6	Location 9
9	Aisle 19	Location 14
Order 7	number of articles 15
0	Aisle 19	Location 34
1	Aisle 13	Location 31
2	Aisle 15	Location 12
3	Aisle 5	Location 44
4	Aisle 9	Location 0
5	Aisle 2	Location 2
6	Aisle 5	Location 30
7	Aisle 5	Location 24
8	Aisle 5	Location 9
9	Aisle 11	Location 17
10	Aisle 2	Location 18
