Order 0	number of articles 20
0	Aisle 7	Location 31
1	Aisle 0	Location 24
2	Aisle 12	Location 42
3	Aisle 16	Location 19
4	Aisle 1	Location 31
5	Aisle 17	Location 28
6	Aisle 18	Location 38
7	Aisle 8	Location 26
8	Aisle 11	Location 24
9	Aisle 1	Location 9
10	Aisle 1	Location 2
11	Aisle 14	Location 32
12	Aisle 1	Location 37
13	Aisle 0	Location 39
14	Aisle 8	Location 20
15	Aisle 0	Location 23
16	Aisle 1	Location 18
17	Aisle 8	Location 27
18	Aisle 8	Location 34
19	Aisle 1	Location 3
Order 1	number of articles 17
0	Aisle 0	Location 11
1	Aisle 0	Location 2
2	Aisle 12	Location 20
3	Aisle 1	Location 5
4	Aisle 1	Location 21
5	Aisle 0	Location 1
6	Aisle 0	Location 40
7	Aisle 1	Location 12
8	Aisle 0	Location 27
9	Aisle 1	Location 17
10	Aisle 1	Location 29
11	Aisle 0	Location 39
12	Aisle 7	Location 40
13	Aisle 9	Location 16
14	Aisle 1	Location 14
15	Aisle 13	Location 34
16	Aisle 0	Location 41
Order 2	number of articles 18
0	Aisle 1	Location 27
1	Aisle 1	Location 1
2	Aisle 16	Location 18
3	Aisle 1	Location 41
4	Aisle 8	Location 17
5	Aisle 11	Location 43
6	Aisle 0	Location 19
7	Aisle 16	Location 20
8	Aisle 18	Location 18
9	Aisle 8	Location 26
10	Aisle 19	Location 10
11	Aisle 1	Location 17
12	Aisle 19	Location 22
13	Aisle 15	Location 33
14	Aisle 19	Location 24
15	Aisle 17	Location 4
16	Aisle 16	Location 7
17	Aisle 1	Location 44
Order 3	number of articles 6
0	Aisle 1	Location 6
1	Aisle 1	Location 37
2	Aisle 6	Location 25
3	Aisle 11	Location 9
4	Aisle 13	Location 13
5	Aisle 0	Location 38
Order 4	number of articles 22
0	Aisle 9	Location 4
1	Aisle 0	Location 5
2	Aisle 1	Location 9
3	Aisle 17	Location 17
4	Aisle 0	Location 38
5	Aisle 6	Location 43
6	Aisle 0	Location 29
7	Aisle 0	Location 10
8	Aisle 13	Location 11
9	Aisle 0	Location 32
10	Aisle 0	Location 1
11	Aisle 0	Location 23
12	Aisle 0	Location 20
13	Aisle 18	Location 25
14	Aisle 1	Location 2
15	Aisle 0	Location 40
16	Aisle 9	Location 22
17	Aisle 0	Location 39
18	Aisle 12	Location 0
19	Aisle 0	Location 37
20	Aisle 0	Location 13
21	Aisle 19	Location 12
Order 5	number of articles 6
0	Aisle 0	Location 11
1	Aisle 0	Location 8
2	Aisle 6	Location 18
3	Aisle 1	Location 44
4	Aisle 10	Location 44
5	Aisle 14	Location 30
Order 6	number of articles 13
0	Aisle 0	Location 26
1	Aisle 1	Location 29
2	Aisle 0	Location 14
3	Aisle 0	Location 36
4	Aisle 8	Location 38
5	Aisle 6	Location 25
6	Aisle 11	Location 4
7	Aisle 17	Location 28
8	Aisle 6	Location 33
9	Aisle 0	Location 37
10	Aisle 1	Location 9
11	Aisle 6	Location 36
12	Aisle 9	Location 21
Order 7	number of articles 6
0	Aisle 12	Location 14
1	Aisle 1	Location 5
2	Aisle 1	Location 14
3	Aisle 14	Location 17
4	Aisle 0	Location 42
5	Aisle 15	Location 11
Order 8	number of articles 18
0	Aisle 0	Location 15
1	Aisle 0	Location 43
2	Aisle 8	Location 37
3	Aisle 17	Location 29
4	Aisle 14	Location 6
5	Aisle 13	Location 8
6	Aisle 1	Location 5
7	Aisle 19	Location 20
8	Aisle 9	Location 41
9	Aisle 1	Location 33
10	Aisle 1	Location 9
11	Aisle 0	Location 7
12	Aisle 1	Location 34
13	Aisle 1	Location 16
14	Aisle 1	Location 13
15	Aisle 12	Location 11
16	Aisle 16	Location 17
17	Aisle 6	Location 28
Order 9	number of articles 5
0	Aisle 0	Location 24
1	Aisle 0	Location 39
2	Aisle 18	Location 39
3	Aisle 0	Location 44
4	Aisle 0	Location 9
Order 10	number of articles 14
0	Aisle 1	Location 42
1	Aisle 17	Location 36
2	Aisle 6	Location 42
3	Aisle 0	Location 3
4	Aisle 6	Location 43
5	Aisle 0	Location 0
6	Aisle 0	Location 25
7	Aisle 14	Location 36
8	Aisle 0	Location 7
9	Aisle 19	Location 18
10	Aisle 1	Location 15
11	Aisle 6	Location 2
12	Aisle 1	Location 19
13	Aisle 17	Location 33
Order 11	number of articles 13
0	Aisle 0	Location 31
1	Aisle 13	Location 21
2	Aisle 1	Location 11
3	Aisle 1	Location 37
4	Aisle 1	Location 7
5	Aisle 1	Location 5
6	Aisle 12	Location 40
7	Aisle 1	Location 42
8	Aisle 10	Location 18
9	Aisle 0	Location 3
10	Aisle 1	Location 4
11	Aisle 13	Location 0
12	Aisle 9	Location 38
Order 12	number of articles 23
0	Aisle 18	Location 42
1	Aisle 0	Location 10
2	Aisle 14	Location 9
3	Aisle 1	Location 26
4	Aisle 9	Location 35
5	Aisle 0	Location 14
6	Aisle 17	Location 5
7	Aisle 0	Location 34
8	Aisle 0	Location 17
9	Aisle 1	Location 34
10	Aisle 0	Location 13
11	Aisle 0	Location 26
12	Aisle 1	Location 4
13	Aisle 7	Location 35
14	Aisle 0	Location 21
