Order 0	number of articles 12
0	Aisle 0	Location 7
1	Aisle 1	Location 44
2	Aisle 7	Location 22
3	Aisle 1	Location 3
4	Aisle 18	Location 6
5	Aisle 0	Location 30
6	Aisle 7	Location 37
7	Aisle 17	Location 9
8	Aisle 1	Location 34
9	Aisle 15	Location 22
10	Aisle 14	Location 8
11	Aisle 1	Location 6
Order 1	number of articles 20
0	Aisle 0	Location 30
1	Aisle 16	Location 18
2	Aisle 13	Location 30
3	Aisle 12	Location 32
4	Aisle 19	Location 37
5	Aisle 18	Location 21
6	Aisle 7	Location 26
7	Aisle 19	Location 24
8	Aisle 15	Location 41
9	Aisle 7	Location 38
10	Aisle 15	Location 43
11	Aisle 9	Location 24
12	Aisle 10	Location 26
13	Aisle 1	Location 28
14	Aisle 14	Location 37
15	Aisle 0	Location 32
16	Aisle 0	Location 31
17	Aisle 1	Location 26
18	Aisle 1	Location 5
19	Aisle 0	Location 43
Order 2	number of articles 7
0	Aisle 17	Location 18
1	Aisle 11	Location 22
2	Aisle 16	Location 19
3	Aisle 15	Location 20
4	Aisle 1	Location 9
5	Aisle 13	Location 32
6	Aisle 15	Location 25
Order 3	number of articles 17
0	Aisle 14	Location 1
1	Aisle 15	Location 15
2	Aisle 1	Location 40
3	Aisle 1	Location 9
4	Aisle 0	Location 12
5	Aisle 19	Location 32
6	Aisle 0	Location 14
7	Aisle 0	Location 6
8	Aisle 16	Location 17
9	Aisle 18	Location 1
10	Aisle 1	Location 1
11	Aisle 0	Location 40
12	Aisle 12	Location 1
13	Aisle 0	Location 19
14	Aisle 9	Location 18
15	Aisle 17	Location 44
16	Aisle 10	Location 31
Order 4	number of articles 6
0	Aisle 15	Location 42
1	Aisle 7	Location 18
2	Aisle 9	Location 7
3	Aisle 8	Location 7
4	Aisle 1	Location 14
5	Aisle 1	Location 8
Order 5	number of articles 18
0	Aisle 17	Location 23
1	Aisle 7	Location 12
2	Aisle 0	Location 30
3	Aisle 8	Location 1
4	Aisle 8	Location 42
5	Aisle 0	Location 0
6	Aisle 0	Location 2
7	Aisle 9	Location 15
8	Aisle 0	Location 26
9	Aisle 10	Location 37
10	Aisle 1	Location 36
11	Aisle 18	Location 43
12	Aisle 11	Location 41
13	Aisle 9	Location 13
14	Aisle 0	Location 35
15	Aisle 1	Location 16
16	Aisle 17	Location 14
17	Aisle 1	Location 10
Order 6	number of articles 20
0	Aisle 0	Location 3
1	Aisle 0	Location 12
2	Aisle 9	Location 11
3	Aisle 1	Location 8
4	Aisle 19	Location 11
5	Aisle 19	Location 28
6	Aisle 1	Location 41
7	Aisle 1	Location 34
8	Aisle 6	Location 34
9	Aisle 1	Location 4
10	Aisle 1	Location 39
11	Aisle 18	Location 12
12	Aisle 18	Location 18
13	Aisle 1	Location 15
14	Aisle 0	Location 18
15	Aisle 9	Location 27
16	Aisle 0	Location 41
17	Aisle 10	Location 4
18	Aisle 14	Location 36
19	Aisle 14	Location 44
Order 7	number of articles 17
0	Aisle 0	Location 41
1	Aisle 17	Location 32
2	Aisle 0	Location 22
3	Aisle 0	Location 26
4	Aisle 18	Location 43
5	Aisle 1	Location 19
6	Aisle 1	Location 6
7	Aisle 19	Location 36
8	Aisle 9	Location 28
9	Aisle 15	Location 32
10	Aisle 19	Location 15
11	Aisle 6	Location 15
12	Aisle 0	Location 0
