Order 0	number of articles 22
0	Aisle 17	Location 38
1	Aisle 14	Location 17
2	Aisle 6	Location 42
3	Aisle 0	Location 43
4	Aisle 6	Location 15
5	Aisle 0	Location 2
6	Aisle 0	Location 29
7	Aisle 6	Location 19
8	Aisle 1	Location 12
9	Aisle 8	Location 35
10	Aisle 0	Location 24
11	Aisle 0	Location 38
12	Aisle 1	Location 5
13	Aisle 10	Location 40
14	Aisle 6	Location 27
15	Aisle 1	Location 0
16	Aisle 1	Location 32
17	Aisle 0	Location 27
18	Aisle 1	Location 22
19	Aisle 12	Location 40
20	Aisle 0	Location 34
21	Aisle 0	Location 1
Order 1	number of articles 10
0	Aisle 1	Location 3
1	Aisle 1	Location 21
2	Aisle 17	Location 44
3	Aisle 19	Location 43
4	Aisle 1	Location 0
5	Aisle 0	Location 17
6	Aisle 7	Location 13
7	Aisle 0	Location 25
8	Aisle 0	Location 22
9	Aisle 1	Location 14
Order 2	number of articles 14
0	Aisle 1	Location 7
1	Aisle 1	Location 26
2	Aisle 1	Location 36
3	Aisle 12	Location 22
4	Aisle 1	Location 12
5	Aisle 1	Location 21
6	Aisle 0	Location 2
7	Aisle 11	Location 3
8	Aisle 1	Location 5
9	Aisle 13	Location 40
10	Aisle 0	Location 26
11	Aisle 0	Location 42
12	Aisle 1	Location 27
13	Aisle 1	Location 25
Order 3	number of articles 13
0	Aisle 0	Location 27
1	Aisle 11	Location 19
2	Aisle 0	Location 41
3	Aisle 0	Location 39
4	Aisle 1	Location 37
5	Aisle 9	Location 28
6	Aisle 8	Location 29
7	Aisle 0	Location 13
8	Aisle 10	Location 5
9	Aisle 13	Location 38
10	Aisle 0	Location 4
11	Aisle 18	Location 8
12	Aisle 9	Location 27
Order 4	number of articles 21
0	Aisle 18	Location 32
1	Aisle 15	Location 34
2	Aisle 1	Location 4
3	Aisle 11	Location 1
4	Aisle 1	Location 6
5	Aisle 1	Location 22
6	Aisle 0	Location 5
7	Aisle 0	Location 18
8	Aisle 1	Location 17
9	Aisle 0	Location 24
10	Aisle 1	Location 39
11	Aisle 12	Location 9
12	Aisle 10	Location 27
13	Aisle 6	Location 18
14	Aisle 0	Location 38
15	Aisle 11	Location 31
16	Aisle 0	Location 3
17	Aisle 1	Location 10
18	Aisle 0	Location 12
19	Aisle 1	Location 3
20	Aisle 8	Location 15
Order 5	number of articles 18
0	Aisle 0	Location 22
1	Aisle 0	Location 21
2	Aisle 0	Location 24
3	Aisle 1	Location 26
4	Aisle 12	Location 18
5	Aisle 8	Location 1
6	Aisle 14	Location 23
7	Aisle 10	Location 17
8	Aisle 0	Location 37
9	Aisle 0	Location 34
10	Aisle 10	Location 22
11	Aisle 1	Location 17
