Order 0	number of articles 16
0	Aisle 1	Location 17
1	Aisle 12	Location 44
2	Aisle 18	Location 44
3	Aisle 1	Location 26
4	Aisle 0	Location 33
5	Aisle 1	Location 42
6	Aisle 0	Location 16
7	Aisle 0	Location 7
8	Aisle 0	Location 14
9	Aisle 1	Location 38
10	Aisle 0	Location 38
11	Aisle 0	Location 5
12	Aisle 0	Location 21
13	Aisle 16	Location 18
14	Aisle 0	Location 10
15	Aisle 0	Location 23
Order 1	number of articles 13
0	Aisle 0	Location 9
1	Aisle 11	Location 16
2	Aisle 1	Location 21
3	Aisle 1	Location 41
4	Aisle 13	Location 31
5	Aisle 17	Location 36
6	Aisle 0	Location 12
7	Aisle 18	Location 25
8	Aisle 1	Location 35
9	Aisle 12	Location 1
10	Aisle 0	Location 37
11	Aisle 0	Location 20
12	Aisle 0	Location 19
Order 2	number of articles 9
0	Aisle 11	Location 17
1	Aisle 12	Location 27
2	Aisle 8	Location 34
3	Aisle 15	Location 25
4	Aisle 9	Location 29
5	Aisle 0	Location 36
6	Aisle 13	Location 19
7	Aisle 1	Location 15
8	Aisle 15	Location 26
Order 3	number of articles 18
0	Aisle 0	Location 18
1	Aisle 8	Location 3
2	Aisle 18	Location 14
3	Aisle 0	Location 12
4	Aisle 15	Location 20
5	Aisle 1	Location 25
6	Aisle 1	Location 11
7	Aisle 0	Location 23
8	Aisle 14	Location 2
9	Aisle 0	Location 34
10	Aisle 17	Location 17
11	Aisle 12	Location 22
12	Aisle 0	Location 2
13	Aisle 18	Location 13
14	Aisle 0	Location 0
15	Aisle 0	Location 19
16	Aisle 1	Location 22
17	Aisle 15	Location 22
Order 4	number of articles 22
0	Aisle 1	Location 1
1	Aisle 10	Location 6
2	Aisle 1	Location 31
3	Aisle 1	Location 43
4	Aisle 12	Location 6
5	Aisle 1	Location 4
6	Aisle 12	Location 40
7	Aisle 1	Location 7
8	Aisle 1	Location 19
9	Aisle 1	Location 17
10	Aisle 9	Location 34
11	Aisle 1	Location 14
12	Aisle 0	Location 14
13	Aisle 18	Location 10
14	Aisle 15	Location 41
15	Aisle 1	Location 33
16	Aisle 17	Location 24
17	Aisle 0	Location 20
18	Aisle 0	Location 29
19	Aisle 18	Location 1
20	Aisle 1	Location 26
21	Aisle 19	Location 25
Order 5	number of articles 7
0	Aisle 17	Location 11
1	Aisle 7	Location 28
2	Aisle 1	Location 36
3	Aisle 13	Location 18
4	Aisle 0	Location 33
5	Aisle 12	Location 13
6	Aisle 1	Location 25
Order 6	number of articles 15
0	Aisle 0	Location 6
1	Aisle 19	Location 11
2	Aisle 12	Location 24
3	Aisle 1	Location 25
4	Aisle 0	Location 8
5	Aisle 19	Location 28
6	Aisle 0	Location 4
7	Aisle 0	Location 19
8	Aisle 0	Location 15
9	Aisle 1	Location 36
10	Aisle 0	Location 34
11	Aisle 1	Location 5
12	Aisle 0	Location 31
13	Aisle 0	Location 28
14	Aisle 18	Location 19
Order 7	number of articles 23
0	Aisle 15	Location 44
1	Aisle 0	Location 7
2	Aisle 11	Location 28
3	Aisle 1	Location 21
4	Aisle 13	Location 28
5	Aisle 0	Location 43
6	Aisle 14	Location 17
7	Aisle 0	Location 9
8	Aisle 7	Location 5
9	Aisle 11	Location 14
10	Aisle 14	Location 11
11	Aisle 0	Location 12
12	Aisle 0	Location 11
13	Aisle 17	Location 7
14	Aisle 1	Location 4
15	Aisle 1	Location 29
16	Aisle 0	Location 41
17	Aisle 9	Location 25
18	Aisle 8	Location 8
19	Aisle 0	Location 33
20	Aisle 0	Location 23
21	Aisle 0	Location 1
22	Aisle 1	Location 28
Order 8	number of articles 22
0	Aisle 13	Location 29
1	Aisle 0	Location 15
2	Aisle 13	Location 8
3	Aisle 1	Location 40
4	Aisle 0	Location 23
5	Aisle 6	Location 25
6	Aisle 18	Location 39
7	Aisle 13	Location 20
8	Aisle 0	Location 44
9	Aisle 8	Location 9
10	Aisle 0	Location 7
11	Aisle 14	Location 3
12	Aisle 1	Location 17
13	Aisle 0	Location 32
14	Aisle 11	Location 30
15	Aisle 11	Location 1
16	Aisle 8	Location 22
17	Aisle 18	Location 14
18	Aisle 0	Location 42
19	Aisle 15	Location 29
20	Aisle 1	Location 39
21	Aisle 0	Location 40
Order 9	number of articles 12
0	Aisle 0	Location 25
1	Aisle 0	Location 7
2	Aisle 1	Location 4
3	Aisle 0	Location 19
4	Aisle 18	Location 2
5	Aisle 1	Location 20
6	Aisle 18	Location 33
7	Aisle 0	Location 2
8	Aisle 1	Location 9
9	Aisle 0	Location 6
10	Aisle 1	Location 29
11	Aisle 10	Location 35
Order 10	number of articles 6
0	Aisle 1	Location 35
1	Aisle 1	Location 28
2	Aisle 0	Location 29
3	Aisle 18	Location 16
4	Aisle 1	Location 6
5	Aisle 7	Location 42
Order 11	number of articles 10
0	Aisle 14	Location 44
1	Aisle 1	Location 8
2	Aisle 0	Location 16
3	Aisle 19	Location 6
4	Aisle 0	Location 19
5	Aisle 19	Location 7
6	Aisle 1	Location 24
7	Aisle 0	Location 38
8	Aisle 0	Location 5
9	Aisle 1	Location 36
Order 12	number of articles 11
0	Aisle 7	Location 20
1	Aisle 7	Location 40
2	Aisle 1	Location 30
3	Aisle 11	Location 11
4	Aisle 14	Location 33
5	Aisle 18	Location 44
6	Aisle 14	Location 35
7	Aisle 18	Location 3
8	Aisle 11	Location 4
9	Aisle 14	Location 30
10	Aisle 12	Location 34
Order 13	number of articles 17
0	Aisle 1	Location 19
1	Aisle 0	Location 37
2	Aisle 0	Location 44
3	Aisle 14	Location 37
4	Aisle 12	Location 11
5	Aisle 9	Location 16
6	Aisle 19	Location 11
7	Aisle 0	Location 13
8	Aisle 11	Location 20
9	Aisle 1	Location 10
10	Aisle 12	Location 19
11	Aisle 1	Location 36
12	Aisle 12	Location 42
13	Aisle 19	Location 33
14	Aisle 17	Location 20
15	Aisle 14	Location 5
16	Aisle 10	Location 33
Order 14	number of articles 23
0	Aisle 0	Location 5
1	Aisle 1	Location 23
2	Aisle 11	Location 13
3	Aisle 16	Location 26
4	Aisle 15	Location 4
5	Aisle 1	Location 42
6	Aisle 1	Location 4
7	Aisle 1	Location 26
8	Aisle 12	Location 43
9	Aisle 7	Location 33
10	Aisle 0	Location 3
11	Aisle 10	Location 13
12	Aisle 0	Location 18
13	Aisle 1	Location 12
14	Aisle 14	Location 5
15	Aisle 1	Location 41
16	Aisle 0	Location 19
17	Aisle 7	Location 22
18	Aisle 7	Location 44
19	Aisle 1	Location 32
20	Aisle 17	Location 18
21	Aisle 1	Location 43
22	Aisle 1	Location 16
Order 15	number of articles 12
0	Aisle 1	Location 23
1	Aisle 1	Location 11
2	Aisle 0	Location 31
3	Aisle 19	Location 12
4	Aisle 14	Location 37
5	Aisle 14	Location 30
6	Aisle 9	Location 22
7	Aisle 0	Location 9
8	Aisle 1	Location 1
9	Aisle 0	Location 23
10	Aisle 0	Location 25
11	Aisle 6	Location 36
Order 16	number of articles 21
0	Aisle 0	Location 28
1	Aisle 0	Location 29
2	Aisle 0	Location 17
3	Aisle 9	Location 5
4	Aisle 12	Location 43
5	Aisle 1	Location 32
6	Aisle 14	Location 5
7	Aisle 17	Location 27
8	Aisle 0	Location 7
9	Aisle 18	Location 0
10	Aisle 1	Location 12
11	Aisle 0	Location 36
12	Aisle 13	Location 30
13	Aisle 6	Location 26
14	Aisle 8	Location 10
15	Aisle 0	Location 31
16	Aisle 13	Location 32
17	Aisle 0	Location 1
18	Aisle 1	Location 3
19	Aisle 16	Location 21
20	Aisle 7	Location 30
Order 17	number of articles 21
0	Aisle 18	Location 38
1	Aisle 1	Location 19
2	Aisle 18	Location 3
3	Aisle 9	Location 10
4	Aisle 12	Location 23
5	Aisle 1	Location 14
