Order 0	number of articles 6
0	Aisle 6	Location 0
1	Aisle 1	Location 35
2	Aisle 8	Location 40
3	Aisle 0	Location 43
4	Aisle 1	Location 19
5	Aisle 9	Location 1
Order 1	number of articles 15
0	Aisle 0	Location 3
1	Aisle 1	Location 4
2	Aisle 0	Location 8
3	Aisle 6	Location 29
4	Aisle 15	Location 22
5	Aisle 1	Location 23
6	Aisle 0	Location 20
7	Aisle 1	Location 41
8	Aisle 13	Location 41
9	Aisle 1	Location 6
10	Aisle 0	Location 35
11	Aisle 16	Location 27
12	Aisle 14	Location 22
13	Aisle 0	Location 43
14	Aisle 1	Location 25
Order 2	number of articles 17
0	Aisle 1	Location 38
1	Aisle 7	Location 39
2	Aisle 0	Location 7
3	Aisle 0	Location 15
4	Aisle 9	Location 19
5	Aisle 19	Location 28
6	Aisle 1	Location 5
7	Aisle 19	Location 40
8	Aisle 0	Location 6
9	Aisle 17	Location 17
10	Aisle 0	Location 34
11	Aisle 0	Location 10
12	Aisle 11	Location 25
13	Aisle 7	Location 17
14	Aisle 9	Location 12
15	Aisle 12	Location 25
16	Aisle 7	Location 13
Order 3	number of articles 8
0	Aisle 0	Location 19
1	Aisle 0	Location 12
2	Aisle 16	Location 29
3	Aisle 0	Location 30
4	Aisle 6	Location 20
5	Aisle 1	Location 12
6	Aisle 0	Location 10
7	Aisle 9	Location 2
Order 4	number of articles 9
0	Aisle 0	Location 38
1	Aisle 0	Location 26
2	Aisle 10	Location 18
3	Aisle 0	Location 24
4	Aisle 15	Location 44
5	Aisle 1	Location 3
6	Aisle 1	Location 37
7	Aisle 14	Location 39
8	Aisle 8	Location 38
Order 5	number of articles 22
0	Aisle 8	Location 25
1	Aisle 10	Location 38
2	Aisle 0	Location 35
3	Aisle 16	Location 20
4	Aisle 0	Location 27
5	Aisle 1	Location 14
6	Aisle 8	Location 26
7	Aisle 0	Location 34
8	Aisle 15	Location 31
9	Aisle 0	Location 10
10	Aisle 0	Location 31
11	Aisle 0	Location 12
12	Aisle 0	Location 13
13	Aisle 1	Location 6
14	Aisle 1	Location 1
15	Aisle 0	Location 40
16	Aisle 12	Location 43
17	Aisle 1	Location 38
18	Aisle 0	Location 16
19	Aisle 19	Location 3
20	Aisle 13	Location 5
21	Aisle 0	Location 0
Order 6	number of articles 22
0	Aisle 10	Location 8
1	Aisle 1	Location 14
2	Aisle 11	Location 8
3	Aisle 9	Location 5
4	Aisle 18	Location 23
5	Aisle 7	Location 16
6	Aisle 14	Location 42
7	Aisle 0	Location 3
8	Aisle 18	Location 25
9	Aisle 1	Location 10
10	Aisle 0	Location 7
11	Aisle 1	Location 16
12	Aisle 13	Location 6
13	Aisle 0	Location 1
14	Aisle 11	Location 34
15	Aisle 8	Location 23
16	Aisle 1	Location 26
17	Aisle 1	Location 6
18	Aisle 17	Location 17
19	Aisle 0	Location 32
20	Aisle 1	Location 39
21	Aisle 0	Location 22
Order 7	number of articles 14
0	Aisle 0	Location 10
1	Aisle 1	Location 36
2	Aisle 7	Location 2
3	Aisle 0	Location 8
4	Aisle 1	Location 37
5	Aisle 1	Location 16
6	Aisle 0	Location 18
7	Aisle 0	Location 31
8	Aisle 17	Location 43
9	Aisle 8	Location 21
10	Aisle 13	Location 35
11	Aisle 1	Location 25
12	Aisle 0	Location 24
13	Aisle 18	Location 22
Order 8	number of articles 15
0	Aisle 0	Location 10
1	Aisle 10	Location 24
2	Aisle 18	Location 36
3	Aisle 1	Location 8
4	Aisle 1	Location 25
5	Aisle 1	Location 7
6	Aisle 1	Location 14
7	Aisle 6	Location 15
8	Aisle 15	Location 8
9	Aisle 1	Location 40
10	Aisle 16	Location 20
11	Aisle 1	Location 23
12	Aisle 1	Location 4
13	Aisle 0	Location 19
14	Aisle 18	Location 16
Order 9	number of articles 16
0	Aisle 1	Location 41
1	Aisle 1	Location 44
2	Aisle 17	Location 17
3	Aisle 12	Location 36
4	Aisle 11	Location 21
5	Aisle 0	Location 14
6	Aisle 9	Location 5
7	Aisle 6	Location 17
8	Aisle 0	Location 10
9	Aisle 0	Location 43
10	Aisle 1	Location 28
11	Aisle 9	Location 42
12	Aisle 0	Location 15
13	Aisle 17	Location 22
14	Aisle 1	Location 37
15	Aisle 1	Location 6
Order 10	number of articles 18
0	Aisle 1	Location 32
1	Aisle 16	Location 1
2	Aisle 0	Location 16
3	Aisle 13	Location 3
4	Aisle 0	Location 27
5	Aisle 0	Location 19
6	Aisle 18	Location 20
7	Aisle 8	Location 34
8	Aisle 1	Location 29
9	Aisle 7	Location 21
10	Aisle 0	Location 20
11	Aisle 0	Location 10
12	Aisle 16	Location 25
13	Aisle 1	Location 13
14	Aisle 17	Location 28
15	Aisle 0	Location 29
16	Aisle 1	Location 0
17	Aisle 11	Location 31
Order 11	number of articles 11
0	Aisle 1	Location 27
1	Aisle 17	Location 44
2	Aisle 16	Location 42
3	Aisle 12	Location 12
4	Aisle 11	Location 0
5	Aisle 0	Location 39
6	Aisle 1	Location 39
7	Aisle 0	Location 19
8	Aisle 18	Location 40
9	Aisle 16	Location 38
10	Aisle 1	Location 14
Order 12	number of articles 21
0	Aisle 8	Location 29
1	Aisle 6	Location 7
2	Aisle 12	Location 42
3	Aisle 16	Location 9
4	Aisle 1	Location 0
5	Aisle 1	Location 22
6	Aisle 13	Location 41
7	Aisle 15	Location 29
8	Aisle 1	Location 31
9	Aisle 0	Location 28
10	Aisle 1	Location 32
11	Aisle 1	Location 37
12	Aisle 14	Location 35
13	Aisle 0	Location 39
14	Aisle 16	Location 2
15	Aisle 10	Location 40
16	Aisle 0	Location 1
17	Aisle 17	Location 38
18	Aisle 1	Location 24
19	Aisle 0	Location 23
20	Aisle 13	Location 0
Order 13	number of articles 16
0	Aisle 1	Location 37
1	Aisle 14	Location 25
2	Aisle 1	Location 40
3	Aisle 0	Location 31
4	Aisle 17	Location 21
5	Aisle 1	Location 6
6	Aisle 16	Location 30
7	Aisle 8	Location 16
8	Aisle 10	Location 9
9	Aisle 0	Location 38
10	Aisle 12	Location 12
11	Aisle 18	Location 26
12	Aisle 15	Location 42
13	Aisle 10	Location 38
14	Aisle 19	Location 42
15	Aisle 1	Location 32
Order 14	number of articles 16
0	Aisle 10	Location 26
1	Aisle 1	Location 42
2	Aisle 16	Location 3
3	Aisle 1	Location 39
4	Aisle 12	Location 3
5	Aisle 14	Location 26
6	Aisle 1	Location 28
7	Aisle 0	Location 19
8	Aisle 1	Location 27
9	Aisle 1	Location 34
10	Aisle 6	Location 3
11	Aisle 0	Location 33
12	Aisle 1	Location 14
13	Aisle 12	Location 35
14	Aisle 7	Location 15
15	Aisle 13	Location 24
Order 15	number of articles 16
0	Aisle 1	Location 14
1	Aisle 9	Location 37
2	Aisle 16	Location 4
3	Aisle 19	Location 16
4	Aisle 16	Location 38
5	Aisle 0	Location 28
6	Aisle 1	Location 21
7	Aisle 1	Location 34
8	Aisle 1	Location 27
9	Aisle 7	Location 35
10	Aisle 1	Location 8
11	Aisle 0	Location 23
12	Aisle 1	Location 19
13	Aisle 10	Location 19
14	Aisle 0	Location 10
15	Aisle 10	Location 33
Order 16	number of articles 22
0	Aisle 17	Location 10
1	Aisle 0	Location 13
2	Aisle 12	Location 29
3	Aisle 6	Location 40
4	Aisle 15	Location 19
5	Aisle 7	Location 24
6	Aisle 1	Location 40
7	Aisle 19	Location 24
8	Aisle 18	Location 7
9	Aisle 8	Location 23
10	Aisle 17	Location 13
11	Aisle 1	Location 10
12	Aisle 10	Location 37
13	Aisle 8	Location 32
14	Aisle 10	Location 16
15	Aisle 13	Location 3
16	Aisle 7	Location 2
17	Aisle 12	Location 3
18	Aisle 1	Location 9
19	Aisle 18	Location 42
20	Aisle 1	Location 24
21	Aisle 0	Location 35
Order 17	number of articles 14
0	Aisle 1	Location 10
1	Aisle 18	Location 27
2	Aisle 17	Location 8
3	Aisle 13	Location 15
4	Aisle 8	Location 7
5	Aisle 0	Location 17
6	Aisle 0	Location 4
7	Aisle 1	Location 40
8	Aisle 1	Location 32
9	Aisle 1	Location 8
10	Aisle 1	Location 42
