Order 0	number of articles 21
0	Aisle 1	Location 18
1	Aisle 11	Location 42
2	Aisle 10	Location 17
3	Aisle 9	Location 14
4	Aisle 16	Location 34
5	Aisle 13	Location 32
6	Aisle 11	Location 23
7	Aisle 0	Location 24
8	Aisle 1	Location 40
9	Aisle 10	Location 44
10	Aisle 14	Location 41
11	Aisle 0	Location 5
12	Aisle 0	Location 11
13	Aisle 1	Location 5
14	Aisle 0	Location 39
15	Aisle 13	Location 17
16	Aisle 0	Location 27
17	Aisle 0	Location 31
18	Aisle 0	Location 23
19	Aisle 0	Location 28
20	Aisle 1	Location 4
Order 1	number of articles 14
0	Aisle 7	Location 21
1	Aisle 1	Location 24
2	Aisle 0	Location 15
3	Aisle 19	Location 5
4	Aisle 8	Location 30
5	Aisle 12	Location 39
6	Aisle 1	Location 16
7	Aisle 15	Location 24
8	Aisle 1	Location 11
9	Aisle 19	Location 19
10	Aisle 1	Location 30
11	Aisle 11	Location 20
12	Aisle 0	Location 8
13	Aisle 6	Location 43
Order 2	number of articles 6
0	Aisle 16	Location 40
1	Aisle 1	Location 11
2	Aisle 0	Location 43
3	Aisle 12	Location 30
4	Aisle 1	Location 7
5	Aisle 15	Location 31
Order 3	number of articles 24
0	Aisle 15	Location 35
1	Aisle 18	Location 41
2	Aisle 19	Location 26
3	Aisle 11	Location 29
4	Aisle 15	Location 22
5	Aisle 0	Location 7
6	Aisle 0	Location 22
7	Aisle 1	Location 20
8	Aisle 0	Location 36
9	Aisle 0	Location 16
10	Aisle 0	Location 35
11	Aisle 1	Location 26
12	Aisle 1	Location 43
13	Aisle 0	Location 42
14	Aisle 17	Location 40
15	Aisle 8	Location 31
16	Aisle 7	Location 0
17	Aisle 1	Location 28
18	Aisle 1	Location 32
19	Aisle 18	Location 34
20	Aisle 0	Location 43
21	Aisle 0	Location 39
22	Aisle 15	Location 6
23	Aisle 13	Location 33
Order 4	number of articles 15
0	Aisle 0	Location 23
1	Aisle 1	Location 32
2	Aisle 11	Location 27
3	Aisle 0	Location 0
4	Aisle 12	Location 0
5	Aisle 9	Location 32
6	Aisle 0	Location 38
7	Aisle 14	Location 41
8	Aisle 7	Location 8
9	Aisle 12	Location 22
10	Aisle 14	Location 13
11	Aisle 18	Location 7
12	Aisle 8	Location 8
13	Aisle 1	Location 19
14	Aisle 9	Location 0
Order 5	number of articles 12
0	Aisle 10	Location 21
1	Aisle 1	Location 10
2	Aisle 0	Location 17
3	Aisle 17	Location 39
4	Aisle 1	Location 23
5	Aisle 0	Location 30
6	Aisle 9	Location 36
7	Aisle 14	Location 26
8	Aisle 16	Location 15
9	Aisle 1	Location 30
10	Aisle 13	Location 33
11	Aisle 18	Location 44
Order 6	number of articles 18
0	Aisle 0	Location 0
1	Aisle 1	Location 7
2	Aisle 0	Location 21
3	Aisle 1	Location 41
4	Aisle 13	Location 19
5	Aisle 1	Location 31
6	Aisle 0	Location 12
7	Aisle 9	Location 27
8	Aisle 1	Location 40
9	Aisle 14	Location 13
10	Aisle 1	Location 8
11	Aisle 1	Location 13
12	Aisle 1	Location 20
13	Aisle 16	Location 10
14	Aisle 1	Location 34
15	Aisle 10	Location 1
16	Aisle 0	Location 16
17	Aisle 9	Location 26
Order 7	number of articles 6
0	Aisle 14	Location 9
1	Aisle 7	Location 36
2	Aisle 0	Location 29
3	Aisle 0	Location 21
4	Aisle 7	Location 44
5	Aisle 13	Location 41
Order 8	number of articles 6
0	Aisle 0	Location 7
1	Aisle 0	Location 21
2	Aisle 18	Location 14
3	Aisle 0	Location 41
4	Aisle 11	Location 0
5	Aisle 17	Location 22
Order 9	number of articles 12
