Order 0	number of articles 13
0	Aisle 0	Location 33
1	Aisle 9	Location 20
2	Aisle 13	Location 19
3	Aisle 11	Location 40
4	Aisle 0	Location 6
5	Aisle 1	Location 30
6	Aisle 18	Location 6
7	Aisle 10	Location 33
8	Aisle 10	Location 26
9	Aisle 16	Location 43
10	Aisle 0	Location 25
11	Aisle 15	Location 28
12	Aisle 1	Location 1
Order 1	number of articles 16
0	Aisle 1	Location 36
1	Aisle 11	Location 36
2	Aisle 1	Location 11
3	Aisle 0	Location 19
4	Aisle 0	Location 6
5	Aisle 0	Location 2
6	Aisle 0	Location 29
7	Aisle 0	Location 26
8	Aisle 12	Location 12
9	Aisle 0	Location 31
10	Aisle 0	Location 43
11	Aisle 0	Location 12
12	Aisle 1	Location 33
13	Aisle 0	Location 5
14	Aisle 0	Location 35
15	Aisle 17	Location 4
Order 2	number of articles 16
0	Aisle 18	Location 2
1	Aisle 0	Location 0
2	Aisle 1	Location 44
3	Aisle 0	Location 21
4	Aisle 0	Location 36
5	Aisle 0	Location 30
6	Aisle 17	Location 6
7	Aisle 1	Location 43
8	Aisle 9	Location 12
9	Aisle 10	Location 6
10	Aisle 15	Location 11
11	Aisle 6	Location 32
12	Aisle 14	Location 17
13	Aisle 0	Location 18
14	Aisle 19	Location 8
15	Aisle 0	Location 34
Order 3	number of articles 14
0	Aisle 0	Location 22
1	Aisle 1	Location 0
2	Aisle 10	Location 36
3	Aisle 1	Location 3
4	Aisle 17	Location 21
5	Aisle 1	Location 24
6	Aisle 0	Location 37
7	Aisle 10	Location 10
8	Aisle 18	Location 19
9	Aisle 19	Location 44
10	Aisle 11	Location 1
11	Aisle 0	Location 34
12	Aisle 15	Location 7
13	Aisle 6	Location 20
Order 4	number of articles 19
0	Aisle 12	Location 22
1	Aisle 17	Location 44
2	Aisle 0	Location 3
3	Aisle 15	Location 0
4	Aisle 1	Location 17
5	Aisle 0	Location 31
6	Aisle 9	Location 28
7	Aisle 0	Location 26
8	Aisle 1	Location 26
9	Aisle 0	Location 40
10	Aisle 0	Location 25
11	Aisle 1	Location 11
12	Aisle 9	Location 14
13	Aisle 16	Location 35
14	Aisle 1	Location 37
15	Aisle 19	Location 24
16	Aisle 1	Location 23
17	Aisle 13	Location 31
18	Aisle 0	Location 34
Order 5	number of articles 9
0	Aisle 12	Location 29
1	Aisle 14	Location 35
2	Aisle 12	Location 24
3	Aisle 1	Location 41
4	Aisle 17	Location 22
5	Aisle 16	Location 30
6	Aisle 16	Location 29
7	Aisle 11	Location 7
8	Aisle 0	Location 15
Order 6	number of articles 11
0	Aisle 9	Location 21
1	Aisle 1	Location 18
2	Aisle 0	Location 5
3	Aisle 17	Location 21
4	Aisle 16	Location 40
5	Aisle 1	Location 28
6	Aisle 15	Location 8
7	Aisle 1	Location 1
8	Aisle 1	Location 21
9	Aisle 14	Location 32
10	Aisle 17	Location 26
Order 7	number of articles 11
0	Aisle 7	Location 42
1	Aisle 6	Location 19
2	Aisle 7	Location 39
3	Aisle 7	Location 0
4	Aisle 0	Location 43
5	Aisle 17	Location 44
6	Aisle 17	Location 31
7	Aisle 0	Location 24
8	Aisle 19	Location 14
9	Aisle 10	Location 11
10	Aisle 0	Location 20
Order 8	number of articles 13
0	Aisle 0	Location 20
1	Aisle 0	Location 30
2	Aisle 0	Location 18
3	Aisle 1	Location 5
4	Aisle 18	Location 8
5	Aisle 13	Location 22
6	Aisle 1	Location 1
7	Aisle 16	Location 42
8	Aisle 0	Location 9
9	Aisle 19	Location 7
10	Aisle 11	Location 4
11	Aisle 1	Location 41
12	Aisle 1	Location 32
Order 9	number of articles 12
0	Aisle 9	Location 19
1	Aisle 13	Location 31
2	Aisle 0	Location 25
3	Aisle 1	Location 29
4	Aisle 8	Location 10
5	Aisle 1	Location 34
6	Aisle 19	Location 32
7	Aisle 1	Location 22
8	Aisle 1	Location 17
9	Aisle 18	Location 34
10	Aisle 12	Location 43
11	Aisle 0	Location 9
Order 10	number of articles 17
0	Aisle 14	Location 26
1	Aisle 0	Location 5
2	Aisle 10	Location 3
3	Aisle 1	Location 33
4	Aisle 0	Location 32
5	Aisle 10	Location 36
6	Aisle 10	Location 24
7	Aisle 0	Location 28
8	Aisle 10	Location 43
9	Aisle 1	Location 5
10	Aisle 7	Location 6
11	Aisle 14	Location 39
12	Aisle 19	Location 8
13	Aisle 12	Location 11
14	Aisle 0	Location 6
15	Aisle 9	Location 37
16	Aisle 7	Location 44
Order 11	number of articles 11
0	Aisle 0	Location 39
1	Aisle 9	Location 7
2	Aisle 12	Location 9
3	Aisle 1	Location 20
4	Aisle 0	Location 18
5	Aisle 19	Location 17
6	Aisle 1	Location 12
7	Aisle 15	Location 17
8	Aisle 16	Location 25
9	Aisle 7	Location 4
10	Aisle 1	Location 44
Order 12	number of articles 10
0	Aisle 0	Location 29
1	Aisle 0	Location 28
2	Aisle 1	Location 12
3	Aisle 7	Location 20
4	Aisle 1	Location 33
5	Aisle 8	Location 21
6	Aisle 1	Location 39
7	Aisle 0	Location 35
8	Aisle 1	Location 2
9	Aisle 0	Location 41
Order 13	number of articles 11
0	Aisle 0	Location 24
1	Aisle 0	Location 10
2	Aisle 0	Location 20
3	Aisle 9	Location 10
4	Aisle 0	Location 0
5	Aisle 1	Location 40
6	Aisle 0	Location 8
7	Aisle 1	Location 14
8	Aisle 1	Location 15
9	Aisle 18	Location 31
10	Aisle 1	Location 10
Order 14	number of articles 18
0	Aisle 1	Location 22
1	Aisle 0	Location 0
2	Aisle 11	Location 35
3	Aisle 1	Location 29
4	Aisle 15	Location 35
5	Aisle 0	Location 29
6	Aisle 8	Location 9
7	Aisle 11	Location 22
8	Aisle 7	Location 3
9	Aisle 14	Location 10
10	Aisle 13	Location 44
11	Aisle 0	Location 20
12	Aisle 13	Location 9
13	Aisle 1	Location 35
14	Aisle 12	Location 19
15	Aisle 18	Location 29
16	Aisle 1	Location 41
17	Aisle 1	Location 37
Order 15	number of articles 15
0	Aisle 19	Location 36
1	Aisle 14	Location 22
2	Aisle 7	Location 8
3	Aisle 14	Location 44
4	Aisle 8	Location 18
5	Aisle 9	Location 5
6	Aisle 18	Location 9
7	Aisle 7	Location 37
8	Aisle 19	Location 42
9	Aisle 9	Location 12
10	Aisle 11	Location 19
11	Aisle 0	Location 23
12	Aisle 1	Location 3
13	Aisle 13	Location 13
14	Aisle 0	Location 2
Order 16	number of articles 18
0	Aisle 10	Location 5
1	Aisle 1	Location 35
2	Aisle 1	Location 12
3	Aisle 1	Location 20
4	Aisle 9	Location 39
5	Aisle 18	Location 14
